"r","datasetID","site","turnover","numnon"
"30","232","maxgrain","0.529411764705882","259"
"31","232","maxgrain","0.470588235294118","259"
"32","232","maxgrain","0.5","259"
"33","232","maxgrain","0.6","259"
"34","232","maxgrain","0.6875","259"
"35","232","maxgrain","0.647058823529412","259"
"36","232","maxgrain","0.588235294117647","259"
"37","232","maxgrain","0.466666666666667","259"
"38","232","maxgrain","0.375","259"
"39","232","maxgrain","0.5","259"
"40","232","maxgrain","0.5","259"
"41","232","maxgrain","0.411764705882353","259"
"42","232","maxgrain","0.4375","259"
"43","232","maxgrain","0.588235294117647","259"
"44","232","maxgrain","0.529411764705882","259"
"45","232","maxgrain","0.4375","259"
"46","232","maxgrain","0.529411764705882","259"
"47","232","maxgrain","0.411764705882353","259"
"48","232","maxgrain","0.533333333333333","259"
"49","232","maxgrain","0.5","259"
"50","232","maxgrain","0.470588235294118","259"
"51","232","maxgrain","0.625","259"
"52","232","maxgrain","0.529411764705882","259"
"53","232","maxgrain","0.470588235294118","259"
"54","232","maxgrain","0.466666666666667","259"
"55","232","maxgrain","0.470588235294118","259"
"56","232","maxgrain","0.375","259"
"57","232","maxgrain","0.529411764705882","259"
"58","232","maxgrain","0.428571428571429","259"
"59","232","maxgrain","0.4375","259"
"60","232","maxgrain","0.470588235294118","259"
"61","232","maxgrain","0.470588235294118","259"
"62","232","maxgrain","0.5","259"
"63","232","maxgrain","0.333333333333333","259"
"64","232","maxgrain","0.533333333333333","259"
"65","232","maxgrain","0.705882352941176","259"
"66","232","maxgrain","0.529411764705882","259"
"67","232","maxgrain","0.411764705882353","259"
"68","232","maxgrain","0.5625","259"
"69","232","maxgrain","0.4","259"
"70","232","maxgrain","0.4375","259"
"71","232","maxgrain","0.5625","259"
"72","232","maxgrain","0.375","259"
"73","232","maxgrain","0.533333333333333","259"
"74","232","maxgrain","0.470588235294118","259"
"75","232","maxgrain","0.411764705882353","259"
"76","232","maxgrain","0.470588235294118","259"
"77","232","maxgrain","0.411764705882353","259"
"78","232","maxgrain","0.529411764705882","259"
"79","232","maxgrain","0.588235294117647","259"
"80","232","maxgrain","0.411764705882353","259"
"81","232","maxgrain","0.470588235294118","259"
"82","232","maxgrain","0.529411764705882","259"
"83","232","maxgrain","0.4375","259"
"84","232","maxgrain","0.5","259"
"85","232","maxgrain","0.625","259"
"86","232","maxgrain","0.533333333333333","259"
"87","232","maxgrain","0.588235294117647","259"
"88","232","maxgrain","0.588235294117647","259"
"89","232","maxgrain","0.4","259"
"90","232","maxgrain","0.588235294117647","259"
"91","232","maxgrain","0.357142857142857","259"
"92","232","maxgrain","0.4375","259"
"93","232","maxgrain","0.4375","259"
"94","232","maxgrain","0.588235294117647","259"
"95","232","maxgrain","0.588235294117647","259"
"96","232","maxgrain","0.529411764705882","259"
"97","232","maxgrain","0.470588235294118","259"
"98","232","maxgrain","0.529411764705882","259"
"99","232","maxgrain","0.5","259"
"100","232","maxgrain","0.333333333333333","259"
"1","234","1","0.0909090909090909","115"
"2","234","1","0.181818181818182","115"
"3","234","1","0.363636363636364","115"
"4","234","1","0.0909090909090909","115"
"5","234","1","0.1","115"
"6","234","1","0.181818181818182","115"
"7","234","1","0.181818181818182","115"
"8","234","1","0.181818181818182","115"
"9","234","1","0.272727272727273","115"
"10","234","1","0.0909090909090909","115"
"11","234","1","0.0909090909090909","115"
"12","234","1","0.181818181818182","115"
"13","234","1","0.272727272727273","115"
"14","234","1","0.0909090909090909","115"
"15","234","1","0.181818181818182","115"
"16","234","1","0.181818181818182","115"
"17","234","1","0.0909090909090909","115"
"18","234","1","0.181818181818182","115"
"19","234","1","0.1","115"
"20","234","1","0.0909090909090909","115"
"21","234","1","0.181818181818182","115"
"22","234","1","0.363636363636364","115"
"23","234","1","0.0909090909090909","115"
"24","234","1","0.272727272727273","115"
"25","234","1","0.272727272727273","115"
"26","234","1","0.0909090909090909","115"
"27","234","1","0.363636363636364","115"
"28","234","1","0.0909090909090909","115"
"29","234","1","0.0909090909090909","115"
"30","234","1","0.272727272727273","115"
"31","234","1","0.0909090909090909","115"
"32","234","1","0.181818181818182","115"
"33","234","1","0.181818181818182","115"
"34","234","1","0.181818181818182","115"
"35","234","1","0.272727272727273","115"
"36","234","1","0.363636363636364","115"
"37","234","1","0.1","115"
"38","234","1","0.272727272727273","115"
"39","234","1","0.272727272727273","115"
"40","234","1","0.0909090909090909","115"
"41","234","1","0.181818181818182","115"
"42","234","1","0.272727272727273","115"
"43","234","1","0.181818181818182","115"
"44","234","1","0.181818181818182","115"
"45","234","1","0.0909090909090909","115"
"46","234","1","0.181818181818182","115"
"47","234","1","0.181818181818182","115"
"48","234","1","0.181818181818182","115"
"49","234","1","0.181818181818182","115"
"50","234","1","0.181818181818182","115"
"51","234","1","0.0909090909090909","115"
"52","234","1","0.181818181818182","115"
"53","234","1","0.0909090909090909","115"
"54","234","1","0.181818181818182","115"
"55","234","1","0.272727272727273","115"
"56","234","1","0.0909090909090909","115"
"57","234","1","0.181818181818182","115"
"58","234","1","0.272727272727273","115"
"59","234","1","0.272727272727273","115"
"60","234","1","0.181818181818182","115"
"61","234","1","0.181818181818182","115"
"62","234","1","0.0909090909090909","115"
"63","234","1","0.0909090909090909","115"
"64","234","1","0.181818181818182","115"
"65","234","1","0.181818181818182","115"
"66","234","1","0.181818181818182","115"
"67","234","1","0.181818181818182","115"
"68","234","1","0.272727272727273","115"
"69","234","1","0.181818181818182","115"
"70","234","1","0.0909090909090909","115"
"71","234","1","0.0909090909090909","115"
"72","234","1","0.454545454545455","115"
"73","234","1","0.181818181818182","115"
"74","234","1","0.0909090909090909","115"
"75","234","1","0.272727272727273","115"
"76","234","1","0.272727272727273","115"
"77","234","1","0.181818181818182","115"
"78","234","1","0.272727272727273","115"
"79","234","1","0.272727272727273","115"
"80","234","1","0.272727272727273","115"
"81","234","1","0.0909090909090909","115"
"82","234","1","0.181818181818182","115"
"83","234","1","0.0909090909090909","115"
"84","234","1","0.363636363636364","115"
"85","234","1","0.0909090909090909","115"
"86","234","1","0.181818181818182","115"
"87","234","1","0.0909090909090909","115"
"88","234","1","0.272727272727273","115"
"89","234","1","0.181818181818182","115"
"90","234","1","0.0909090909090909","115"
"91","234","1","0.0909090909090909","115"
"92","234","1","0.181818181818182","115"
"93","234","1","0.0909090909090909","115"
"94","234","1","0.181818181818182","115"
"95","234","1","0.272727272727273","115"
"96","234","1","0.181818181818182","115"
"97","234","1","0.0909090909090909","115"
"98","234","1","0.0909090909090909","115"
"99","234","1","0.272727272727273","115"
"100","234","1","0.272727272727273","115"
"1","237","1","0.142857142857143","80"
"2","237","1","0.142857142857143","80"
"3","237","1","0.142857142857143","80"
"4","237","1","0.428571428571429","80"
"5","237","1","0.285714285714286","80"
"6","237","1","0.142857142857143","80"
"7","237","1","0.285714285714286","80"
"8","237","1","0.285714285714286","80"
"9","237","1","0.142857142857143","80"
"10","237","1","0.285714285714286","80"
"11","237","1","0.285714285714286","80"
"12","237","1","0.285714285714286","80"
"13","237","1","0.285714285714286","80"
"14","237","1","0.285714285714286","80"
"15","237","1","0","80"
"16","237","1","0.142857142857143","80"
"17","237","1","0.285714285714286","80"
"18","237","1","0.285714285714286","80"
"19","237","1","0.142857142857143","80"
"20","237","1","0.142857142857143","80"
"21","237","1","0","80"
"22","237","1","0.142857142857143","80"
"23","237","1","0.142857142857143","80"
"24","237","1","0","80"
"25","237","1","0.142857142857143","80"
"26","237","1","0","80"
"27","237","1","0.142857142857143","80"
"28","237","1","0.285714285714286","80"
"29","237","1","0.285714285714286","80"
"30","237","1","0.142857142857143","80"
"31","237","1","0.285714285714286","80"
"32","237","1","0","80"
"33","237","1","0.142857142857143","80"
"34","237","1","0.285714285714286","80"
"35","237","1","0","80"
"36","237","1","0.428571428571429","80"
"37","237","1","0.285714285714286","80"
"38","237","1","0.285714285714286","80"
"39","237","1","0.142857142857143","80"
"40","237","1","0.142857142857143","80"
"41","237","1","0.142857142857143","80"
"42","237","1","0.285714285714286","80"
"43","237","1","0.142857142857143","80"
"44","237","1","0.285714285714286","80"
"45","237","1","0","80"
"46","237","1","0","80"
"47","237","1","0.142857142857143","80"
"48","237","1","0.142857142857143","80"
"49","237","1","0.428571428571429","80"
"50","237","1","0.571428571428571","80"
"51","237","1","0","80"
"52","237","1","0.285714285714286","80"
"53","237","1","0.285714285714286","80"
"54","237","1","0.142857142857143","80"
"55","237","1","0.285714285714286","80"
"56","237","1","0.142857142857143","80"
"57","237","1","0.285714285714286","80"
"58","237","1","0.142857142857143","80"
"59","237","1","0.142857142857143","80"
"60","237","1","0.285714285714286","80"
"61","237","1","0.285714285714286","80"
"62","237","1","0.285714285714286","80"
"63","237","1","0","80"
"64","237","1","0","80"
"65","237","1","0.142857142857143","80"
"66","237","1","0.142857142857143","80"
"67","237","1","0.285714285714286","80"
"68","237","1","0.142857142857143","80"
"69","237","1","0","80"
"70","237","1","0.142857142857143","80"
"71","237","1","0.285714285714286","80"
"72","237","1","0","80"
"73","237","1","0.285714285714286","80"
"74","237","1","0.285714285714286","80"
"75","237","1","0.142857142857143","80"
"76","237","1","0.142857142857143","80"
"77","237","1","0","80"
"78","237","1","0.142857142857143","80"
"79","237","1","0.285714285714286","80"
"80","237","1","0","80"
"81","237","1","0","80"
"82","237","1","0.142857142857143","80"
"83","237","1","0.285714285714286","80"
"84","237","1","0.142857142857143","80"
"85","237","1","0.142857142857143","80"
"86","237","1","0.142857142857143","80"
"87","237","1","0.285714285714286","80"
"88","237","1","0","80"
"89","237","1","0.142857142857143","80"
"90","237","1","0","80"
"91","237","1","0.142857142857143","80"
"92","237","1","0","80"
"93","237","1","0.285714285714286","80"
"94","237","1","0.142857142857143","80"
"95","237","1","0.285714285714286","80"
"96","237","1","0.142857142857143","80"
"97","237","1","0.285714285714286","80"
"98","237","1","0.333333333333333","80"
"99","237","1","0","80"
"100","237","1","0.285714285714286","80"
"1","238","1","0.44","382"
"2","238","1","0.384615384615385","382"
"3","238","1","0.5","382"
"4","238","1","0.48","382"
"5","238","1","0.481481481481482","382"
"6","238","1","0.304347826086957","382"
"7","238","1","0.392857142857143","382"
"8","238","1","0.37037037037037","382"
"9","238","1","0.464285714285714","382"
"10","238","1","0.461538461538462","382"
"11","238","1","0.535714285714286","382"
"12","238","1","0.444444444444444","382"
"13","238","1","0.407407407407407","382"
"14","238","1","0.5","382"
"15","238","1","0.555555555555556","382"
"16","238","1","0.481481481481482","382"
"17","238","1","0.444444444444444","382"
"18","238","1","0.464285714285714","382"
"19","238","1","0.518518518518519","382"
"20","238","1","0.607142857142857","382"
"21","238","1","0.481481481481482","382"
"22","238","1","0.538461538461538","382"
"23","238","1","0.620689655172414","382"
"24","238","1","0.428571428571429","382"
"25","238","1","0.586206896551724","382"
"26","238","1","0.535714285714286","382"
"27","238","1","0.64","382"
"28","238","1","0.5","382"
"29","238","1","0.571428571428571","382"
"30","238","1","0.5","382"
"31","238","1","0.482758620689655","382"
"32","238","1","0.5","382"
"33","238","1","0.538461538461538","382"
"34","238","1","0.461538461538462","382"
"35","238","1","0.678571428571429","382"
"36","238","1","0.4","382"
"37","238","1","0.375","382"
"38","238","1","0.576923076923077","382"
"39","238","1","0.535714285714286","382"
"40","238","1","0.444444444444444","382"
"41","238","1","0.535714285714286","382"
"42","238","1","0.448275862068966","382"
"43","238","1","0.571428571428571","382"
"44","238","1","0.464285714285714","382"
"45","238","1","0.5","382"
"46","238","1","0.5","382"
"47","238","1","0.392857142857143","382"
"48","238","1","0.37037037037037","382"
"49","238","1","0.5","382"
"50","238","1","0.423076923076923","382"
"51","238","1","0.571428571428571","382"
"52","238","1","0.428571428571429","382"
"53","238","1","0.461538461538462","382"
"54","238","1","0.482758620689655","382"
"55","238","1","0.32","382"
"56","238","1","0.407407407407407","382"
"57","238","1","0.423076923076923","382"
"58","238","1","0.481481481481482","382"
"59","238","1","0.44","382"
"60","238","1","0.423076923076923","382"
"61","238","1","0.5","382"
"62","238","1","0.481481481481482","382"
"63","238","1","0.392857142857143","382"
"64","238","1","0.535714285714286","382"
"65","238","1","0.571428571428571","382"
"66","238","1","0.5","382"
"67","238","1","0.37037037037037","382"
"68","238","1","0.555555555555556","382"
"69","238","1","0.56","382"
"70","238","1","0.538461538461538","382"
"71","238","1","0.423076923076923","382"
"72","238","1","0.535714285714286","382"
"73","238","1","0.384615384615385","382"
"74","238","1","0.461538461538462","382"
"75","238","1","0.5","382"
"76","238","1","0.518518518518519","382"
"77","238","1","0.555555555555556","382"
"78","238","1","0.52","382"
"79","238","1","0.481481481481482","382"
"80","238","1","0.384615384615385","382"
"81","238","1","0.434782608695652","382"
"82","238","1","0.607142857142857","382"
"83","238","1","0.5","382"
"84","238","1","0.586206896551724","382"
"85","238","1","0.346153846153846","382"
"86","238","1","0.482758620689655","382"
"87","238","1","0.407407407407407","382"
"88","238","1","0.592592592592593","382"
"89","238","1","0.413793103448276","382"
"90","238","1","0.444444444444444","382"
"91","238","1","0.464285714285714","382"
"92","238","1","0.461538461538462","382"
"93","238","1","0.448275862068966","382"
"94","238","1","0.444444444444444","382"
"95","238","1","0.518518518518519","382"
"96","238","1","0.538461538461538","382"
"97","238","1","0.535714285714286","382"
"98","238","1","0.37037037037037","382"
"99","238","1","0.481481481481482","382"
"100","238","1","0.518518518518519","382"
"1","241","1","0.631578947368421","399"
"2","241","1","0.714285714285714","399"
"3","241","1","0.571428571428571","399"
"4","241","1","0.571428571428571","399"
"5","241","1","0.714285714285714","399"
"6","241","1","0.555555555555556","399"
"7","241","1","0.526315789473684","399"
"8","241","1","0.55","399"
"9","241","1","0.777777777777778","399"
"10","241","1","0.736842105263158","399"
"11","241","1","0.611111111111111","399"
"12","241","1","0.6875","399"
"13","241","1","0.75","399"
"14","241","1","0.666666666666667","399"
"15","241","1","0.722222222222222","399"
"16","241","1","0.571428571428571","399"
"17","241","1","0.631578947368421","399"
"18","241","1","0.588235294117647","399"
"19","241","1","0.666666666666667","399"
"20","241","1","0.5","399"
"21","241","1","0.761904761904762","399"
"22","241","1","0.666666666666667","399"
"23","241","1","0.5","399"
"24","241","1","0.619047619047619","399"
"25","241","1","0.5","399"
"26","241","1","0.333333333333333","399"
"27","241","1","0.631578947368421","399"
"28","241","1","0.523809523809524","399"
"29","241","1","0.5","399"
"30","241","1","0.619047619047619","399"
"31","241","1","0.571428571428571","399"
"32","241","1","0.470588235294118","399"
"33","241","1","0.578947368421053","399"
