,datasetID,site,system,taxa,nTime,spRichTotal,spRichCore,spRichTrans,propCore,propCore_pVal,propTrans,propTrans_pVal,meanAbundance,mu,bimodality,pBimodal,alpha,beta
356,252,C_B_5,Terrestrial,Invertebrate,9,78,0,0,0,0.999,0,0.999,72.11111111,0.200854701,0.129900148,0.842,1.721483828,6.113857439
357,252,C_C_1,Terrestrial,Invertebrate,8,71,0,0,0,0.999,0,0.999,60.125,0.216549296,0.135600907,0.847,1.873846741,6.217466918
358,252,C_C_3,Terrestrial,Invertebrate,9,68,1,0,0.014705882,0.877,0,0.999,50.88888889,0.218954248,0.185607699,0.708,1.164200813,3.322227925
359,252,C_C_5,Terrestrial,Invertebrate,8,54,0,0,0,0.999,0,0.999,38.5,0.226851852,0.19372358,0.601,1.48298587,4.425279579
360,252,C_D_1,Terrestrial,Invertebrate,9,73,0,0,0,0.999,0,0.999,51.88888889,0.196347032,0.139616179,0.755,1.59966976,5.788725889
361,252,C_D_3,Terrestrial,Invertebrate,9,64,0,0,0,0.999,0,0.999,51.55555556,0.213541667,0.150985718,0.839,1.656359986,5.547152348
362,252,C_D_5,Terrestrial,Invertebrate,9,72,0,0,0,0.999,0,0.999,54.33333333,0.209876543,0.122492284,0.924,1.914669912,6.709402677
363,252,C_E_1,Terrestrial,Invertebrate,10,87,0,51,0,0.999,0.586206897,0.095,57.4,0.194252874,0.121890742,0.918,1.727757936,6.59377949
364,252,C_E_3,Terrestrial,Invertebrate,9,68,0,0,0,0.999,0,0.999,48.55555556,0.205882353,0.136516003,0.863,1.666766965,5.790706165
365,252,C_E_5,Terrestrial,Invertebrate,10,77,0,39,0,0.999,0.506493506,0.083,77.6,0.207792208,0.112593925,0.97,1.916810848,6.838960556
366,252,G_A_1,Terrestrial,Invertebrate,11,88,1,48,0.011363636,0.939,0.545454545,0.094,89.81818182,0.193181818,0.141647727,0.808,1.414081749,5.221478005
367,252,G_A_3,Terrestrial,Invertebrate,9,86,0,0,0,0.999,0,0.999,58,0.211886305,0.147714981,0.838,1.608065637,5.398475093
368,252,G_A_5,Terrestrial,Invertebrate,10,69,0,37,0,0.999,0.536231884,0.106,56.3,0.195652174,0.096545285,0.957,2.079599578,7.980363887
369,252,G_B_1,Terrestrial,Invertebrate,10,69,0,44,0,0.999,0.637681159,0.091,75.3,0.2,0.137441643,0.852,1.595030533,5.856859657
370,252,G_B_3,Terrestrial,Invertebrate,10,66,0,39,0,0.999,0.590909091,0.106,69.8,0.215151515,0.172454058,0.756,1.410927555,4.642050584
371,252,G_B_5,Terrestrial,Invertebrate,9,78,0,0,0,0.999,0,0.999,87.55555556,0.222222222,0.174679487,0.743,1.469689911,4.604260195
372,252,G_C_1,Terrestrial,Invertebrate,9,76,0,0,0,0.999,0,0.999,88.44444444,0.228070175,0.202129501,0.602,1.288224551,3.84075505
373,252,G_C_3,Terrestrial,Invertebrate,9,77,0,0,0,0.999,0,0.999,105.2222222,0.216450216,0.178432861,0.724,1.388979634,4.383892332
374,252,G_C_5,Terrestrial,Invertebrate,8,71,0,0,0,0.999,0,0.999,86.25,0.225352113,0.164723032,0.758,1.617504776,4.983146448
375,252,G_D_1,Terrestrial,Invertebrate,10,79,0,42,0,0.999,0.53164557,0.085,84.3,0.206329114,0.132969294,0.911,1.678529614,5.913992014
376,252,G_D_3,Terrestrial,Invertebrate,9,64,0,0,0,0.999,0,0.999,113.6666667,0.229166667,0.167724609,0.789,1.574943463,4.908804885
377,252,G_D_5,Terrestrial,Invertebrate,9,75,0,0,0,0.999,0,0.999,96.55555556,0.216296296,0.151515825,0.839,1.648051962,5.437338261
378,252,G_E_1,Terrestrial,Invertebrate,7,63,0,0,0,0.999,0,0.999,38.57142857,0.224489796,0.097782258,0.896,2.844886279,9.270350867
379,252,G_E_3,Terrestrial,Invertebrate,9,78,0,0,0,0.999,0,0.999,118.2222222,0.206552707,0.138981345,0.853,1.621288551,5.525325338
380,252,G_E_5,Terrestrial,Invertebrate,8,72,0,0,0,0.999,0,0.999,82.875,0.223958333,0.135912698,0.871,1.968086615,6.320044817
381,252,P_A_1,Terrestrial,Invertebrate,7,94,0,0,0,0.999,0,0.999,98.57142857,0.227963526,0.137870328,0.797,2.081184209,6.543017729
382,252,P_A_3,Terrestrial,Invertebrate,7,63,0,0,0,0.999,0,0.999,122.1428571,0.247165533,0.166554659,0.786,1.854645958,5.141247875
383,252,P_A_5,Terrestrial,Invertebrate,6,36,1,0,0.027777778,0.857,0,0.999,39.5,0.282407407,0.220617284,0.653,1.433061309,2.993961177
384,252,P_B_3,Terrestrial,Invertebrate,8,82,0,0,0,0.999,0,0.999,80.375,0.210365854,0.137138972,0.794,1.777532169,5.992425683
385,252,P_B_5,Terrestrial,Invertebrate,6,43,0,0,0,0.999,0,0.999,45.33333333,0.275193798,0.215064935,0.652,1.838885813,4.373907234
386,252,P_C_1,Terrestrial,Invertebrate,8,86,0,0,0,0.999,0,0.999,120.125,0.231104651,0.164247635,0.764,1.682913776,5.108949917
387,252,P_C_3,Terrestrial,Invertebrate,7,61,0,0,0,0.999,0,0.999,83.28571429,0.274004684,0.197849462,0.821,1.75750691,4.272418353
388,252,P_D_1,Terrestrial,Invertebrate,7,93,0,0,0,0.999,0,0.999,173,0.228878648,0.119822181,0.896,2.386672933,7.623372204
389,252,P_D_3,Terrestrial,Invertebrate,8,81,0,0,0,0.999,0,0.999,119.25,0.233024691,0.168840219,0.78,1.674257094,5.088940502
390,252,P_E_1,Terrestrial,Invertebrate,7,61,0,0,0,0.999,0,0.999,66.42857143,0.2529274,0.223715651,0.502,1.477133612,3.849534204
391,252,P_E_3,Terrestrial,Invertebrate,9,110,0,0,0,0.999,0,0.999,182.2222222,0.208080808,0.136487603,0.854,1.731748776,6.085798974
392,252,P_E_5,Terrestrial,Invertebrate,8,85,0,0,0,0.999,0,0.999,83.125,0.226470588,0.173842294,0.734,1.590353971,4.923757917
393,254,1,Terrestrial,Mammal,15,21,9,1,0.428571429,0.087,0.047619048,0.613,766.1333333,0.603174603,0.651576994,0.006,0.832881231,0.505504657
394,255,1,Marine,Fish,21,80,20,22,0.25,0.097,0.275,0.008,4571.428571,0.45297619,0.592998438,0,0.58083098,0.565608592
395,257,1,Marine,Invertebrate,12,27,8,8,0.296296296,0.19,0.296296296,0.1,515.5833333,0.5,0.644900554,0.005,0.715969651,0.631363439
396,258,1BF,Terrestrial,Plant,9,62,1,0,0.016129032,0.999,0,0.999,1534.555556,0.471326165,0.414688476,0.404,1.190461691,1.269899787
397,258,1BO,Terrestrial,Plant,9,67,13,0,0.194029851,0.236,0,0.999,2099.944444,0.500829187,0.571719029,0.022,0.736327798,0.588257559
398,258,1CF,Terrestrial,Plant,9,63,1,0,0.015873016,0.999,0,0.999,1758.755556,0.463844797,0.457535282,0.219,1.076219405,1.191131364
399,258,1CO,Terrestrial,Plant,9,54,1,0,0.018518519,0.999,0,0.999,1690.533333,0.495884774,0.462298525,0.204,1.139770874,1.11046083
400,258,2BF,Terrestrial,Plant,9,69,11,0,0.15942029,0.321,0,0.999,1568.688889,0.479871176,0.499185924,0.101,0.807195011,0.691886377
401,258,2BO,Terrestrial,Plant,9,75,1,0,0.013333333,0.999,0,0.999,1619.788889,0.376296296,0.378222795,0.453,1.057013206,1.561787676
402,258,2CF,Terrestrial,Plant,9,81,0,0,0,0.999,0,0.999,1874.577778,0.397805213,0.416520579,0.36,1.073536577,1.512171813
403,258,2CO,Terrestrial,Plant,9,77,1,0,0.012987013,0.999,0,0.999,1592.7,0.404040404,0.348937247,0.693,1.200374681,1.62411518
404,258,3BF,Terrestrial,Plant,9,63,11,0,0.174603175,0.113,0,0.999,1523.222222,0.536155203,0.471427671,0.109,0.923309163,0.670663181
405,258,3BO,Terrestrial,Plant,9,83,1,0,0.012048193,0.999,0,0.999,1616.188889,0.46854083,0.429351771,0.341,1.145155749,1.231504164
406,258,3CF,Terrestrial,Plant,9,71,1,0,0.014084507,0.999,0,0.999,1666.488889,0.511737089,0.418179563,0.389,1.281173996,1.190606975
407,258,3CO,Terrestrial,Plant,9,82,16,0,0.195121951,0.213,0,0.999,1699.7,0.494579946,0.591695791,0.01,0.696932234,0.559394811
408,258,4BF,Terrestrial,Plant,9,72,1,0,0.013888889,0.999,0,0.999,1590.977778,0.449074074,0.429578993,0.279,1.10612224,1.292658102
409,258,4BO,Terrestrial,Plant,9,82,13,0,0.158536585,0.219,0,0.999,1659.911111,0.462059621,0.537301086,0.052,0.725014062,0.650419867
410,258,4CF,Terrestrial,Plant,9,71,0,0,0,0.999,0,0.999,1587.366667,0.460093897,0.444270833,0.284,1.139896526,1.298727315
411,258,4CO,Terrestrial,Plant,9,64,0,0,0,0.999,0,0.999,1245.244444,0.430555556,0.325195313,0.714,1.487848973,1.969130295
412,259,1,Terrestrial,Plant,14,92,7,13,0.076086957,0.765,0.141304348,0.208,30384.85714,0.50621118,0.427914677,0.232,1.083689002,1.084339253
413,260,1,Marine,Plankton,18,49,13,3,0.265306122,0.065,0.06122449,0.441,944.4444444,0.535147392,0.510738178,0.018,0.776725582,0.565143275
414,261,1,Freshwater,Fish,12,49,9,13,0.183673469,0.346,0.265306122,0.09,429.75,0.433673469,0.548016529,0.008,0.718674023,0.774204838
415,263,1,Terrestrial,Bird,29,16,2,6,0.125,0.455,0.375,0.003,64.62068966,0.338362069,0.510981346,0.041,0.651879387,1.002666061
416,264,cm,Terrestrial,Bird,40,50,23,9,0.46,0.02,0.18,0.128,186.55,0.6615,0.574696647,0.004,0.685636203,0.376002233
417,264,k,Terrestrial,Bird,40,76,32,13,0.421052632,0.086,0.171052632,0.097,372.20125,0.632565789,0.580575088,0.001,0.626518394,0.351782824
418,264,l,Terrestrial,Bird,37,56,27,10,0.482142857,0.008,0.178571429,0.084,212.7824324,0.657335907,0.632507401,0,0.644063571,0.351470532
419,264,ms,Terrestrial,Bird,40,50,23,7,0.46,0.018,0.14,0.162,231.9725,0.639,0.628024721,0,0.670519821,0.374934101
420,264,ne,Terrestrial,Bird,40,54,17,8,0.314814815,0.022,0.148148148,0.163,120.7775,0.596296296,0.532145753,0.001,0.754784709,0.504550356
421,264,nw,Terrestrial,Bird,40,55,18,13,0.327272727,0.027,0.236363636,0.072,119.88375,0.587272727,0.600461267,0,0.634850799,0.453390026
422,264,w,Terrestrial,Bird,40,66,26,13,0.393939394,0.08,0.196969697,0.105,239.6475,0.599242424,0.636102221,0,0.561143827,0.361713001
423,265,1,Terrestrial,Bird,57,41,13,9,0.317073171,0.024,0.219512195,0.069,131.5964912,0.51732991,0.619776482,0,0.566327456,0.480931007
424,266,1,Terrestrial,Bird,37,35,12,8,0.342857143,0.019,0.228571429,0.085,417,0.49034749,0.72495562,0,0.523743509,0.474871052
425,267,1,Terrestrial,Bird,22,20,5,5,0.25,0.224,0.25,0.083,30.72727273,0.484090909,0.564421769,0.004,0.727169735,0.690472191
426,268,1,Terrestrial,Bird,27,33,10,3,0.303030303,0.031,0.090909091,0.353,63.92592593,0.610549944,0.528770014,0.009,0.872283876,0.550379533
427,269,K1,Terrestrial,Bird,38,26,8,9,0.307692308,0.053,0.346153846,0.017,89.5,0.447368421,0.682137439,0,0.531597283,0.533948098
428,269,K2,Terrestrial,Bird,38,19,4,5,0.210526316,0.212,0.263157895,0.063,36.31578947,0.426592798,0.594805616,0.003,0.636614614,0.681231933
429,269,OA,Terrestrial,Bird,11,23,7,5,0.304347826,0.25,0.217391304,0.196,60.18181818,0.4743083,0.665454545,0.006,0.681214575,0.58543395
430,269,PAL,Terrestrial,Bird,12,24,5,5,0.208333333,0.363,0.208333333,0.176,73.16666667,0.486111111,0.563820018,0.011,0.792316909,0.70621976
431,270,Ft Riley,Terrestrial,Bird,11,52,26,2,0.5,0.183,0.038461538,0.107,454,0.75,0.378269231,0,1.339203455,0.464156381
432,270,Konza Prairie,Terrestrial,Bird,11,55,31,9,0.563636364,0.16,0.163636364,0.09,545,0.715702479,0.582089947,0,0.858195368,0.366708597
433,272,1,Terrestrial,Bird,12,33,21,0,0.636363636,0.122,0,0.999,167.0833333,0.795454545,0.401251823,0.121,1.415179683,0.401151642
434,274,maxgrain_000b,Terrestrial,Invertebrate,10,15,6,4,0.4,0.114,0.266666667,0.109,298.2,0.613333333,0.634038801,0.021,1.00490963,0.679090955
435,274,maxgrain_001d,Terrestrial,Invertebrate,23,28,4,8,0.142857143,0.469,0.285714286,0.007,367.8695652,0.363354037,0.461165458,0.06,0.698253592,0.980697662
436,274,maxgrain_002c,Terrestrial,Invertebrate,18,26,4,3,0.153846154,0.355,0.115384615,0.325,366.6666667,0.444444444,0.483364386,0.039,0.815900017,0.869410466
437,274,maxgrain_002d,Terrestrial,Invertebrate,21,25,5,6,0.2,0.268,0.24,0.029,318.1904762,0.447619048,0.509615385,0.011,0.775961604,0.815524038
438,274,maxgrain_004b,Terrestrial,Invertebrate,23,25,4,7,0.16,0.434,0.28,0.004,386.9565217,0.434782609,0.53507099,0.006,0.735652989,0.83955859
439,274,maxgrain_004d,Terrestrial,Invertebrate,8,15,7,0,0.466666667,0.118,0,0.999,387.625,0.658333333,0.759475219,0.013,0.912145367,0.502292499
440,274,maxgrain_004f,Terrestrial,Invertebrate,21,25,3,7,0.12,0.647,0.28,0.029,295.4761905,0.453333333,0.524935897,0.017,0.773255914,0.821367659
441,274,maxgrain_020b,Terrestrial,Invertebrate,13,24,5,4,0.208333333,0.287,0.166666667,0.176,196.6153846,0.490384615,0.552806713,0.013,0.881738058,0.845754004
442,274,maxgrain_0spb,Terrestrial,Invertebrate,13,27,4,1,0.148148148,0.52,0.037037037,0.759,307,0.461538462,0.440934066,0.203,0.998157107,0.987488973
443,274,maxgrain_0sub,Terrestrial,Invertebrate,13,27,5,5,0.185185185,0.484,0.185185185,0.095,211.5384615,0.487179487,0.548076923,0.003,0.847283648,0.80491522
444,274,maxgrain_n01a,Terrestrial,Invertebrate,7,31,9,0,0.290322581,0.15,0,0.999,386.5714286,0.612903226,0.589814815,0.021,0.997848512,0.574416546
445,274,maxgrain_n01b,Terrestrial,Invertebrate,11,29,5,4,0.172413793,0.634,0.137931034,0.172,267,0.501567398,0.449142857,0.149,1.045895291,0.942568207
446,274,maxgrain_n04a,Terrestrial,Invertebrate,8,28,6,0,0.214285714,0.247,0,0.999,343.75,0.65625,0.464285714,0.275,1.311930493,0.685926055
447,274,maxgrain_n04d,Terrestrial,Invertebrate,11,31,5,6,0.161290323,0.592,0.193548387,0.09,346.8181818,0.480938416,0.468083333,0.126,1.012378694,1.012923336
448,274,maxgrain_n20a,Terrestrial,Invertebrate,8,31,7,0,0.225806452,0.117,0,0.999,297.5,0.580645161,0.609183673,0.004,0.933502649,0.613162669
449,274,maxgrain_n20b,Terrestrial,Invertebrate,8,30,3,0,0.1,0.489,0,0.999,181.75,0.491666667,0.581950113,0.047,0.910260312,0.845177145
450,275,100,Terrestrial,Invertebrate,18,11,0,4,0,0.999,0.363636364,0.065,8.444444444,0.297979798,0.38638985,0.25,1.018115825,2.032046926
451,275,139,Terrestrial,Invertebrate,21,13,1,3,0.076923077,0.765,0.230769231,0.127,26.42857143,0.318681319,0.440119048,0.173,0.884855045,1.513873289
452,275,142,Terrestrial,Invertebrate,21,12,2,1,0.166666667,0.519,0.083333333,0.747,31.61904762,0.376984127,0.385763889,0.279,1.02028714,1.34573762
453,275,145,Terrestrial,Invertebrate,18,11,1,2,0.090909091,0.696,0.181818182,0.17,13.33333333,0.318181818,0.375778547,0.354,0.974185343,1.590610102
454,275,148,Terrestrial,Invertebrate,21,12,2,5,0.166666667,0.447,0.416666667,0.038,28.19047619,0.321428571,0.496875,0.087,0.685855973,1.037150986
455,275,151,Terrestrial,Invertebrate,22,13,2,6,0.153846154,0.517,0.461538462,0.006,37.54545455,0.307692308,0.528020732,0.047,0.662699527,1.089147502
456,275,190,Terrestrial,Invertebrate,22,13,1,5,0.076923077,0.775,0.384615385,0.018,37.54545455,0.307692308,0.43537415,0.18,0.788514529,1.362480409
457,275,193,Terrestrial,Invertebrate,22,12,2,4,0.166666667,0.49,0.333333333,0.052,46.31818182,0.314393939,0.472348199,0.123,0.716436654,1.087252895
458,275,199,Terrestrial,Invertebrate,17,11,0,5,0,0.999,0.454545455,0.062,7.235294118,0.267379679,0.402083333,0.198,0.922052506,2.054954755
459,275,202,Terrestrial,Invertebrate,20,10,2,5,0.2,0.392,0.5,0.004,11.1,0.315,0.543047091,0.042,0.711056909,1.11221944
460,275,241,Terrestrial,Invertebrate,19,10,1,5,0.1,0.5,0.5,0.045,18.36842105,0.315789474,0.580246914,0.03,0.722229664,1.244687696
461,275,250,Terrestrial,Invertebrate,22,15,2,5,0.133333333,0.65,0.333333333,0.015,31.90909091,0.287878788,0.393181082,0.253,0.815204353,1.51961823
462,275,292,Terrestrial,Invertebrate,22,12,2,6,0.166666667,0.322,0.5,0.018,30.45454545,0.284090909,0.55952381,0.049,0.620342738,1.102619225
463,275,295,Terrestrial,Invertebrate,20,14,1,7,0.071428571,0.783,0.5,0.035,17.7,0.275,0.447566284,0.126,0.694440887,1.3409864
464,275,298,Terrestrial,Invertebrate,21,13,0,8,0,0.999,0.615384615,0.011,14.80952381,0.274725275,0.470714286,0.098,0.734131841,1.549218589
465,275,301,Terrestrial,Invertebrate,22,14,2,4,0.142857143,0.512,0.285714286,0.073,38.36363636,0.331168831,0.460548845,0.114,0.793419557,1.213168939
466,275,304,Terrestrial,Invertebrate,22,12,2,6,0.166666667,0.43,0.5,0.007,31.86363636,0.314393939,0.582703452,0.03,0.653618383,1.017255581
467,275,343,Terrestrial,Invertebrate,22,10,1,5,0.1,0.628,0.5,0.03,23.36363636,0.327272727,0.55292517,0.047,0.714759846,1.135884513
468,275,346,Terrestrial,Invertebrate,22,11,2,4,0.181818182,0.483,0.363636364,0.034,26.45454545,0.342975207,0.549357521,0.029,0.71303987,0.996531284
469,275,349,Terrestrial,Invertebrate,22,14,1,7,0.071428571,0.724,0.5,0.007,23.22727273,0.230519481,0.333610995,0.35,0.81402896,1.977809351
470,275,352,Terrestrial,Invertebrate,20,13,1,7,0.076923077,0.809,0.538461538,0,17.95,0.307692308,0.44387284,0.176,0.857377227,1.592413931
471,275,355,Terrestrial,Invertebrate,22,12,2,6,0.166666667,0.465,0.5,0.014,24.22727273,0.299242424,0.566074578,0.045,0.622652199,0.982368215
472,275,37,Terrestrial,Invertebrate,22,11,1,3,0.090909091,0.828,0.272727273,0.037,20.09090909,0.359504132,0.388208617,0.294,1.015541663,1.493072214
473,275,394,Terrestrial,Invertebrate,21,12,2,8,0.166666667,0.277,0.666666667,0.023,27,0.301587302,0.528888889,0.036,0.656871749,1.031190616
474,275,397,Terrestrial,Invertebrate,22,11,1,5,0.090909091,0.709,0.454545455,0.033,12.36363636,0.252066116,0.371428571,0.278,0.77995843,1.60387197
475,275,40,Terrestrial,Invertebrate,22,10,2,3,0.2,0.381,0.3,0.112,24,0.354545455,0.489433107,0.093,0.812416227,1.142825336
476,275,400,Terrestrial,Invertebrate,18,14,1,8,0.071428571,0.479,0.571428571,0.06,12.66666667,0.242063492,0.493538592,0.057,0.609576916,1.278029143
477,275,403,Terrestrial,Invertebrate,19,11,1,5,0.090909091,0.526,0.454545455,0.057,14.94736842,0.315789474,0.583950617,0.012,0.702665563,1.18996222
478,275,406,Terrestrial,Invertebrate,20,11,0,5,0,0.999,0.454545455,0.032,13.45,0.295454545,0.445798707,0.182,0.874824046,1.71097883
479,275,46,Terrestrial,Invertebrate,21,12,2,6,0.166666667,0.426,0.5,0.009,19.33333333,0.337301587,0.554097222,0.028,0.696266366,1.051382134
480,275,88,Terrestrial,Invertebrate,21,10,0,3,0,0.999,0.3,0.136,12.04761905,0.361904762,0.2244,0.759,1.8707587,3.162052738
481,275,91,Terrestrial,Invertebrate,22,12,1,4,0.083333333,0.762,0.333333333,0.051,13.95454545,0.356060606,0.421516755,0.17,0.946467861,1.515180129
482,275,97,Terrestrial,Invertebrate,22,13,2,4,0.153846154,0.446,0.307692308,0.089,18.18181818,0.36013986,0.556527373,0.022,0.705068673,1.003317004
483,276,EL VERDE,Terrestrial,Bird,19,39,10,13,0.256410256,0.124,0.333333333,0.063,390.8421053,0.418353576,0.681643925,0.004,0.507470858,0.537279885
484,277,AL1,Freshwater,Plankton,10,55,34,5,0.618181818,0.048,0.090909091,0.205,2807.807,0.776363636,0.483147168,0.064,1.07048462,0.343051155
485,277,BM1,Freshwater,Plankton,19,70,22,12,0.314285714,0.027,0.171428571,0.105,1760.657895,0.557142857,0.658022172,0,0.605892513,0.436759142
486,277,CB1,Freshwater,Plankton,17,73,11,17,0.150684932,0.313,0.232876712,0.053,3689.27,0.383561644,0.513841967,0.029,0.593039111,0.701179735
487,277,CR1,Freshwater,Plankton,28,65,10,17,0.153846154,0.276,0.261538462,0.01,2035.139643,0.426923077,0.529479465,0.006,0.589586036,0.644796794
488,277,SP1,Freshwater,Plankton,21,66,22,21,0.333333333,0.04,0.318181818,0.018,2648.86381,0.514430014,0.69521809,0,0.527014881,0.435896938
489,277,TB1,Freshwater,Plankton,10,53,6,16,0.113207547,0.809,0.301886792,0.097,1967.996,0.432075472,0.463754353,0.192,0.829544663,0.915652161
490,277,TR2,Freshwater,Plankton,19,71,23,10,0.323943662,0.074,0.14084507,0.118,2062.681579,0.605633803,0.605188125,0.003,0.659131781,0.405676376
491,278,CR_1,Freshwater,Plankton,10,91,13,26,0.142857143,0.689,0.285714286,0.118,14723.87,0.410989011,0.465068289,0.161,0.765732538,0.863291326
492,278,SP_1,Freshwater,Plankton,10,109,14,33,0.128440367,0.703,0.302752294,0.095,38812.4,0.396330275,0.475678597,0.121,0.746607706,0.894389629
493,279,ME,Freshwater,Plankton,18,21,4,1,0.19047619,0.2,0.047619048,0.762,1900.277778,0.619047619,0.370305127,0.441,1.42641127,0.87908572
494,279,MO,Freshwater,Plankton,16,26,7,2,0.269230769,0.026,0.076923077,0.626,2183.75,0.552884615,0.550690335,0.007,0.894709572,0.678832837
495,280,maxgrain_ME,Freshwater,Plankton,18,276,13,100,0.047101449,0.696,0.362318841,0.052,2032288.301,0.271336554,0.344430563,0.335,0.62887731,1.273189852
496,280,maxgrain_MO,Freshwater,Plankton,15,241,23,82,0.095435685,0.501,0.340248963,0.075,2673743.963,0.324757953,0.425192556,0.179,0.602557215,0.90911048
497,281,50,Freshwater,Plant,22,25,3,6,0.12,0.657,0.24,0.04,171.5454545,0.405454545,0.43237979,0.15,0.789792864,0.955072358
498,281,56,Freshwater,Plant,22,28,11,3,0.392857143,0.069,0.107142857,0.322,398.8181818,0.636363636,0.578555232,0.008,0.839917517,0.484035292
499,282,50,Freshwater,Plant,6,25,8,0,0.32,0.336,0,0.999,328.1666667,0.6,0.551282051,0.218,1.072042109,0.630774616
500,282,56,Freshwater,Plant,20,27,13,3,0.481481481,0.01,0.111111111,0.36,398.6,0.653703704,0.5719765,0.007,0.877557344,0.480540916
501,285,1,Terrestrial,Invertebrate,26,133,19,0,0.142857143,0.175,0,0.999,30418,0.885193754,0.019151515,0.997,10.58620068,1.382086361
502,287,Konza_1,Terrestrial,Bird,23,97,0,37,0,0.999,0.381443299,0.012,83.2173913,0.204392649,0.148122575,0.989,1.156152122,4.171445082
503,287,Konza_10,Terrestrial,Bird,21,95,0,41,0,0.999,0.431578947,0.007,72.04761905,0.205513784,0.16470523,0.965,1.096110601,3.885221323
504,287,Konza_12,Terrestrial,Bird,21,64,0,35,0,0.999,0.546875,0.002,46.52380952,0.19047619,0.18625,0.864,0.945294289,3.519527449
505,287,Konza_13,Terrestrial,Bird,19,85,0,29,0,0.999,0.341176471,0.055,54.21052632,0.193188854,0.128235101,0.988,1.286193143,5.000584576
506,287,Konza_14,Terrestrial,Bird,22,79,0,37,0,0.999,0.46835443,0.011,39,0.167433832,0.110363975,0.99,1.254140085,5.681535486
507,287,Konza_15,Terrestrial,Bird,24,109,1,47,0.009174312,0.994,0.431192661,0.007,106.5833333,0.232798165,0.224393908,0.866,0.870427784,2.626872163
508,287,Konza_16,Terrestrial,Bird,22,118,0,55,0,0.999,0.466101695,0.006,127.4545455,0.214946071,0.1978033,0.91,0.945452062,3.19047109
509,287,Konza_17,Terrestrial,Bird,23,105,0,44,0,0.999,0.419047619,0.004,91.2173913,0.219047619,0.19142607,0.943,0.992283839,3.267523647
510,287,Konza_18,Terrestrial,Bird,20,93,0,41,0,0.999,0.440860215,0.012,94.7,0.206989247,0.14694253,0.976,1.201353761,4.328192087
511,287,Konza_2,Terrestrial,Bird,21,85,0,40,0,0.999,0.470588235,0.007,60.04761905,0.191596639,0.126364895,0.99,1.291802745,5.088734984
512,287,Konza_3,Terrestrial,Bird,21,78,0,44,0,0.999,0.564102564,0.002,57.57142857,0.179487179,0.139980276,0.972,1.104085585,4.587864274
513,287,Konza_4,Terrestrial,Bird,16,57,0,23,0,0.999,0.403508772,0.061,23.625,0.190789474,0.13816092,0.964,1.306509729,5.055476653
514,287,Konza_5,Terrestrial,Bird,12,29,2,6,0.068965517,0.906,0.206896552,0.161,25.41666667,0.33045977,0.275009839,0.813,1.02990658,1.642205502
515,287,Konza_6,Terrestrial,Bird,19,73,0,24,0,0.999,0.328767123,0.056,39.78947368,0.181687094,0.14649835,0.934,1.166738219,4.715589981
516,287,Konza_8,Terrestrial,Bird,18,52,1,12,0.019230769,0.949,0.230769231,0.055,57.61111111,0.239316239,0.205237403,0.925,0.977085053,2.512031058
517,287,Konza_9,Terrestrial,Bird,19,55,0,22,0,0.999,0.4,0.05,35.52631579,0.177990431,0.137190542,0.971,1.172045153,4.758338761
518,288,NT,Freshwater,Fish,7,17,5,0,0.294117647,0.159,0,0.999,1554.857143,0.571428571,0.577160494,0.06,1.066062053,0.720230961
519,289,ep18,Terrestrial,Plant,15,86,76,4,0.88372093,0.061,0.046511628,0.138,439.8666667,0.915503876,0.274999724,0.004,1.55613973,0.247022599
520,289,ep19,Terrestrial,Plant,13,80,57,4,0.7125,0.012,0.05,0.309,425.3846154,0.834615385,0.386180556,0.133,1.214245137,0.300023749
521,289,ep2,Terrestrial,Plant,16,41,31,1,0.756097561,0.144,0.024390244,0.568,505.1875,0.864329268,0.339195767,0.029,1.548896667,0.329160029
522,289,ep29,Terrestrial,Plant,14,50,45,0,0.9,0.048,0,0.999,471.5714286,0.951428571,0.099824852,0.313,5.68526309,0.430686963
523,289,ep3,Terrestrial,Plant,16,72,63,1,0.875,0.024,0.013888889,0.571,495.375,0.942708333,0.143580247,0.269,3.196822501,0.316943438
524,289,ep30,Terrestrial,Plant,12,71,61,1,0.85915493,0.048,0.014084507,0.733,566.4166667,0.927230047,0.180624426,0.197,2.762249954,0.312810229
525,289,ep31,Terrestrial,Plant,10,64,30,13,0.46875,0.067,0.203125,0.21,222.7,0.6640625,0.639455536,0.015,0.763389415,0.378580128
526,289,ep32,Terrestrial,Plant,12,54,45,1,0.833333333,0.121,0.018518519,0.676,430.9166667,0.913580247,0.236257071,0.13,2.190669472,0.317644166
527,289,ep33,Terrestrial,Plant,13,50,35,2,0.7,0.16,0.04,0.457,292.9230769,0.852307692,0.372044444,0.059,1.337484516,0.314771429
528,289,ep34,Terrestrial,Plant,12,69,54,3,0.782608696,0.189,0.043478261,0.269,277.75,0.855072464,0.431904993,0.006,1.146904934,0.262328914
529,289,ep35,Terrestrial,Plant,13,73,58,2,0.794520548,0.161,0.02739726,0.468,464.1538462,0.897787144,0.253513931,0.083,1.814299076,0.29333333
530,289,ep37,Terrestrial,Plant,12,34,29,0,0.852941176,0.066,0,0.999,421.25,0.950980392,0.068289056,0.839,7.936558713,0.574278295
531,289,ep38,Terrestrial,Plant,13,67,53,2,0.791044776,0.114,0.029850746,0.385,360.5384615,0.878300804,0.320261438,0.026,1.500085119,0.284224022
