"stateroute","top_ndvi_v","top_elev_v","top_prec_v","top_temp_v","top_zhull","top_temp_zv","top_prec_zv","top_elev_zv","top_ndvi_zv"
72033,0.00243714121620667,23575.6703151451,0.00992623065506369,2.96606001813151,0.0933334563039297,-0.531677795615904,-0.438665399387683,-0.618381552791043,-0.788835691502863
72034,0.001487804120464,21510.2257462142,0.00677380623902762,2.88664102609299,0.0310479276430014,-0.543451815927416,-0.464612665195675,-0.631470972380856,-0.893359611084253
72035,0.00256474738761576,28674.9452735921,0.00692999034690745,3.78660479645275,0.0454427903889919,-0.410030433461333,-0.463327130626939,-0.586065725710052,-0.774785995922371
72036,0.00291600681139725,29650.2414447917,0.00691935466664396,3.8361508388114,0.0486111147122468,-0.402685136145007,-0.463414671765576,-0.579884944583703,-0.736111628378754
72047,0.00127964794422123,20106.5827596878,0.00476318977666389,1.72889935532029,0.0615717750468282,-0.71508927439015,-0.48116183272575,-0.64036633189876,-0.916278023862538
72049,0.000801681835062813,16269.8041714381,0.0042597247547083,1.84709143633294,0.0308049427936295,-0.697567068091837,-0.48530579909121,-0.664681293224887,-0.968903051769218
72050,0.00110467399529118,15903.345860233,0.00517422064596966,1.67046149595602,0.0455353475445272,-0.723752800902581,-0.477778681914293,-0.667003663270392,-0.935543006816244
72052,0.000962785606632912,19875.4322784548,0.0055176953179345,1.80152899978605,0.0604607529314001,-0.704321788084821,-0.474951578886399,-0.641831210541721,-0.95116520318059
72053,0.00174611972563751,15288.060939456,0.00597251329793019,1.51075468699839,0.0600686962610496,-0.747429646506994,-0.471208021083341,-0.670902931552137,-0.864918544509632
72054,0.000801681835062813,16269.8041714381,0.0042597247547083,1.84709143633294,0.0308049427936295,-0.697567068091837,-0.48530579909121,-0.664681293224887,-0.968903051769218
72056,0.000897671825967022,15052.5001498127,0.0049287439832174,1.67257758154142,0.0407433935413854,-0.723439087091516,-0.479799173884122,-0.672395759808548,-0.958334361116673
72057,0.000810637861865489,17987.7198152053,0.00431329063110369,1.91972304332874,0.0242100893662885,-0.686799290837605,-0.484864904132397,-0.653794281770102,-0.967916975243303
72060,0.000869431371523195,17947.1386002391,0.00532452241516694,1.93760588607494,0.0291625494778251,-0.684148124557136,-0.476541564241643,-0.654051458630787,-0.961443691830142
72061,0.00169213947952951,24436.1716927166,0.00445915753010981,2.49087612235031,0.0408531212834273,-0.602124734024773,-0.483664289398592,-0.612928265030105,-0.870861877945647
72062,0.00120208214110901,20955.8464427627,0.00440077022218936,2.211651183314,0.0372104690744121,-0.643520375285242,-0.484144869040951,-0.634984261202033,-0.924818174461441
72063,0.00095073840418671,19226.3369921611,0.00421488072070132,2.06723425910161,0.0269476626180811,-0.664930465685008,-0.485674905504789,-0.645944746525147,-0.952491624348913
72064,0.00167776819872189,24268.6770808158,0.00416750112508499,2.52979595509523,0.0326644795073288,-0.596354792988035,-0.486064881852858,-0.613989734936963,-0.872444184806038
72072,0.00263804054693368,31058.4987282185,0.00432201958654036,2.92754109423871,0.0322970865187605,-0.537388301134175,-0.484793057040429,-0.570960342708414,-0.766716271980509
72076,0.00494045962042969,33569.7478289632,0.00415249000474544,3.65624174032269,0.0489178173927988,-0.429357010535011,-0.486188436767465,-0.555045709283416,-0.513215310983628
72083,0.00423939278591233,31074.380073636,0.00546393302120763,4.4149193943419,0.0414055031246946,-0.316881570101555,-0.475394090559803,-0.570859697260482,-0.590404176520317
72084,0.005286558065207,27060.9024404043,0.00442718216318558,4.06422671470015,0.0368782944988034,-0.368872443156182,-0.483927475199549,-0.596294460093596,-0.475109177586567
72086,0.00436364162570736,30166.8805974173,0.00521201543040814,4.34906540423912,0.0318454663177166,-0.326644552445731,-0.47746759711461,-0.576610827840525,-0.57672412988877
72088,0.000983875662488949,22059.3386148486,0.00430031283315231,1.94444006510261,0.0575346940438563,-0.683134944200411,-0.484971722989443,-0.627991058735223,-0.948843145702641
72090,0.00114740403055442,27179.7610258572,0.00410373185738501,2.26697231126021,0.0568522864057524,-0.63531891027825,-0.486589759826451,-0.595541213107331,-0.930838344173654
72091,0.00123820988495907,28430.8551622771,0.00387840805973732,2.35782628903032,0.0600174163833933,-0.621849631051838,-0.48844437573435,-0.587612607157653,-0.920840437354385
72107,0.00286971851076703,13089.157265924,0.00824494988044001,1.18938447181521,0.0577178011819898,-0.79507340707307,-0.45250384034605,-0.684838126547635,-0.741208063179763
72126,0.00123714692308253,17919.9985275256,0.00699093539297162,2.30845986932719,0.0354710094243057,-0.629168298959501,-0.462825498517423,-0.654223454434882,-0.920957471590379
72132,0.00148231752838093,20493.5437922445,0.00705302609693731,2.71272589084451,0.0360265530209494,-0.569235073588281,-0.462314436621122,-0.637914029185711,-0.893963695884309
72151,0.000954508016795272,21698.8946527,0.00470877824057648,1.94678339912964,0.0573787043520995,-0.682787540365097,-0.481609688218398,-0.630275313820132,-0.952076582435016
72155,0.000814887549780042,21877.4689882588,0.00455249352085444,1.93326374086112,0.0387900946917814,-0.684791856045421,-0.48289605091237,-0.629143627963604,-0.967449076074695
72165,0.00286908107225639,34801.3785021246,0.00413773110342455,2.99274470673332,0.0445246865286022,-0.52772173853762,-0.486309915694496,-0.54724044987186,-0.741278246439138
72173,0.00356674428394919,34036.2102769557,0.00446479132847901,3.50582511934547,0.0397201643826875,-0.451656567670112,-0.483617918211054,-0.55208957925867,-0.664464126606577
72192,0.00226876222891301,31283.0130259192,0.00386553952704283,2.80953652439182,0.0552937029283779,-0.554882708536812,-0.488550295240837,-0.569537519801074,-0.807374555944171
72193,0.00403182312610266,39680.0639183964,0.0038518192387726,3.21750778435341,0.0529004646195195,-0.494400174346857,-0.488663225455721,-0.51632257319733,-0.613258012662167
72194,0.00471313127096553,39094.0554998458,0.00291947181825368,3.18065380151272,0.048375213351036,-0.499863849110143,-0.496337276647096,-0.520036306399834,-0.538244618512555
72195,0.00505656015770329,29843.1878235288,0.00398779140152865,3.16477274367525,0.0405147803621304,-0.502218246877568,-0.487544053230189,-0.578662178237118,-0.50043240881351
76001,0.00318144926895566,21822.8658882487,0.0123401357128028,1.81367566884438,0.140969147420434,-0.702521020730071,-0.418796806868922,-0.629489666244024,-0.706885881052809
76004,0.00179233893986776,25693.2221561652,0.0124731422069151,2.63206285176878,0.143158513758562,-0.581193526296991,-0.417702044742552,-0.60496191182501,-0.859829716259917
76005,0.00178354578200593,25841.5471468277,0.0119373197645659,2.35034921311368,0.142100982383839,-0.622958122124987,-0.422112341549923,-0.604021926280183,-0.860797860588564
76006,0.00177785482015367,25105.4734524952,0.0122629514786564,2.40632962982528,0.148438299050848,-0.614658916273952,-0.419432101986354,-0.608686673801889,-0.861424446910381
76009,0.00174950162968756,26236.8552656894,0.0113767592729643,2.69252880993253,0.128744290985918,-0.572229330185943,-0.426726254576055,-0.601516725262991,-0.864546190086168
76021,0.00175075324931641,25957.2478190773,0.0116132849532536,2.1320845804966,0.136664006663722,-0.655316279182333,-0.424779437178733,-0.603288692056095,-0.864408384253003
76022,0.00295155476452829,26509.7643939159,0.0104713309530556,2.60454409898759,0.239832811655328,-0.585273235014978,-0.434178737549872,-0.599787207975051,-0.732197727393514
76039,0.00208064797140577,23831.0456504369,0.0123858516007451,2.29554532974919,0.175567606163277,-0.631082904614928,-0.418420524319512,-0.616763153068869,-0.828086313245109
76125,0.00522882181259978,18730.3889846327,0.0121385270236361,1.83982641538999,0.178824761222816,-0.698644121601965,-0.420456226273365,-0.649087736495887,-0.481466054876532
76165,0.00579386524419507,25092.2852081404,0.0129872352679919,3.05515891741235,0.374596900825155,-0.51846871019516,-0.413470600131875,-0.608770252159116,-0.41925363900348
76190,0.00420033934081087,26981.9031446847,0.00900715054234213,3.15690555928606,0.241054229398095,-0.503384572291869,-0.446230248797653,-0.59679510530312,-0.594704039207098
76302,0.00307364936390545,20854.1660108223,0.0129049283698937,1.85225755878878,0.142333776894797,-0.696801180371967,-0.414148059344511,-0.635628644429626,-0.718754866955582
79033,0.00805998609286993,291474.581259042,0.0101442777234893,3.37034303641434,1.4250204569607,-0.471742050441079,-0.436870677454205,1.07938429662791,-0.169749185410731
79130,0.00702795414461085,210056.067311578,0.00731651169997999,3.05363395025137,0.712374171955061,-0.518694789548058,-0.46014571500358,0.563407684392286,-0.283377974224538
79132,0.0072937474949556,304141.700359718,0.00857298564768686,2.82556732563237,0.994203383141762,-0.552506111018116,-0.449803813279902,1.15966010717107,-0.254113592898568
79133,0.00797634886410877,319766.294927973,0.00985229153221612,3.05098420112643,1.25857185833095,-0.519087620018661,-0.439273984343559,1.25867843828536,-0.178957812159065
80002,0.00293079347740837,64207.8559201548,0.0137301846461052,8.56030305470873,0.316907834720388,0.297679634509344,-0.40735546382671,-0.360881673958447,-0.734483586773771
80003,0.00356296357714384,45953.7260625044,0.00973449754929581,8.15155755559834,0.219897166842531,0.237082317857033,-0.440243533928909,-0.476564258012205,-0.664880390013807
80011,0.00284028507892298,61576.1258998957,0.0150856854617987,6.91435747608347,0.296073914095026,0.0536649954796701,-0.396198482619219,-0.377559835648407,-0.744448743099329
80018,0.000971429063740584,35217.1734705991,0.0113193344351968,4.35352379451055,0.102382388427178,-0.32598358740116,-0.427198912230258,-0.544605416771692,-0.950213541205429
80021,0.00177048972823952,43191.5908907064,0.0101119689354746,5.11598803946379,0.139685981433681,-0.212946777483851,-0.437136607608243,-0.494068841176187,-0.862235358312028
80051,0.00163008361539432,45282.600762115,0.0126981105511417,5.12776982682338,0.152817177812974,-0.211200104551885,-0.415850354533475,-0.480817405632954,-0.877694353134395
80055,0.00277797301563254,49439.1925922991,0.0124542296260925,6.32588825429446,0.215910332526301,-0.0335767132376094,-0.417857712158152,-0.454475679814075,-0.751309426329267
80116,0.00133302458199623,39521.7301551717,0.013732896420967,4.66531145605228,0.145567003099179,-0.2797604590833,-0.407333143499919,-0.517325987713147,-0.910401148915442
81001,0.00611438263505253,24126.2142769811,0.0278199328244946,8.09191759983601,0.265815967342917,0.228240578211396,-0.291384264234224,-0.61489256982461,-0.383964030984725
81003,0.00726337951171634,53849.0373605766,0.0258499019589169,7.14391150950361,0.580485617177874,0.0876968282026,-0.307599376088791,-0.426529004620654,-0.257457168802411
81010,0.00555729630924431,32166.068290013,0.0227673461168356,4.89707772051392,0.416715472800365,-0.245400658798105,-0.332971561190389,-0.563941300446371,-0.445300353540537
81019,0.00549414431757639,35774.249341442,0.0207994095015571,4.18315381644776,0.455460980846201,-0.351241268601779,-0.349169435496324,-0.541075038892514,-0.45225351457059
81023,0.00771906259226014,84266.186475797,0.0204473315280073,5.21362533832826,0.564856747164863,-0.19847185768842,-0.352067351372868,-0.233765260928841,-0.207285547068721
81029,0.0128363054812808,651677.175698818,0.00828242904526269,7.03554636085918,1.73174360511109,0.0716314837748983,-0.452195353377427,3.36210975287295,0.356133165429814
81030,0.0143898656959065,504452.684036009,0.0195766607095877,6.20717857299039,1.62262075470965,-0.0511756547876298,-0.359233749095799,2.42909844176864,0.527183263089123
81041,0.0140661847248678,492232.231931534,0.0209104808945053,6.01267814854373,1.57655185692681,-0.0800107216809789,-0.348255218824917,2.35165331078869,0.491545338543039
82006,0.00155837912122436,7193.25187077869,0.0197042061406856,2.18816497334856,0.0445875455001271,-0.647002251673694,-0.358183936390868,-0.72220246967249,-0.885589161854981
82009,0.00147761625366993,6608.06189893285,0.0176206759402452,2.1962535142302,0.0379528754357211,-0.645803109728091,-0.375333249045217,-0.725911016101894,-0.89448131566555
82010,0.0014926964123719,6522.16739479487,0.0183327882118286,2.17328248431277,0.0383236384120455,-0.649208609670636,-0.36947192964231,-0.726455358575196,-0.892820959926257
82016,0.00148769753135194,9365.87368208947,0.0179659364771258,1.98885316214755,0.0372660684286678,-0.676550616027992,-0.372491446755563,-0.708433831711439,-0.893371346759418
82020,0.00170846327019629,8983.84989301378,0.0239820223392383,1.7303315528599,0.0387215599440723,-0.714876948314376,-0.322973692041488,-0.710854845445587,-0.869064595831033
82023,0.00113402288868712,16371.0006660781,0.0139554960438655,2.4218483370301,0.0873819140249716,-0.612358237693829,-0.405500949980949,-0.664039976871358,-0.932311634749485
82025,0.00140346054501757,32092.8124880609,0.0156931266703626,2.31429495210243,0.0849398839010221,-0.628303236568862,-0.391198699461482,-0.564405547196714,-0.902646008020288
82026,0.00170623480547683,31502.3535050694,0.0194045952629895,2.08736173017086,0.0992340681708363,-0.661946528882162,-0.360650001252883,-0.568147485128726,-0.869309954269222
82034,0.000951794149204284,30408.9455970107,0.0187541247350998,3.32451613125156,0.14463097450542,-0.478535978421664,-0.366003954103129,-0.575076780209643,-0.952375384703575
82042,0.00144855428874703,44387.6248054522,0.0197332603581042,4.83536451315142,0.209322892438835,-0.254549762033037,-0.357944794256843,-0.486489170441253,-0.897681096331554
82128,0.000580468286925581,27225.5433721961,0.00834887919208816,3.25153360105926,0.0694408657341284,-0.489355780723525,-0.451648409376521,-0.595251074921078,-0.993259107399512
83011,0.0211825656168862,56426.7642364054,0.108001452732487,2.92006673843852,1.02914265015765,-0.538496388944761,0.36858118945223,-0.410193079090042,1.27507315748491
83013,0.0257156821335211,95609.2861824445,0.127922517386115,3.06586773736439,1.22041433603795,-0.516881106771958,0.532549326837695,-0.161880208314598,1.7741783840295
83017,0.0349143352870922,213939.198426113,0.153514921397842,4.0436238414688,1.5078940021499,-0.371926859255845,0.743197647596735,0.588016397327497,2.78696855813388
83020,0.011775367193897,25764.3495301984,0.0762004718736061,2.83016647169464,0.426625989566814,-0.551824278653302,0.10683074141522,-0.604511153641012,0.239321730662727
83024,0.0270225811875585,104988.108362118,0.130248110004274,3.06385558412113,1.19776072155979,-0.517179412410797,0.551691029178759,-0.102443445588237,1.91807059285373
83026,0.0259251649726082,94258.0637921343,0.118199456340712,3.37153527440245,1.24611243921267,-0.471565298836358,0.452519858683263,-0.170443360815503,1.79724286504958
83033,0.013991461578671,35132.6929783803,0.0830336751691674,3.23272269425804,0.736721189107568,-0.492144534308412,0.163074101708985,-0.545140798174049,0.48331817017579
83041,0.0342091092303078,180186.942582764,0.139756834608643,3.88013079667412,1.11282784377151,-0.39616502170029,0.629956317174083,0.374116956266724,2.70932175387793
83042,0.0346575844030702,246774.530069252,0.146346230403331,4.66021785666061,1.74880622403949,-0.280515595117602,0.684192924189654,0.796104980150218,2.75869977049847
83043,0.035106603466075,291855.88413874,0.146716819301872,5.61048194868094,1.80505871256314,-0.139637091959026,0.687243201495915,1.08180074171593,2.80813767052629
83044,0.0124737358383074,28411.6825146993,0.076959911180968,3.44878083758468,0.625757437718804,-0.460113493587549,0.113081604551832,-0.587734110698619,0.316213520053314
83045,0.0112427930785748,25261.6589758053,0.0670476104397305,3.90978861739054,0.531297030370771,-0.391768191993096,0.0314945248447622,-0.607696873407721,0.180684251677967
83051,0.0323121661063021,157111.986434013,0.135825274566118,3.64345631402778,1.12326097476763,-0.431252474894652,0.597596069948314,0.227883168349634,2.50046450871895
83054,0.0348504090018557,306714.618078343,0.148781790455402,6.00273988816647,1.83726109429202,-0.0814840881458433,0.704239756634213,1.17596555544876,2.77993014582789
83064,0.0250559731328328,117400.2543528,0.111112815408192,4.32330848332634,1.07079788549645,-0.330463066156431,0.394190480498486,-0.0237834857297426,1.70154309900345
83072,0.0145440410679447,37100.2030441241,0.067249097992671,4.57631416496986,0.435969970009817,-0.29295448089065,0.0331529471899746,-0.532672022596581,0.544158280983838
83074,0.0175474747872226,55052.0328728269,0.0804147118971726,4.71358410901248,0.792691084926932,-0.272603944226394,0.141517697116335,-0.418905215891887,0.87484236143289
83075,0.0159358749386346,46170.00004647,0.075407302667241,4.82056471698554,0.471472453548514,-0.256743860650894,0.100302251113096,-0.475193656755183,0.697401983587529
83082,0.0240824809483323,505112.174908311,0.071154720536221,13.7131611861354,1.55745459114205,1.06160089244145,0.0652997056555142,2.43327785809047,1.59435965567004
83092,0.0213168365112342,447789.911932261,0.0542593041989017,12.4882137976126,1.60321096439792,0.880000055377096,-0.0737646463432448,2.07000732388314,1.28985665243722
83140,0.0323121661063021,157111.986434013,0.135825274566118,3.64345631402778,1.12326097476763,-0.431252474894652,0.597596069948314,0.227883168349634,2.50046450871895
83273,0.0126760519308738,31790.4869697072,0.0664572398672072,4.34682338483277,0.396234899744697,-0.326976936191124,0.0266352482535277,-0.566321486080752,0.338488927897655
83311,0.011775367193897,25764.3495301984,0.0762004718736061,2.83016647169464,0.426625989566814,-0.551824278653302,0.10683074141522,-0.604511153641012,0.239321730662727
83317,0.0389566535081727,317572.963553528,0.166529156385051,5.35406523033455,1.61983322657521,-0.17765137006215,0.850316413960502,1.24477855683055,3.2320359072951
83319,0.0207983202734585,495648.74188814,0.0592984337945789,14.3199346488549,1.4397564105761,1.15155624054109,-0.0322881134262813,2.3733048879007,1.2327669739848
83323,0.0246293583445978,79549.7379321739,0.112142134531205,3.41481651100685,1.13520755148625,-0.465148771179591,0.402662695327876,-0.263654987765326,1.65457195459365
83324,0.0310384744541298,148449.389776429,0.131679958812799,3.55818177827406,1.13157343465604,-0.443894590971021,0.563476422491499,0.17298536857613,2.36022850148803
83326,0.0373619286862879,310821.410146636,0.161207440611183,5.38935150643535,1.63709884673762,-0.17242011087761,0.806513944649352,1.20199168336263,3.05645350375831
83333,0.0111618975311126,24491.3617927327,0.069649466336915,3.4947198679113,0.429217876871186,-0.453302942832957,0.0529101204780518,-0.612578506732458,0.17177748954326
83346,0.0138774067538165,407428.233367456,0.0159111912493417,21.4910968905079,1.03529920023064,2.21469501532471,-0.389403833400524,1.81422173949567,0.470760505048807
83347,0.0113622861832533,24338.7641740493,0.0717867411920843,2.9236880385102,0.417249475446122,-0.537959524153309,0.0705017995964202,-0.613545569363621,0.193840682328312
83351,0.0188726293015408,60693.1137429796,0.0878146301670669,4.20116441776372,0.766367926584877,-0.348571161864416,0.202425627320671,-0.38315578181837,1.02074453307315
83368,0.020556968978483,428558.984559586,0.0601634752241811,9.74993611059817,1.48568707459636,0.474045052953546,-0.0251680505963414,1.94813444418031,1.20619371201071
85004,0.0248269707053328,185518.671442274,0.0473180751400386,8.6544402763253,3.4273164213011,0.311635661033143,-0.130897155058854,0.407905922202214,1.67632947212287
85011,0.022325803234623,276254.949251561,0.013854392047972,9.16094909487122,1.13720922293157,0.386726580276087,-0.406333126080827,0.982932349988843,1.40094591370041
85021,0.0255097015042879,373849.264460374,0.0158010769442271,22.4718914109397,1.51628913503678,2.36009971398148,-0.390310172385065,1.60142047625693,1.75149950334334
85104,0.0264384380606627,235460.166232588,0.0494494847532192,11.0839635855631,4.11119558253446,0.671817225367128,-0.113353752115526,0.72440203644616,1.8537552621946
85108,0.0214669109321209,220802.94098615,0.0130230167324623,8.02522736801484,0.698436947563504,0.218353621403116,-0.413176086751985,0.631514251337344,1.30638014737946
85109,0.0258391493181275,271938.785226829,0.0320471645913106,13.0165573725892,3.09050849658872,0.958328019804226,-0.256590374893815,0.955579361296722,1.78777236885597
85112,0.0230990333735307,226365.268229064,0.0133737816022787,10.1772852445225,0.96864878974004,0.537400394714784,-0.410288978890831,0.666764597085445,1.48608010388379
85121,0.0265621710051381,397095.069331499,0.0166009484053879,23.5084942158511,1.53849153090408,2.5137780995505,-0.383726516545644,1.7487369902114,1.86737850771604
85123,0.0210582990311986,216988.470713808,0.0120006674880346,13.1400648949077,0.80618568574425,0.976638250632864,-0.421590933261492,0.607340665341084,1.26139115699498
85153,0.0204945958067135,157531.157532702,0.0112698342654955,6.63525027080966,0.891649759666662,0.0122868084788855,-0.427606342795205,0.230539597126854,1.19932630061458
85155,0.0225212762729755,272391.667513167,0.014685310431402,9.52422150466263,1.32168674480229,0.440582422836038,-0.399493926368399,0.958449429251987,1.42246788754165
85156,0.0224525994859916,248700.803104263,0.0152583279086912,9.64357306204091,1.18592042599347,0.458276523764705,-0.394777481234865,0.808312422741067,1.41490643545892
85169,0.0311142319395893,597651.390098681,0.0639717385922896,31.9186362306896,5.08779482039159,3.76059803976576,0.00617735498308918,3.01973010878716,2.36856955268405
85174,0.0223652090628513,254233.913325148,0.0135814509633455,8.93245290815614,1.0153311666151,0.352851575388314,-0.408579674748798,0.843377610356022,1.40528457447669
85203,0.0205448614532497,169939.012339426,0.0113842501285319,6.68468751324239,0.939982009795418,0.0196159759942049,-0.426664598150749,0.309172362303779,1.20486064918246
85206,0.0222614149009828,253331.834183339,0.0136203879797044,8.83073749521578,0.998579898576606,0.33777206723524,-0.408259188361212,0.837660830265205,1.39385662893784
85251,0.0231680300166582,164225.043920675,0.0131165355763044,7.92447321236858,1.25419207107261,0.203416621516828,-0.412406343221614,0.272961015225754,1.49367677276989
85316,0.0252129211273306,380592.239340498,0.0158656587466721,22.3021123939318,1.5567274969492,2.33492964390869,-0.389778606525507,1.64415298470435,1.71882338819568
85317,0.0225895520313988,225306.916793697,0.0133548374857356,9.65127297914915,0.861042474414883,0.459418051478699,-0.41044490587355,0.660057466708098,1.42998518557498
85318,0.0223760721916639,204468.761086223,0.0126983363936339,10.8613471558385,0.751152127973336,0.63881390590945,-0.415848495648247,0.527999038398801,1.4064806267615
85321,0.0256345792243229,384010.922557127,0.015755594143545,23.7314813919222,1.56205858956145,2.54683638287643,-0.390684536418343,1.66581833449888,1.76524879095148
85323,0.0217957190845126,222998.518961575,0.0125209503057701,12.9238726203388,0.820493631888161,0.944587324693982,-0.41730854143048,0.645428370261079,1.34258258488287
87009,0.00455962825008798,24922.6124290729,0.0101937679908058,2.92541655025788,0.213085588514732,-0.537703268918843,-0.43646332839472,-0.609845525846724,-0.555145609195062
87015,0.00452614502461391,25580.9529817485,0.00997055167866034,2.94966025276828,0.198952254688248,-0.534109092784685,-0.438300597816456,-0.605673399488755,-0.558832179521317
87022,0.00175511752059513,24101.2395917924,0.011605555669061,2.56840589260266,0.129560454565222,-0.590630794524062,-0.42484305608437,-0.61505084283686,-0.863927869226029
88004,0.00442197592444569,45748.0535833321,0.00398521397033507,3.72585842897152,0.121274262104312,-0.419036200800054,-0.487565267788717,-0.477867673953964,-0.570301406519478
88005,0.00485651422309827,47396.2313249422,0.00323857040722052,3.10671210201297,0.101460702869072,-0.5108258501307,-0.493710810532711,-0.467422615130772,-0.522457867710048
88007,0.00465967022523077,44300.3076530121,0.00314147739197563,2.88452452524771,0.0949347142177151,-0.543765591301569,-0.49450997268291,-0.487042528717175,-0.544130786945429
88014,0.00153876186092014,40935.6978347223,0.0221772287849214,4.21655290199363,0.195622501016541,-0.346289789094053,-0.337828753385447,-0.50836519712962,-0.887749061586742
88023,0.00505850810655099,53728.5038298719,0.00519812093342033,3.54632162844096,0.148693726609219,-0.44565288129237,-0.477581961222684,-0.427292866300491,-0.500217935735802
88028,0.00504558446702124,48683.160770002,0.010076172196316,4.58178979055493,0.165809646452181,-0.292142708728828,-0.437431246712446,-0.45926690873116,-0.501640854386053
88029,0.0046755066531276,39506.7437028922,0.00830832532212419,3.90869220949278,0.144749103307621,-0.391930736600205,-0.451982203911973,-0.517420961921122,-0.542387164449934
88042,0.00547844431985512,62135.7673455937,0.0134083082975384,5.29386980083346,0.221545441628063,-0.186575459771856,-0.410004793381159,-0.374013198855156,-0.453982115829938
88043,0.00479068673292815,41458.8903454443,0.0121398712233921,4.61075665987253,0.152656863946145,-0.287848313912776,-0.420445162309962,-0.505049549543574,-0.529705606494977
88044,0.00479068673292815,41458.8903454443,0.0121398712233921,4.61075665987253,0.152656863946145,-0.287848313912776,-0.420445162309962,-0.505049549543574,-0.529705606494977
88051,0.0052700655503917,67992.8548788947,0.0127061548329509,5.72948872859785,0.234749681631154,-0.121994104960779,-0.415784142916385,-0.336894857626892,-0.476925036568566
89001,0.0157414673929988,207459.05539399,0.39208115339152,6.5104914831009,7.52252864496672,-0.00620892488184964,2.70681060620171,0.546949543040834,0.675997322632874
89002,0.0157414673929988,207459.05539399,0.39208115339152,6.5104914831009,7.52252864496672,-0.00620892488184964,2.70681060620171,0.546949543040834,0.675997322632874
89004,0.0142408013007122,208127.659471145,0.392389191079805,6.56580003192862,6.54404688938941,0.00199067524631823,2.709346031234,0.551186712818702,0.510770974002757
89005,0.0147344467680371,207406.619608409,0.395907410495236,6.47299321280097,6.14217914477382,-0.0117681165163117,2.73830411628074,0.546617239763704,0.565122330712381
89006,0.0149800135595067,208966.304144367,0.395805756436053,6.2725732817521,6.01273751262201,-0.0414807617971418,2.73746741266918,0.556501487264696,0.592159727311052
89009,0.0164765507446881,195685.884156049,0.391164385755338,5.91050334961264,7.74516595446933,-0.095158334702257,2.69926479053705,0.47233898192764,0.756931474982081
89016,0.0147030372221734,254886.83376758,0.395621096236455,6.20585115212815,5.78833283458121,-0.0513724475168347,2.73594749445679,0.847515387645386,0.561664076673146
89019,0.0184194825326057,221019.334941527,0.40358306179172,5.67935004020452,6.71153496195848,-0.129427263206472,2.80148157532662,0.632885612893706,0.970852164338009
89029,0.0147344467680371,207406.619608409,0.395907410495236,6.47299321280097,6.14217914477382,-0.0117681165163117,2.73830411628074,0.546617239763704,0.565122330712381
89036,0.0151732027027185,216800.559457957,0.389401072109337,6.34676505496153,6.23633983826582,-0.030481686861875,2.68475114585047,0.606149808268237,0.613430239713471
89043,0.018884840593537,222859.336079024,0.403183221806809,5.61143259677664,6.71153496195848,-0.139496156526574,2.7981905354792,0.644546321342006,1.02208902083026
89049,0.0147344467680371,207406.619608409,0.395907410495236,6.47299321280097,6.14217914477382,-0.0117681165163117,2.73830411628074,0.546617239763704,0.565122330712381
89053,0.0157414673929988,207459.05539399,0.39208115339152,6.5104914831009,7.52252864496672,-0.00620892488184964,2.70681060620171,0.546949543040834,0.675997322632874
89057,0.0175252609458055,255281.478614996,0.399933312396763,6.06711838925335,5.53996081219129,-0.0719398499231516,2.77144088118601,0.850016385287486,0.872396572909205
89066,0.0153008946694426,198988.347394643,0.384289216416008,6.41912876245858,6.92403373433934,-0.019753626230314,2.64267601225735,0.49326780648199,0.627489381530334
89071,0.0115891326039294,224575.474204228,0.394945064547179,5.87100912914314,5.19445944587856,-0.101013429838313,2.73038315044047,0.655422068061511,0.218816928530436
89075,0.0145914006710203,232498.886383175,0.3969461038648,6.32200990783394,5.68089401200147,-0.0341516856570419,2.74685348952376,0.705635406222875,0.549372668334215
89078,0.0194000173784638,195478.474958925,0.405869713431115,5.6597817705704,7.35490909316924,-0.132328297306999,2.82030275866597,0.471024559817853,1.07881101882167
89079,0.0186376326862908,200440.072298866,0.399483891437987,5.64439604700321,7.10810747173777,-0.134609260803735,2.76774174568328,0.502467877346243,0.994870934090824
89111,0.0152322139240393,205429.366768872,0.395006725928431,6.51263968060509,6.48921905129884,-0.00589045041625545,2.73089067862776,0.534086720939249,0.619927493617688
89152,0.0113163612483298,215633.855478064,0.295342430003403,5.31511241325668,5.07270751573411,-0.183426201090515,1.91056459411378,0.598756011233141,0.188784254820904
89164,0.0176728953241013,265995.025113866,0.407270216392726,6.08345895865537,5.7246429987325,-0.0695173286709588,2.83183014768915,0.917911746667859,0.888651414264968
90003,0.00164393888854698,52165.8519747388,0.00960337748296442,3.92465057544333,0.128824025898414,-0.389564877754387,-0.44132276907141,-0.437195918704955,-0.876168859752454
90014,0.00244646066749907,27138.6839247109,0.00883382819756671,2.1339352145433,0.120005515054787,-0.655041919079092,-0.447656846348248,-0.595801532566166,-0.787809601211229
90016,0.00190096295800706,30598.7471105512,0.00809456200034866,2.50521906489169,0.110880932869181,-0.599998364846891,-0.453741666788194,-0.57387394393561,-0.847869993852023
90019,0.00279898843413294,31496.3961322003,0.0130448216046831,2.34228203449275,0.131929897711699,-0.624154097073818,-0.412996613197427,-0.568185239011986,-0.748995586573974
90026,0.0019380084978094,31217.6589949413,0.00794547185186825,2.2360091574398,0.104929238628958,-0.639909258161452,-0.454968811741232,-0.569951690360877,-0.843791205568584
