"","stateroute","scale","subrouteID","AOU","occupancy"
"65204","68113",50,"Stop1","6110",0.0666666666666667
"652110","68119",50,"Stop1","6110",0.0666666666666667
"65227","68317",50,"Stop1","6110",0.133333333333333
"652911","88924",50,"Stop1","6110",0.0666666666666667
"65353","14098",50,"Stop1","6120",0.933333333333333
"65364","34034",50,"Stop1","6120",0.333333333333333
"65382","45101",50,"Stop1","6120",0.0666666666666667
"65402","53025",50,"Stop1","6120",0.2
"65453","64038",50,"Stop1","6120",0.533333333333333
"65465","64039",50,"Stop1","6120",0.6
"65475","68113",50,"Stop1","6120",0.466666666666667
"65483","68119",50,"Stop1","6120",0.733333333333333
"65494","68317",50,"Stop1","6120",0.266666666666667
"65503","72029",50,"Stop1","6120",0.2
"65515","72034",50,"Stop1","6120",0.733333333333333
"65526","72035",50,"Stop1","6120",0.133333333333333
"65537","72036",50,"Stop1","6120",0.0666666666666667
"65545","72132",50,"Stop1","6120",0.2
"65554","76306",50,"Stop1","6120",0.133333333333333
"65572","89001",50,"Stop1","6120",0.666666666666667
"65583","89019",50,"Stop1","6120",0.933333333333333
"65593","89029",50,"Stop1","6120",0.466666666666667
"65602","89043",50,"Stop1","6120",0.533333333333333
"65613","89078",50,"Stop1","6120",0.866666666666667
"65622","14098",50,"Stop1","6130",0.8
"65631","34034",50,"Stop1","6130",1
"65642","39028",50,"Stop1","6130",1
"65655","45101",50,"Stop1","6130",0.866666666666667
"65663","46121",50,"Stop1","6130",0.933333333333333
"65672","53025",50,"Stop1","6130",0.866666666666667
"65682","53026",50,"Stop1","6130",0.2
"65692","55011",50,"Stop1","6130",0.0666666666666667
"65705","58116",50,"Stop1","6130",0.266666666666667
"65715","59020",50,"Stop1","6130",0.466666666666667
"65723","64038",50,"Stop1","6130",1
"65731","64039",50,"Stop1","6130",1
"65745","68113",50,"Stop1","6130",1
"65753","68119",50,"Stop1","6130",1
"65763","68317",50,"Stop1","6130",1
"65778","72029",50,"Stop1","6130",1
"65787","72034",50,"Stop1","6130",1
"65797","72035",50,"Stop1","6130",1
"65802","72036",50,"Stop1","6130",1
"65816","72132",50,"Stop1","6130",1
"65826","76306",50,"Stop1","6130",1
"65838","88924",50,"Stop1","6130",0.733333333333333
"65842","89001",50,"Stop1","6130",0.933333333333333
"65851","89019",50,"Stop1","6130",0.933333333333333
"65861","89029",50,"Stop1","6130",0.266666666666667
"65872","89043",50,"Stop1","6130",0.866666666666667
"65883","89078",50,"Stop1","6130",0.933333333333333
"65892","14098",50,"Stop1","6140",0.933333333333333
"65902","34034",50,"Stop1","6140",0.0666666666666667
"659111","39028",50,"Stop1","6140",0.333333333333333
"65924","45101",50,"Stop1","6140",1
"65935","46121",50,"Stop1","6140",0.0666666666666667
"65944","53025",50,"Stop1","6140",1
"65954","53026",50,"Stop1","6140",1
"65971","58116",50,"Stop1","6140",0.733333333333333
"65984","59020",50,"Stop1","6140",0.866666666666667
"65992","64038",50,"Stop1","6140",0.666666666666667
"66001","64039",50,"Stop1","6140",0.6
"660110","68113",50,"Stop1","6140",1
"66025","68119",50,"Stop1","6140",1
"66033","68317",50,"Stop1","6140",1
"66044","72029",50,"Stop1","6140",1
"66055","72034",50,"Stop1","6140",0.933333333333333
"66068","72035",50,"Stop1","6140",1
"66076","72036",50,"Stop1","6140",1
"66081","72132",50,"Stop1","6140",1
"66096","76306",50,"Stop1","6140",0.933333333333333
"66103","88924",50,"Stop1","6140",0.133333333333333
"66117","89001",50,"Stop1","6140",1
"66124","89019",50,"Stop1","6140",0.666666666666667
"66133","89029",50,"Stop1","6140",0.466666666666667
"66143","89043",50,"Stop1","6140",0.266666666666667
"66152","89078",50,"Stop1","6140",0.933333333333333
"66161","14098",50,"Stop1","6150",0.933333333333333
"66217","53025",50,"Stop1","6150",0.666666666666667
"66223","53026",50,"Stop1","6150",0.6
"66383","89001",50,"Stop1","6150",1
"66393","89019",50,"Stop1","6150",0.933333333333333
"66402","89029",50,"Stop1","6150",0.333333333333333
"66413","89043",50,"Stop1","6150",0.933333333333333
"66424","89078",50,"Stop1","6150",0.933333333333333
"66443","34034",50,"Stop1","6160",0.133333333333333
"66534","64038",50,"Stop1","6160",0.0666666666666667
"66543","64039",50,"Stop1","6160",0.266666666666667
"66557","68113",50,"Stop1","6160",0.2
"66565","68119",50,"Stop1","6160",0.8
"66573","68317",50,"Stop1","6160",0.333333333333333
"66632","76306",50,"Stop1","6160",0.466666666666667
"66702","14098",50,"Stop1","6170",0.4
"66713","34034",50,"Stop1","6170",0.6
"66724","39028",50,"Stop1","6170",0.933333333333333
"66743","46121",50,"Stop1","6170",0.266666666666667
"66754","53025",50,"Stop1","6170",0.333333333333333
"66765","53026",50,"Stop1","6170",0.133333333333333
"66794","59020",50,"Stop1","6170",0.866666666666667
"66824","68113",50,"Stop1","6170",0.0666666666666667
"66835","68119",50,"Stop1","6170",0.266666666666667
"66844","68317",50,"Stop1","6170",0.4
"66855","72029",50,"Stop1","6170",0.266666666666667
"66867","72034",50,"Stop1","6170",0.0666666666666667
"66876","72035",50,"Stop1","6170",0.8
"66885","72036",50,"Stop1","6170",0.666666666666667
"66893","72132",50,"Stop1","6170",0.533333333333333
"66915","88924",50,"Stop1","6170",0.8
"66923","89001",50,"Stop1","6170",0.6
"66936","89019",50,"Stop1","6170",0.333333333333333
"66945","89029",50,"Stop1","6170",0.6
"66954","89043",50,"Stop1","6170",0.266666666666667
"66962","89078",50,"Stop1","6170",0.8
"66982","34034",50,"Stop1","6190",0.733333333333333
"66995","39028",50,"Stop1","6190",0.8
"67004","45101",50,"Stop1","6190",0.933333333333333
"67017","46121",50,"Stop1","6190",0.533333333333333
"67023","53025",50,"Stop1","6190",0.8
"67032","53026",50,"Stop1","6190",0.866666666666667
"67055","58116",50,"Stop1","6190",0.933333333333333
"67067","59020",50,"Stop1","6190",1
"67071","64038",50,"Stop1","6190",0.266666666666667
"67082","64039",50,"Stop1","6190",0.6
"67096","68113",50,"Stop1","6190",1
"67105","68119",50,"Stop1","6190",1
"67114","68317",50,"Stop1","6190",1
"67128","72029",50,"Stop1","6190",1
"67139","72034",50,"Stop1","6190",1
"67147","72035",50,"Stop1","6190",1
"67156","72036",50,"Stop1","6190",1
"67165","72132",50,"Stop1","6190",1
"67176","76306",50,"Stop1","6190",1
"67187","88924",50,"Stop1","6190",0.266666666666667
"67194","89001",50,"Stop1","6190",1
"67201","89019",50,"Stop1","6190",0.666666666666667
"67211","89029",50,"Stop1","6190",0.8
"67223","89043",50,"Stop1","6190",0.733333333333333
"67236","89078",50,"Stop1","6190",0.933333333333333
"67244","14098",50,"Stop1","6200",0.933333333333333
"67581","55011",50,"Stop1","6220",0.6
"67614","64038",50,"Stop1","6220",0.266666666666667
"67624","64039",50,"Stop1","6220",0.333333333333333
"67793","34034",50,"Stop1","6240",0.2
"67805","39028",50,"Stop1","6240",1
"67815","45101",50,"Stop1","6240",1
"67824","46121",50,"Stop1","6240",1
"67831","53025",50,"Stop1","6240",0.0666666666666667
"67841","53026",50,"Stop1","6240",0.6
"67866","58116",50,"Stop1","6240",1
"67872","59020",50,"Stop1","6240",1
"67894","64039",50,"Stop1","6240",0.0666666666666667
"67903","68113",50,"Stop1","6240",1
"67913","68119",50,"Stop1","6240",1
"67923","68317",50,"Stop1","6240",1
"67935","72029",50,"Stop1","6240",1
"67943","72034",50,"Stop1","6240",1
"67952","72035",50,"Stop1","6240",1
"67962","72036",50,"Stop1","6240",1
"67973","72132",50,"Stop1","6240",1
"67984","76306",50,"Stop1","6240",1
"67995","88924",50,"Stop1","6240",0.933333333333333
"68021","89029",50,"Stop1","6240",0.0666666666666667
"68033","89043",50,"Stop1","6240",0.333333333333333
"68133","58116",50,"Stop1","6260",0.0666666666666667
"68176","68113",50,"Stop1","6260",0.0666666666666667
"68253","76306",50,"Stop1","6260",0.266666666666667
"68324","14098",50,"Stop1","6270",0.2
"68332","34034",50,"Stop1","6270",1
"68344","39028",50,"Stop1","6270",0.933333333333333
"68376","53025",50,"Stop1","6270",1
"68385","53026",50,"Stop1","6270",1
"68406","58116",50,"Stop1","6270",0.133333333333333
"68414","59020",50,"Stop1","6270",1
"68422","64038",50,"Stop1","6270",0.733333333333333
"68431","64039",50,"Stop1","6270",0.8
"68444","68113",50,"Stop1","6270",1
"68454","68119",50,"Stop1","6270",1
"68464","68317",50,"Stop1","6270",0.866666666666667
"68476","72029",50,"Stop1","6270",0.4
"68486","72034",50,"Stop1","6270",0.133333333333333
"68497","72035",50,"Stop1","6270",0.933333333333333
"68505","72036",50,"Stop1","6270",0.866666666666667
"68516","72132",50,"Stop1","6270",0.533333333333333
"68526","76306",50,"Stop1","6270",0.133333333333333
"68548","89001",50,"Stop1","6270",1
"68555","89019",50,"Stop1","6270",0.933333333333333
"68565","89029",50,"Stop1","6270",0.933333333333333
"68579","89043",50,"Stop1","6270",0.933333333333333
"68588","89078",50,"Stop1","6270",0.933333333333333
"68601","34034",50,"Stop1","6280",0.266666666666667
"686110","39028",50,"Stop1","6280",1
"68675","58116",50,"Stop1","6280",0.0666666666666667
"68684","59020",50,"Stop1","6280",0.4
"68724","68119",50,"Stop1","6280",0.0666666666666667
"68748","72029",50,"Stop1","6280",0.266666666666667
"68757","72034",50,"Stop1","6280",0.0666666666666667
"68767","72035",50,"Stop1","6280",0.866666666666667
"68775","72036",50,"Stop1","6280",0.333333333333333
"68788","72132",50,"Stop1","6280",0.533333333333333
"68795","76306",50,"Stop1","6280",0.0666666666666667
"68806","88924",50,"Stop1","6280",0.866666666666667
"68894","45101",50,"Stop1","6290",0.4
"68945","58116",50,"Stop1","6290",1
"68957","59020",50,"Stop1","6290",0.266666666666667
"68982","68113",50,"Stop1","6290",0.266666666666667
"69016","72029",50,"Stop1","6290",1
"69028","72034",50,"Stop1","6290",1
"69038","72035",50,"Stop1","6290",0.933333333333333
"69048","72036",50,"Stop1","6290",0.0666666666666667
"69055","72132",50,"Stop1","6290",1
"69064","76306",50,"Stop1","6290",0.533333333333333
"69078","88924",50,"Stop1","6290",0.866666666666667
"69134","14098",50,"Stop1","6291",0.333333333333333
"69183","53025",50,"Stop1","6291",1
"69191","53026",50,"Stop1","6291",0.933333333333333
"69362","89019",50,"Stop1","6291",0.933333333333333
"69372","89029",50,"Stop1","6291",0.6
"69384","89043",50,"Stop1","6291",0.133333333333333
"69394","89078",50,"Stop1","6291",0.266666666666667
"69424","39028",50,"Stop1","6310",0.733333333333333
"69443","46121",50,"Stop1","6310",0.866666666666667
"69584","72036",50,"Stop1","6310",0.0666666666666667
"69613","88924",50,"Stop1","6310",0.8
"69675","14098",50,"Stop1","6320",0.933333333333333
"69894","89001",50,"Stop1","6320",1
"69923","89043",50,"Stop1","6320",0.333333333333333
"69933","89078",50,"Stop1","6320",0.866666666666667
"69964","39028",50,"Stop1","6360",0.2
"69975","45101",50,"Stop1","6360",1
"69984","46121",50,"Stop1","6360",0.0666666666666667
"70025","58116",50,"Stop1","6360",0.4
"70034","59020",50,"Stop1","6360",0.2
"70065","68113",50,"Stop1","6360",1
"70074","68119",50,"Stop1","6360",0.4
"70085","68317",50,"Stop1","6360",0.533333333333333
"70097","72029",50,"Stop1","6360",1
"70104","72034",50,"Stop1","6360",0.8
"70115","72035",50,"Stop1","6360",0.733333333333333
"70137","72132",50,"Stop1","6360",0.8
"70148","76306",50,"Stop1","6360",1
"70155","88924",50,"Stop1","6360",0.866666666666667
"70235","39028",50,"Stop1","6370",0.266666666666667
"70696","88924",50,"Stop1","6380",0.8
"70772","39028",50,"Stop1","6390",1
"70791","46121",50,"Stop1","6390",0.266666666666667
"7084","59020",50,"Stop1","6390",0.4
"70903","72029",50,"Stop1","6390",0.133333333333333
"70911","72034",50,"Stop1","6390",0.0666666666666667
"70922","72035",50,"Stop1","6390",0.466666666666667
"70931","72036",50,"Stop1","6390",0.133333333333333
"70962","88924",50,"Stop1","6390",0.866666666666667
"71115","59020",50,"Stop1","6410",0.133333333333333
"71177","72029",50,"Stop1","6410",0.0666666666666667
"71195","72035",50,"Stop1","6410",0.666666666666667
"71205","72036",50,"Stop1","6410",0.0666666666666667
"71233","88924",50,"Stop1","6410",0.2
"71328","45101",50,"Stop1","6420",0.2
"714111","68113",50,"Stop1","6420",0.133333333333333
"71466","72035",50,"Stop1","6420",0.0666666666666667
"71495","76306",50,"Stop1","6420",0.0666666666666667
"71594","45101",50,"Stop1","6450",1
"71644","58116",50,"Stop1","6450",0.8
"71683","68113",50,"Stop1","6450",0.266666666666667
"71693","68119",50,"Stop1","6450",0.4
"71703","68317",50,"Stop1","6450",0.266666666666667
"71726","72034",50,"Stop1","6450",0.4
"71756","72132",50,"Stop1","6450",0.266666666666667
"71766","76306",50,"Stop1","6450",1
"71795","89019",50,"Stop1","6450",0.933333333333333
"71807","89029",50,"Stop1","6450",0.333333333333333
"71814","89043",50,"Stop1","6450",0.533333333333333
"71832","14098",50,"Stop1","6460",0.933333333333333
"71884","53025",50,"Stop1","6460",0.866666666666667
"71894","53026",50,"Stop1","6460",0.133333333333333
"72052","89001",50,"Stop1","6460",1
"72082","89043",50,"Stop1","6460",0.333333333333333
"72093","89078",50,"Stop1","6460",0.933333333333333
"72133","45101",50,"Stop1","6470",0.933333333333333
"72306","76306",50,"Stop1","6470",0.466666666666667
"72393","39028",50,"Stop1","6480",0.6
"72403","45101",50,"Stop1","6480",0.4
"72412","46121",50,"Stop1","6480",0.933333333333333
"72453","58116",50,"Stop1","6480",0.733333333333333
"72462","59020",50,"Stop1","6480",0.4
"72524","72029",50,"Stop1","6480",0.2
"72534","72034",50,"Stop1","6480",0.266666666666667
"72544","72035",50,"Stop1","6480",0.4
"72552","72036",50,"Stop1","6480",0.2
"72563","72132",50,"Stop1","6480",0.133333333333333
"72573","76306",50,"Stop1","6480",0.6
"72582","88924",50,"Stop1","6480",0.866666666666667
"72674","45101",50,"Stop1","6500",1
"72915","14098",50,"Stop1","6520",0.8
"72922","34034",50,"Stop1","6520",0.6
"72947","45101",50,"Stop1","6520",0.133333333333333
"72952","46121",50,"Stop1","6520",0.0666666666666667
"72964","53025",50,"Stop1","6520",1
"72975","53026",50,"Stop1","6520",1
"72994","58116",50,"Stop1","6520",0.266666666666667
"73003","59020",50,"Stop1","6520",1
"73013","64038",50,"Stop1","6520",1
"73022","64039",50,"Stop1","6520",0.933333333333333
"73035","68113",50,"Stop1","6520",1
"73043","68119",50,"Stop1","6520",1
"73053","68317",50,"Stop1","6520",1
"73065","72029",50,"Stop1","6520",1
"73075","72034",50,"Stop1","6520",1
"73085","72035",50,"Stop1","6520",1
"73092","72036",50,"Stop1","6520",1
"73104","72132",50,"Stop1","6520",1
"73116","76306",50,"Stop1","6520",0.8
"73122","88924",50,"Stop1","6520",0.866666666666667
"73133","89001",50,"Stop1","6520",0.4
"73144","89019",50,"Stop1","6520",0.933333333333333
"73153","89029",50,"Stop1","6520",0.933333333333333
"73164","89043",50,"Stop1","6520",0.866666666666667
"73174","89078",50,"Stop1","6520",0.933333333333333
"73264","58116",50,"Stop1","6540",1
"73334","72029",50,"Stop1","6540",0.6
"73344","72034",50,"Stop1","6540",0.8
"73353","72035",50,"Stop1","6540",0.0666666666666667
"73375","72132",50,"Stop1","6540",0.933333333333333
"73382","76306",50,"Stop1","6540",0.8
"73483","45101",50,"Stop1","6550",0.866666666666667
"73534","58116",50,"Stop1","6550",0.933333333333333
"73573","68113",50,"Stop1","6550",0.2
"73583","68119",50,"Stop1","6550",0.266666666666667
"73592","68317",50,"Stop1","6550",0.133333333333333
"73606","72029",50,"Stop1","6550",0.466666666666667
"73617","72034",50,"Stop1","6550",1
"73625","72035",50,"Stop1","6550",0.8
"73634","72036",50,"Stop1","6550",0.0666666666666667
"73646","72132",50,"Stop1","6550",0.8
"73653","76306",50,"Stop1","6550",1
"73778","53025",50,"Stop1","6560",1
"73783","53026",50,"Stop1","6560",1
"73946","89001",50,"Stop1","6560",0.6
"73958","89019",50,"Stop1","6560",0.933333333333333
"73964","89029",50,"Stop1","6560",0.933333333333333
"73976","89043",50,"Stop1","6560",0.2
"73986","89078",50,"Stop1","6560",0.266666666666667
"74028","45101",50,"Stop1","6570",0.933333333333333
"74075","58116",50,"Stop1","6570",1
"741110","68113",50,"Stop1","6570",0.533333333333333
"74135","68317",50,"Stop1","6570",0.0666666666666667
"74145","72029",50,"Stop1","6570",1
"74153","72034",50,"Stop1","6570",1
"74164","72035",50,"Stop1","6570",0.6
"74183","72132",50,"Stop1","6570",1
"74195","76306",50,"Stop1","6570",1
"74285","39028",50,"Stop1","6580",0.666666666666667
"74416","72029",50,"Stop1","6580",0.2
"74427","72034",50,"Stop1","6580",0.0666666666666667
"74437","72035",50,"Stop1","6580",0.0666666666666667
"74473","88924",50,"Stop1","6580",0.733333333333333
"74562","45101",50,"Stop1","6590",1
"74611","58116",50,"Stop1","6590",1
"74652","68113",50,"Stop1","6590",0.933333333333333
"74663","68119",50,"Stop1","6590",0.466666666666667
"74671","68317",50,"Stop1","6590",0.2
"74684","72029",50,"Stop1","6590",1
"74695","72034",50,"Stop1","6590",1
"74703","72035",50,"Stop1","6590",0.933333333333333
"74714","72036",50,"Stop1","6590",0.4
"74724","72132",50,"Stop1","6590",1
"74732","76306",50,"Stop1","6590",1
"74743","88924",50,"Stop1","6590",0.4
"74833","45101",50,"Stop1","6600",0.0666666666666667
"75005","76306",50,"Stop1","6600",0.0666666666666667
"75155","58116",50,"Stop1","6610",0.533333333333333
"75375","45101",50,"Stop1","6620",0.866666666666667
"75425","58116",50,"Stop1","6620",0.8
"75463","68113",50,"Stop1","6620",0.133333333333333
"75494","72029",50,"Stop1","6620",1
"75504","72034",50,"Stop1","6620",1
"75513","72035",50,"Stop1","6620",0.866666666666667
"75534","72132",50,"Stop1","6620",1
"75544","76306",50,"Stop1","6620",1
"75635","39028",50,"Stop1","6630",0.733333333333333
"75825","88924",50,"Stop1","6630",0.866666666666667
"75883","14098",50,"Stop1","6650",0.133333333333333
"75951","55011",50,"Stop1","6650",0.0666666666666667
"76104","89001",50,"Stop1","6650",1
"76134","89043",50,"Stop1","6650",0.933333333333333
"76142","89078",50,"Stop1","6650",0.933333333333333
"76183","45101",50,"Stop1","6670",0.933333333333333
"76192","46121",50,"Stop1","6670",0.0666666666666667
"76234","58116",50,"Stop1","6670",1
"76275","68113",50,"Stop1","6670",0.333333333333333
"76294","68317",50,"Stop1","6670",0.0666666666666667
"76304","72029",50,"Stop1","6670",1
"76314","72034",50,"Stop1","6670",1
"76325","72035",50,"Stop1","6670",1
"76335","72036",50,"Stop1","6670",0.0666666666666667
"76345","72132",50,"Stop1","6670",1
"76354","76306",50,"Stop1","6670",0.933333333333333
"76362","88924",50,"Stop1","6670",0.933333333333333
"7647","53025",50,"Stop1","6680",1
"76481","53026",50,"Stop1","6680",0.933333333333333
"76641","89001",50,"Stop1","6680",0.0666666666666667
"76651","89019",50,"Stop1","6680",0.933333333333333
"7666","89029",50,"Stop1","6680",0.933333333333333
"76671","89043",50,"Stop1","6680",0.933333333333333
"76952","89078",50,"Stop1","6690",0.466666666666667
"76981","39028",50,"Stop1","6710",0.866666666666667
"77001","46121",50,"Stop1","6710",0.8
"77081","68113",50,"Stop1","6710",0.266666666666667
"77091","68119",50,"Stop1","6710",0.466666666666667
"77102","68317",50,"Stop1","6710",0.2
"77113","72029",50,"Stop1","6710",0.333333333333333
"77122","72034",50,"Stop1","6710",0.133333333333333
"77131","72035",50,"Stop1","6710",0.4
