"stateroute","scale","subrouteID","AOU","occupancy"
"53025",5,"Stop11","4050",0.0666666666666667
"53026",5,"Stop11","4050",0.2
"58116",5,"Stop11","4050",0.4
"68113",5,"Stop11","4050",0.266666666666667
"68317",5,"Stop11","4050",0.0666666666666667
"72029",5,"Stop11","4050",0.533333333333333
"72034",5,"Stop11","4050",0.533333333333333
"72035",5,"Stop11","4050",0.466666666666667
"72036",5,"Stop11","4050",0.0666666666666667
"72132",5,"Stop11","4050",0.2
"76306",5,"Stop11","4050",0.333333333333333
"88924",5,"Stop11","4050",0.133333333333333
"89019",5,"Stop11","4050",0.2
"89029",5,"Stop11","4050",0.0666666666666667
"89043",5,"Stop11","4050",0.266666666666667
"34034",5,"Stop11","4060",0.2
"39028",5,"Stop11","4060",0.0666666666666667
"14098",5,"Stop11","4070",1.13333333333333
"34034",5,"Stop11","4090",0.6
"39028",5,"Stop11","4090",0.533333333333333
"46121",5,"Stop11","4090",0.8
"59020",5,"Stop11","4090",0.333333333333333
"72035",5,"Stop11","4090",0.4
"72036",5,"Stop11","4090",0.666666666666667
"88924",5,"Stop11","4090",0.533333333333333
"34034",5,"Stop11","4120",0.2
"39028",5,"Stop11","4120",0.0666666666666667
"45101",5,"Stop11","4120",0.2
"46121",5,"Stop11","4120",0.133333333333333
"58116",5,"Stop11","4120",0.0666666666666667
"59020",5,"Stop11","4120",0.0666666666666667
"64038",5,"Stop11","4120",0.0666666666666667
"68113",5,"Stop11","4120",0.466666666666667
"68119",5,"Stop11","4120",0.2
"68317",5,"Stop11","4120",0.333333333333333
"72029",5,"Stop11","4120",0.133333333333333
"72034",5,"Stop11","4120",0.333333333333333
"72035",5,"Stop11","4120",0.466666666666667
"72036",5,"Stop11","4120",0.8
"72132",5,"Stop11","4120",0.466666666666667
"76306",5,"Stop11","4120",0.533333333333333
"88924",5,"Stop11","4120",0.8
"14098",5,"Stop11","4130",0.0666666666666667
"53025",5,"Stop11","4130",0.2
"53026",5,"Stop11","4130",0.533333333333333
"55011",5,"Stop11","4130",0.8
"89001",5,"Stop11","4130",0.133333333333333
"89019",5,"Stop11","4130",0.333333333333333
"89029",5,"Stop11","4130",0.533333333333333
"89043",5,"Stop11","4130",0.2
"89078",5,"Stop11","4130",0.333333333333333
"89001",5,"Stop11","4200",0.0666666666666667
"34034",5,"Stop11","4230",0.8
"39028",5,"Stop11","4230",0.0666666666666667
"46121",5,"Stop11","4230",0.466666666666667
"58116",5,"Stop11","4230",0.0666666666666667
"59020",5,"Stop11","4230",1.13333333333333
"72036",5,"Stop11","4230",0.133333333333333
"76306",5,"Stop11","4230",0.0666666666666667
"88924",5,"Stop11","4230",0.0666666666666667
"68113",5,"Stop11","4280",0.0666666666666667
"72029",5,"Stop11","4280",0.133333333333333
"72035",5,"Stop11","4280",0.2
"72036",5,"Stop11","4280",0.0666666666666667
"14098",5,"Stop11","4310",0.8
"53026",5,"Stop11","4330",0.0666666666666667
"89001",5,"Stop11","4330",0.4
"89029",5,"Stop11","4330",0.0666666666666667
"89043",5,"Stop11","4330",0.133333333333333
"89078",5,"Stop11","4330",0.666666666666667
"53026",5,"Stop11","4360",0.0666666666666667
"89029",5,"Stop11","4360",0.0666666666666667
"34034",5,"Stop11","4440",0.266666666666667
"45101",5,"Stop11","4440",0.133333333333333
"53026",5,"Stop11","4440",0.0666666666666667
"64038",5,"Stop11","4440",0.666666666666667
"64039",5,"Stop11","4440",1.06666666666667
"68113",5,"Stop11","4440",0.866666666666667
"68119",5,"Stop11","4440",0.866666666666667
"68317",5,"Stop11","4440",1.06666666666667
"72036",5,"Stop11","4440",0.0666666666666667
"76306",5,"Stop11","4440",0.133333333333333
"14098",5,"Stop11","4470",1.2
"55011",5,"Stop11","4470",0.0666666666666667
"64038",5,"Stop11","4470",0.666666666666667
"64039",5,"Stop11","4470",0.266666666666667
"55011",5,"Stop11","4480",0.133333333333333
"34034",5,"Stop11","4520",0.333333333333333
"39028",5,"Stop11","4520",0.266666666666667
"45101",5,"Stop11","4520",0.0666666666666667
"46121",5,"Stop11","4520",0.8
"68113",5,"Stop11","4520",0.8
"68119",5,"Stop11","4520",0.133333333333333
"68317",5,"Stop11","4520",0.266666666666667
"72029",5,"Stop11","4520",0.133333333333333
"72034",5,"Stop11","4520",0.466666666666667
"72035",5,"Stop11","4520",0.933333333333333
"72036",5,"Stop11","4520",0.866666666666667
"76306",5,"Stop11","4520",0.333333333333333
"88924",5,"Stop11","4520",0.466666666666667
"14098",5,"Stop11","4540",1.26666666666667
"55011",5,"Stop11","4540",0.333333333333333
"34034",5,"Stop11","4560",0.0666666666666667
"39028",5,"Stop11","4560",0.0666666666666667
"45101",5,"Stop11","4560",0.133333333333333
"68113",5,"Stop11","4560",0.666666666666667
"68317",5,"Stop11","4560",0.333333333333333
"72029",5,"Stop11","4560",0.2
"72034",5,"Stop11","4560",1
"72035",5,"Stop11","4560",0.666666666666667
"72036",5,"Stop11","4560",0.666666666666667
"72132",5,"Stop11","4560",0.333333333333333
"76306",5,"Stop11","4560",0.266666666666667
"88924",5,"Stop11","4560",0.333333333333333
"64038",5,"Stop11","4570",0.0666666666666667
"64039",5,"Stop11","4570",0.133333333333333
"89029",5,"Stop11","4570",0.0666666666666667
"14098",5,"Stop11","4580",0.6
"14098",5,"Stop11","4590",0.0666666666666667
"45101",5,"Stop11","4590",0.4
"53025",5,"Stop11","4590",0.533333333333333
"89001",5,"Stop11","4590",0.266666666666667
"89019",5,"Stop11","4590",0.2
"89029",5,"Stop11","4590",0.0666666666666667
"89043",5,"Stop11","4590",1.13333333333333
"34034",5,"Stop11","4610",0.266666666666667
"39028",5,"Stop11","4610",1.26666666666667
"45101",5,"Stop11","4610",0.133333333333333
"46121",5,"Stop11","4610",0.2
"58116",5,"Stop11","4610",0.0666666666666667
"59020",5,"Stop11","4610",0.0666666666666667
"68113",5,"Stop11","4610",0.466666666666667
"68119",5,"Stop11","4610",0.0666666666666667
"68317",5,"Stop11","4610",0.133333333333333
"72029",5,"Stop11","4610",0.2
"72034",5,"Stop11","4610",0.133333333333333
"72035",5,"Stop11","4610",0.466666666666667
"72036",5,"Stop11","4610",0.6
"72132",5,"Stop11","4610",0.2
"88924",5,"Stop11","4610",0.2
"14098",5,"Stop11","4620",0.533333333333333
"53026",5,"Stop11","4620",0.733333333333333
"89029",5,"Stop11","4620",1.2
"89078",5,"Stop11","4620",0.0666666666666667
"45101",5,"Stop11","4630",0.133333333333333
"53026",5,"Stop11","4640",0.0666666666666667
"14098",5,"Stop11","4641",0.8
"89001",5,"Stop11","4641",1.33333333333333
"89019",5,"Stop11","4641",0.2
"89029",5,"Stop11","4641",1.06666666666667
"89043",5,"Stop11","4641",1
"89078",5,"Stop11","4641",1.13333333333333
"39028",5,"Stop11","4650",0.333333333333333
"46121",5,"Stop11","4650",0.466666666666667
"72029",5,"Stop11","4650",1.13333333333333
"72035",5,"Stop11","4650",0.133333333333333
"72132",5,"Stop11","4650",0.533333333333333
"88924",5,"Stop11","4650",1.2
"53025",5,"Stop11","4660",0.2
"53026",5,"Stop11","4660",0.733333333333333
"64039",5,"Stop11","4660",0.0666666666666667
"68119",5,"Stop11","4660",0.0666666666666667
"72034",5,"Stop11","4660",0.133333333333333
"72036",5,"Stop11","4660",0.2
"89001",5,"Stop11","4660",0.0666666666666667
"89043",5,"Stop11","4660",0.2
"89078",5,"Stop11","4660",0.733333333333333
"45101",5,"Stop11","4661",1.33333333333333
"58116",5,"Stop11","4661",0.133333333333333
"68113",5,"Stop11","4661",0.4
"72034",5,"Stop11","4661",0.2
"76306",5,"Stop11","4661",1.06666666666667
"45101",5,"Stop11","4670",0.866666666666667
"58116",5,"Stop11","4670",0.466666666666667
"64038",5,"Stop11","4670",0.133333333333333
"64039",5,"Stop11","4670",0.333333333333333
"68113",5,"Stop11","4670",0.133333333333333
"68119",5,"Stop11","4670",0.133333333333333
"72029",5,"Stop11","4670",0.133333333333333
"72034",5,"Stop11","4670",0.266666666666667
"72035",5,"Stop11","4670",0.133333333333333
"72132",5,"Stop11","4670",0.466666666666667
"76306",5,"Stop11","4670",0.133333333333333
"53025",5,"Stop11","4680",0.2
"89001",5,"Stop11","4680",1.13333333333333
"89019",5,"Stop11","4680",1.26666666666667
"89029",5,"Stop11","4680",1.06666666666667
"89043",5,"Stop11","4680",1.06666666666667
"89078",5,"Stop11","4680",0.133333333333333
"53025",5,"Stop11","4690",0.533333333333333
"53026",5,"Stop11","4690",0.733333333333333
"55011",5,"Stop11","4691",0.533333333333333
"34034",5,"Stop11","4740",1
"55011",5,"Stop11","4740",0.4
"64038",5,"Stop11","4740",1.26666666666667
"64039",5,"Stop11","4740",1.33333333333333
"68119",5,"Stop11","4740",0.6
"53026",5,"Stop11","4750",0.866666666666667
"89029",5,"Stop11","4750",0.0666666666666667
"34034",5,"Stop11","4770",0.666666666666667
"39028",5,"Stop11","4770",1.13333333333333
"45101",5,"Stop11","4770",0.666666666666667
"46121",5,"Stop11","4770",0.866666666666667
"59020",5,"Stop11","4770",0.266666666666667
"68113",5,"Stop11","4770",1.06666666666667
"68119",5,"Stop11","4770",0.733333333333333
"68317",5,"Stop11","4770",0.0666666666666667
"72029",5,"Stop11","4770",0.4
"72034",5,"Stop11","4770",0.933333333333333
"72035",5,"Stop11","4770",0.933333333333333
"72036",5,"Stop11","4770",1.26666666666667
"72132",5,"Stop11","4770",0.266666666666667
"76306",5,"Stop11","4770",0.933333333333333
"88924",5,"Stop11","4770",0.666666666666667
"53025",5,"Stop11","4780",0.133333333333333
"53026",5,"Stop11","4780",0.0666666666666667
"89001",5,"Stop11","4780",0.733333333333333
"89019",5,"Stop11","4780",0.266666666666667
"89043",5,"Stop11","4780",0.4
"89078",5,"Stop11","4780",0.8
"14098",5,"Stop11","4810",0.666666666666667
"55011",5,"Stop11","4810",0.0666666666666667
"45101",5,"Stop11","4840",0.333333333333333
"53025",5,"Stop11","4840",0.2
"89019",5,"Stop11","4840",0.133333333333333
"89043",5,"Stop11","4840",0.266666666666667
"45101",5,"Stop11","4860",0.333333333333333
"53025",5,"Stop11","4860",0.466666666666667
"53026",5,"Stop11","4860",0.133333333333333
"55011",5,"Stop11","4860",0.8
"58116",5,"Stop11","4860",0.133333333333333
"68113",5,"Stop11","4860",0.2
"72029",5,"Stop11","4860",0.666666666666667
"72034",5,"Stop11","4860",0.2
"72132",5,"Stop11","4860",0.266666666666667
"76306",5,"Stop11","4860",0.266666666666667
"89001",5,"Stop11","4860",0.6
"89019",5,"Stop11","4860",1
"89029",5,"Stop11","4860",0.133333333333333
"89043",5,"Stop11","4860",0.266666666666667
"89078",5,"Stop11","4860",0.933333333333333
"14098",5,"Stop11","4880",1
"34034",5,"Stop11","4880",1.2
"39028",5,"Stop11","4880",0.866666666666667
"46121",5,"Stop11","4880",1.06666666666667
"53025",5,"Stop11","4880",0.2
"53026",5,"Stop11","4880",1.33333333333333
"58116",5,"Stop11","4880",1
"59020",5,"Stop11","4880",1.2
"64038",5,"Stop11","4880",0.133333333333333
"64039",5,"Stop11","4880",0.866666666666667
"68113",5,"Stop11","4880",1.33333333333333
"68119",5,"Stop11","4880",1.33333333333333
"68317",5,"Stop11","4880",1.13333333333333
"72029",5,"Stop11","4880",0.6
"72034",5,"Stop11","4880",1.33333333333333
"72035",5,"Stop11","4880",1.33333333333333
"72036",5,"Stop11","4880",1.26666666666667
"72132",5,"Stop11","4880",0.2
"76306",5,"Stop11","4880",1.26666666666667
"88924",5,"Stop11","4880",1.2
"89029",5,"Stop11","4880",0.466666666666667
"89078",5,"Stop11","4880",1
"46121",5,"Stop11","4881",0.133333333333333
"59020",5,"Stop11","4881",0.266666666666667
"89001",5,"Stop11","4882",0.2
"89001",5,"Stop11","4890",0.133333333333333
"46121",5,"Stop11","4900",0.533333333333333
"59020",5,"Stop11","4900",0.4
"72036",5,"Stop11","4900",0.333333333333333
"53025",5,"Stop11","4910",0.133333333333333
"53026",5,"Stop11","4910",0.0666666666666667
"89019",5,"Stop11","4910",0.0666666666666667
"55011",5,"Stop11","4920",0.4
"14098",5,"Stop11","4930",1
"34034",5,"Stop11","4930",1.2
"46121",5,"Stop11","4930",0.866666666666667
"53026",5,"Stop11","4930",0.133333333333333
"55011",5,"Stop11","4930",0.0666666666666667
"59020",5,"Stop11","4930",1.33333333333333
"64038",5,"Stop11","4930",0.0666666666666667
"68113",5,"Stop11","4930",1.2
"68119",5,"Stop11","4930",1.33333333333333
"68317",5,"Stop11","4930",1.13333333333333
"72034",5,"Stop11","4930",0.8
"72035",5,"Stop11","4930",0.4
"72036",5,"Stop11","4930",1.26666666666667
"76306",5,"Stop11","4930",0.6
"89001",5,"Stop11","4930",0.0666666666666667
"89078",5,"Stop11","4930",0.733333333333333
"34034",5,"Stop11","4940",0.0666666666666667
"64038",5,"Stop11","4940",0.4
"64039",5,"Stop11","4940",1.13333333333333
"68113",5,"Stop11","4940",1.2
"68119",5,"Stop11","4940",1.33333333333333
"68317",5,"Stop11","4940",0.866666666666667
"72034",5,"Stop11","4940",0.0666666666666667
"72035",5,"Stop11","4940",0.2
"76306",5,"Stop11","4940",0.666666666666667
"14098",5,"Stop11","4950",1.06666666666667
"34034",5,"Stop11","4950",1.13333333333333
"39028",5,"Stop11","4950",1.2
"46121",5,"Stop11","4950",0.4
"53025",5,"Stop11","4950",0.4
"53026",5,"Stop11","4950",0.733333333333333
"55011",5,"Stop11","4950",0.0666666666666667
"59020",5,"Stop11","4950",0.933333333333333
"64038",5,"Stop11","4950",1.2
"64039",5,"Stop11","4950",1.13333333333333
"68113",5,"Stop11","4950",0.466666666666667
"68119",5,"Stop11","4950",0.933333333333333
"68317",5,"Stop11","4950",0.733333333333333
"72029",5,"Stop11","4950",0.133333333333333
"72034",5,"Stop11","4950",0.666666666666667
"72035",5,"Stop11","4950",1
"72036",5,"Stop11","4950",1.06666666666667
"72132",5,"Stop11","4950",0.133333333333333
"88924",5,"Stop11","4950",0.2
"89001",5,"Stop11","4950",0.333333333333333
"89019",5,"Stop11","4950",0.4
"89029",5,"Stop11","4950",1
"89078",5,"Stop11","4950",0.466666666666667
"64038",5,"Stop11","4970",1.06666666666667
"64039",5,"Stop11","4970",1.13333333333333
"14098",5,"Stop11","4980",0.533333333333333
"34034",5,"Stop11","4980",1.2
"45101",5,"Stop11","4980",0.133333333333333
"53026",5,"Stop11","4980",0.733333333333333
"59020",5,"Stop11","4980",0.466666666666667
"64038",5,"Stop11","4980",1.26666666666667
"64039",5,"Stop11","4980",1.26666666666667
"68113",5,"Stop11","4980",1.26666666666667
"68119",5,"Stop11","4980",1.33333333333333
"68317",5,"Stop11","4980",1.13333333333333
"72034",5,"Stop11","4980",1.26666666666667
"72035",5,"Stop11","4980",1.26666666666667
"72036",5,"Stop11","4980",0.933333333333333
"76306",5,"Stop11","4980",0.933333333333333
"89078",5,"Stop11","4980",0.133333333333333
"34034",5,"Stop11","5010",0.6
"64038",5,"Stop11","5010",0.0666666666666667
"68113",5,"Stop11","5010",1.26666666666667
"68119",5,"Stop11","5010",1.2
"68317",5,"Stop11","5010",1.06666666666667
"72034",5,"Stop11","5010",0.0666666666666667
"72035",5,"Stop11","5010",0.133333333333333
"72036",5,"Stop11","5010",0.533333333333333
"76306",5,"Stop11","5010",0.2
"14098",5,"Stop11","5011",0.2
"34034",5,"Stop11","5011",0.0666666666666667
"55011",5,"Stop11","5011",1
"64038",5,"Stop11","5011",1.26666666666667
"64039",5,"Stop11","5011",1.33333333333333
"14098",5,"Stop11","5050",0.0666666666666667
"34034",5,"Stop11","5060",0.133333333333333
"64038",5,"Stop11","5060",0.4
"72035",5,"Stop11","5060",0.0666666666666667
"72036",5,"Stop11","5060",0.266666666666667
"34034",5,"Stop11","5070",0.266666666666667
"46121",5,"Stop11","5070",0.0666666666666667
"59020",5,"Stop11","5070",0.466666666666667
"64038",5,"Stop11","5070",0.0666666666666667
"68113",5,"Stop11","5070",0.466666666666667
"68119",5,"Stop11","5070",0.4
"68317",5,"Stop11","5070",0.2
"72034",5,"Stop11","5070",0.866666666666667
"72035",5,"Stop11","5070",1
"72036",5,"Stop11","5070",1.06666666666667
"72132",5,"Stop11","5070",0.0666666666666667
"14098",5,"Stop11","5080",1.13333333333333
"14098",5,"Stop11","5100",0.933333333333333
"55011",5,"Stop11","5100",0.733333333333333
"64038",5,"Stop11","5100",0.266666666666667
"64039",5,"Stop11","5100",0.333333333333333
"89029",5,"Stop11","5100",0.466666666666667
"34034",5,"Stop11","5110",1.2
"39028",5,"Stop11","5110",0.0666666666666667
"46121",5,"Stop11","5110",1
"58116",5,"Stop11","5110",0.666666666666667
"59020",5,"Stop11","5110",1.26666666666667
"64038",5,"Stop11","5110",1.06666666666667
"64039",5,"Stop11","5110",0.2
"68113",5,"Stop11","5110",0.466666666666667
"68119",5,"Stop11","5110",1.26666666666667
"68317",5,"Stop11","5110",0.933333333333333
"72034",5,"Stop11","5110",0.266666666666667
"72035",5,"Stop11","5110",0.4
"72036",5,"Stop11","5110",1.2
"76306",5,"Stop11","5110",0.933333333333333
"45101",5,"Stop11","5140",0.2
"53025",5,"Stop11","5140",0.133333333333333
"53026",5,"Stop11","5140",0.133333333333333
"76306",5,"Stop11","5140",0.2
"89019",5,"Stop11","5140",0.866666666666667
"89029",5,"Stop11","5140",0.133333333333333
"89043",5,"Stop11","5140",0.4
"89078",5,"Stop11","5140",0.466666666666667
"45101",5,"Stop11","5170",0.2
"68113",5,"Stop11","5170",0.133333333333333
"72034",5,"Stop11","5170",0.533333333333333
"76306",5,"Stop11","5170",0.266666666666667
"89001",5,"Stop11","5170",0.133333333333333
"89078",5,"Stop11","5170",0.333333333333333
"89019",5,"Stop11","5180",0.6
"89029",5,"Stop11","5180",0.133333333333333
"89043",5,"Stop11","5180",0.0666666666666667
"14098",5,"Stop11","5190",1.26666666666667
"34034",5,"Stop11","5190",0.533333333333333
"46121",5,"Stop11","5190",0.933333333333333
"55011",5,"Stop11","5190",0.0666666666666667
"59020",5,"Stop11","5190",1.33333333333333
"68113",5,"Stop11","5190",0.0666666666666667
"68317",5,"Stop11","5190",0.0666666666666667
"72034",5,"Stop11","5190",0.333333333333333
"72035",5,"Stop11","5190",0.0666666666666667
"72036",5,"Stop11","5190",1.2
"88924",5,"Stop11","5190",0.0666666666666667
"53025",5,"Stop11","5210",0.466666666666667
"53026",5,"Stop11","5210",0.266666666666667
"89001",5,"Stop11","5210",0.4
"89019",5,"Stop11","5210",0.266666666666667
"89029",5,"Stop11","5210",0.2
"89043",5,"Stop11","5210",0.4
"89078",5,"Stop11","5210",0.0666666666666667
"45101",5,"Stop11","5220",0.0666666666666667
"14098",5,"Stop11","5290",0.6
"34034",5,"Stop11","5290",0.933333333333333
"39028",5,"Stop11","5290",0.0666666666666667
"45101",5,"Stop11","5290",0.133333333333333
"46121",5,"Stop11","5290",0.866666666666667
"53025",5,"Stop11","5290",0.0666666666666667
"59020",5,"Stop11","5290",0.8
"64038",5,"Stop11","5290",0.2
"64039",5,"Stop11","5290",0.333333333333333
"68113",5,"Stop11","5290",0.6
"68119",5,"Stop11","5290",1.33333333333333
"68317",5,"Stop11","5290",1.06666666666667
"72034",5,"Stop11","5290",0.933333333333333
"72035",5,"Stop11","5290",0.333333333333333
"72036",5,"Stop11","5290",0.333333333333333
"76306",5,"Stop11","5290",0.4
"88924",5,"Stop11","5290",0.4
"89078",5,"Stop11","5290",1
"14098",5,"Stop11","5300",1.26666666666667
"14098",5,"Stop11","5310",0.2
"45101",5,"Stop11","5330",0.333333333333333
"53025",5,"Stop11","5330",0.8
"53026",5,"Stop11","5330",0.733333333333333
"89019",5,"Stop11","5330",1.06666666666667
"89029",5,"Stop11","5330",0.333333333333333
"89043",5,"Stop11","5330",0.6
"89078",5,"Stop11","5330",0.0666666666666667
"64038",5,"Stop11","5380",0.333333333333333
"64039",5,"Stop11","5380",0.533333333333333
"34034",5,"Stop11","5400",1.13333333333333
"55011",5,"Stop11","5400",0.933333333333333
"64038",5,"Stop11","5400",0.533333333333333
"64039",5,"Stop11","5400",1.13333333333333
"68119",5,"Stop11","5400",0.0666666666666667
"72035",5,"Stop11","5400",0.0666666666666667
"72036",5,"Stop11","5400",0.133333333333333
"55011",5,"Stop11","5420",0.0666666666666667
"64038",5,"Stop11","5420",1.26666666666667
"64039",5,"Stop11","5420",1.26666666666667
"68113",5,"Stop11","5420",1.2
"68119",5,"Stop11","5420",1.33333333333333
"68317",5,"Stop11","5420",1.13333333333333
"72035",5,"Stop11","5420",0.0666666666666667
"76306",5,"Stop11","5420",0.666666666666667
"89078",5,"Stop11","5420",0.0666666666666667
"64038",5,"Stop11","5450",0.266666666666667
"64039",5,"Stop11","5450",0.6
"34034",5,"Stop11","5460",0.0666666666666667
"64038",5,"Stop11","5460",0.6
"64039",5,"Stop11","5460",1.26666666666667
"68317",5,"Stop11","5460",0.0666666666666667
"72035",5,"Stop11","5460",0.133333333333333
"64038",5,"Stop11","5480",0.133333333333333
"64039",5,"Stop11","5480",0.133333333333333
"64038",5,"Stop11","5491",0.133333333333333
"14098",5,"Stop11","5520",1.13333333333333
"55011",5,"Stop11","5520",0.533333333333333
"89029",5,"Stop11","5520",0.0666666666666667
"89001",5,"Stop11","5540",0.2
"89078",5,"Stop11","5540",0.6
"45101",5,"Stop11","5580",1.33333333333333
"58116",5,"Stop11","5580",0.466666666666667
"68113",5,"Stop11","5580",0.133333333333333
"68119",5,"Stop11","5580",0.133333333333333
