"datasetID","site","nt"
143,"d143_ Chile_Pacific_Concepcion_145.26m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_239.36m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_435.91m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_146.51m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_301m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_354.4m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_345.16m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_441.11m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_325.67m^3_40 ",1
143,"d143_ Chile_Pacific_Antofagasta_20m^3_45 ",2
143,"d143_ Chile_Pacific_Concepcion_200m^3_400 ",1
143,"d143_ Chile_Pacific_Concepcion_701.76m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_338.3m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_200m^3_50 ",1
143,"d143_ Chile_Pacific_Concepcion_165.12m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_194.71m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_208.53m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_81.79m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_92.03m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_255.28m^3_40 ",1
143,"d143_ Chile_Pacific_Concepcion_145.76m^3_40 ",1
150,"d150_Ant_Admiralty_Bay_122_-62.1527_-58.4806",1
150,"d150_Ant_Admiralty_Bay_87_-62.1535_-58.4794",1
150,"d150_Ant_Admiralty_Bay_27_-62.1549_-58.4776",1
150,"d150_Ant_Admiralty_Bay_70_-62.1714_-58.5329",1
150,"d150_Ant_Admiralty_Bay_60_-62.1541_-58.4784",1
150,"d150_Ant_Admiralty_Bay_106_-62.1531_-58.48",1
150,"d150_Ant_Admiralty_Bay_25_-62.1549_-58.4775",1
150,"d150_Ant_Admiralty_Bay_44_-62.1545_-58.478",1
150,"d150_Ant_Admiralty_Bay_73_-62.1538_-58.4792",1
150,"d150_Ant_Admiralty_Bay_89_-62.1539_-58.48",1
150,"d150_Ant_Admiralty_Bay_86_-62.1539_-58.48",1
150,"d150_Ant_Admiralty_Bay_242_-62.1333_-58.4843",1
150,"d150_Ant_Admiralty_Bay_240_-62.1333_-58.4843",1
150,"d150_Ant_Admiralty_Bay_240_-62.1524_-58.4469",1
150,"d150_Ant_Admiralty_Bay_10_-62.1665_-58.5364",1
150,"d150_Ant_Admiralty_Bay_12_-62.167_-58.5373",1
150,"d150_Ant_Admiralty_Bay_140_-62.1542_-58.4504",1
150,"d150_Ant_Admiralty_Bay_160_-62.154_-58.4504",1
150,"d150_Ant_Admiralty_Bay_17_-62.1672_-58.5373",1
150,"d150_Ant_Admiralty_Bay_175_-62.1537_-58.448",1
150,"d150_Ant_Admiralty_Bay_255_-62.1517_-58.4479",1
150,"d150_Ant_Admiralty_Bay_265_-62.1522_-58.4466",1
150,"d150_Ant_Admiralty_Bay_27_-62.1568_-58.4535",1
150,"d150_Ant_Admiralty_Bay_30_-62.1455_-58.4533",1
150,"d150_Ant_Admiralty_Bay_80_-62.1556_-58.4483",1
150,"d150_Ant_Admiralty_Bay_33_-62.1754_-58.531",1
150,"d150_Ant_Admiralty_Bay_40_-62.1674_-58.5373",1
150,"d150_Ant_Admiralty_Bay_13_-62.1766_-58.5289",1
150,"d150_Ant_Admiralty_Bay_15_-62.1764_-58.5304",1
150,"d150_Ant_Admiralty_Bay_18_-62.1763_-58.5294",1
150,"d150_Ant_Admiralty_Bay_32_-62.1674_-58.5361",1
150,"d150_Ant_Admiralty_Bay_33_-62.1409_-58.4961",1
150,"d150_Ant_Admiralty_Bay_33_-62.1752_-58.5302",1
150,"d150_Ant_Admiralty_Bay_34_-62.1752_-58.5295",1
150,"d150_Ant_Admiralty_Bay_40_-62.1668_-58.5357",1
150,"d150_Ant_Admiralty_Bay_68_-62.1708_-58.5333",1
150,"d150_Ant_Admiralty_Bay_69_-62.1535_-58.4779",1
150,"d150_Ant_Admiralty_Bay_126_-62.1525_-58.4808",1
150,"d150_Ant_Admiralty_Bay_14_-62.1552_-58.4771",1
150,"d150_Ant_Admiralty_Bay_15_-62.1554_-58.4782",1
150,"d150_Ant_Admiralty_Bay_170_-62.1511_-58.4826",1
150,"d150_Ant_Admiralty_Bay_262_-62.1488_-58.4847",1
150,"d150_Ant_Admiralty_Bay_255_-62.1518_-58.4479",1
150,"d150_Ant_Admiralty_Bay_187_-62.1507_-58.4833",1
150,"d150_Ant_Admiralty_Bay_43_-62.1413_-58.4957",1
150,"d150_Ant_Admiralty_Bay_165_-62.1516_-58.4839",1
150,"d150_Ant_Admiralty_Bay_83_-62.1556_-58.4483",1
150,"d150_Ant_Admiralty_Bay_110_-62.1548_-58.4515",1
150,"d150_Ant_Admiralty_Bay_80_-62.1548_-58.4511",1
150,"d150_Ant_Admiralty_Bay_55_-62.1552_-58.4527",2
150,"d150_Ant_Admiralty_Bay_60_-62.1549_-58.4524",1
150,"d150_Ant_Admiralty_Bay_46_-62.1557_-58.4547",1
150,"d150_Ant_Admiralty_Bay_100_-62.1548_-58.4519",1
150,"d150_Ant_Admiralty_Bay_104_-62.1552_-58.4486",1
150,"d150_Ant_Admiralty_Bay_110_-62.155_-58.4486",1
150,"d150_Ant_Admiralty_Bay_115_-62.1545_-58.452",1
150,"d150_Ant_Admiralty_Bay_126_-62.1545_-58.451",1
150,"d150_Ant_Admiralty_Bay_280_-62.1519_-58.4445",1
150,"d150_Ant_Admiralty_Bay_55_-62.1549_-58.4538",1
150,"d150_Ant_Admiralty_Bay_59_-62.1543_-58.4531",1
150,"d150_Ant_Admiralty_Bay_60_62.1547_-58.4531",1
150,"d150_Ant_Admiralty_Bay_72_-62.1551_-58.4524",1
150,"d150_Ant_Admiralty_Bay_88_-62.1553_-58.4504",1
150,"d150_Ant_Admiralty_Bay_263_-62.1522_-58.4333",1
150,"d150_Ant_Admiralty_Bay_270_-62.1511_-58.4467",1
150,"d150_Ant_Admiralty_Bay_184_-62.153_-58.4483",1
150,"d150_Ant_Admiralty_Bay_251_-62.1522_-58.4467",1
150,"d150_Ant_Admiralty_Bay_254_-62.1517_-58.4479",1
150,"d150_Ant_Admiralty_Bay_278_-62.1519_-58.4466",1
150,"d150_Ant_Admiralty_Bay_280_-62.1519_-58.4463",1
150,"d150_Ant_Admiralty_Bay_333_-62.1519_-58.444",1
150,"d150_Ant_Admiralty_Bay_335_-62.1513_-58.4449",1
150,"d150_Ant_Admiralty_Bay_205_-62.1526_-58.4488",1
150,"d150_Ant_Admiralty_Bay_240_-62.153_-58.4458",1
150,"d150_Ant_Admiralty_Bay_245_-62.1517_-58.449",1
150,"d150_Ant_Admiralty_Bay_251_-62.1522_-58.4468",1
150,"d150_Ant_Admiralty_Bay_252_-62.1518_-58.448",1
150,"d150_Ant_Admiralty_Bay_270_-62.1512_-58.4467",1
150,"d150_Ant_Admiralty_Bay_290_-62.1529_-58.4455",1
150,"d150_Ant_Admiralty_Bay_335_-62.1513_-58.4451",1
150,"d150_Ant_Admiralty_Bay_290_-62.1528_-58.4455",1
150,"d150_Ant_Admiralty_Bay_120_-62.1546_-58.451",1
150,"d150_Ant_Admiralty_Bay_147_-62.1545_-58.4487",1
150,"d150_Ant_Admiralty_Bay_162_-62.154_-58.45",1
150,"d150_Ant_Admiralty_Bay_164_-62.1538_-58.4505",1
150,"d150_Ant_Admiralty_Bay_170_-62.1552_-58.452",1
150,"d150_Ant_Admiralty_Bay_206_-62.1525_-58.4488",1
150,"d150_Ant_Admiralty_Bay_212_-62.1525_-58.4488",1
150,"d150_Ant_Admiralty_Bay_232_-62.1517_-58.449",1
150,"d150_Ant_Admiralty_Bay_246_-62.1522_-58.4468",1
150,"d150_Ant_Admiralty_Bay_270_-62.1511_-58.4466",1
150,"d150_Ant_Admiralty_Bay_290_-62.1525_-58.4455",1
150,"d150_Ant_Admiralty_Bay_291_-62.1519_-58.4454",1
150,"d150_Ant_Admiralty_Bay_296_-62.1518_-58.4461",2
150,"d150_Ant_Admiralty_Bay_317_-62.1489_-58.4495",1
150,"d150_Ant_Admiralty_Bay_37_-62.1563_-58.4538",1
150,"d150_Ant_Admiralty_Bay_39_-62.1561_-58.4545",1
150,"d150_Ant_Admiralty_Bay_175_-62.1535_-58.4486",1
150,"d150_Ant_Admiralty_Bay_53_-62.1545_-58.4532",1
150,"d150_Ant_Admiralty_Bay_97_-62.1552_-58.4517",1
150,"d150_Ant_Admiralty_Bay_60_-62.1547_-58.4531",1
150,"d150_Ant_Admiralty_Bay_88_-62.1553_-58.4509",1
150,"d150_Ant_Admiralty_Bay_144_-62.1545_-58.4522",1
150,"d150_Ant_Admiralty_Bay_50_-62.1548_-58.4538",1
150,"d150_Ant_Admiralty_Bay_66_-62.1547_-58.4531",1
150,"d150_Ant_Admiralty_Bay_156_-62.1545_-58.4507",1
150,"d150_Ant_Admiralty_Bay_178_-62.1531_-58.4486",1
150,"d150_Ant_Admiralty_Bay_221_-62.1526_-58.4476",1
150,"d150_Ant_Admiralty_Bay_240_-62.1529_-58.4458",1
150,"d150_Ant_Admiralty_Bay_258_-62.1513_-58.4485",1
150,"d150_Ant_Admiralty_Bay_256_-62.1517_-58.4483",1
150,"d150_Ant_Admiralty_Bay_119_-62.1545_-58.4522",1
150,"d150_Ant_Admiralty_Bay_70_-62.1552_-58.452",1
150,"d150_Ant_Admiralty_Bay_258_-62.1514_-58.4485",1
150,"d150_Ant_Admiralty_Bay_352_-62.1482_-58.449",1
150,"d150_Ant_Admiralty_Bay_380_-62.1503_-58.4418",1
150,"d150_Ant_Admiralty_Bay_242_-62.1517_-58.449",1
150,"d150_Ant_Admiralty_Bay_405_-62.1448_-58.4333",1
150,"d150_Ant_Admiralty_Bay_335_-62.1513_-58.445",1
150,"d150_Ant_Admiralty_Bay_290_-62.1526_-58.4455",1
150,"d150_Ant_Admiralty_Bay_290_-62.1527_-58.4455",1
150,"d150_Ant_Admiralty_Bay_349_-62.1482_-58.4463",1
150,"d150_Ant_Admiralty_Bay_380_-62.1503_-58.442",1
150,"d150_Ant_Admiralty_Bay_400_-62.1448_-58.4333",1
150,"d150_Ant_Admiralty_Bay_492_-62.154_-58.4063",1
150,"d150_Ant_Admiralty_Bay_496_-62.154_-58.4066",1
150,"d150_Ant_Admiralty_Bay_187_-62.153_-58.4483",1
150,"d150_Ant_Admiralty_Bay_112_-62.1547_-58.4517",1
150,"d150_Ant_Admiralty_Bay_330_-62.1505_-58.4452",1
150,"d150_Ant_Admiralty_Bay_337_-62.1513_-58.4449",1
152,"d152_Japan_25_42.3_140.6",3
152,"d152_Japan_29_42.3_140.6",1
152,"d152_Japan_38_42.3_140.6",1
152,"d152_Japan_44_42.3_140.6",2
152,"d152_Japan_58.5_42.3_140.6",2
152,"d152_Japan_63.5_42.3_140.6",2
152,"d152_Japan_70_42.3_140.6",2
152,"d152_Japan_73.5_42.3_140.6",2
152,"d152_Japan_80_42.3_140.6",1
152,"d152_Japan_16_42.3_140.6",1
152,"d152_Japan_24.5_42.3_140.6",1
152,"d152_Japan_35.5_42.3_140.6",2
152,"d152_Japan_42.5_42.3_140.6",1
152,"d152_Japan_66_42.3_140.6",1
152,"d152_Japan_75_42.3_140.6",2
152,"d152_Japan_78.5_42.3_140.6",1
152,"d152_Japan_80.5_42.3_140.6",1
152,"d152_Japan_85_42.3_140.6",3
152,"d152_Japan_54_42.3_140.6",3
152,"d152_Japan_75.5_42.3_140.6",1
152,"d152_Japan_84_42.3_140.6",1
152,"d152_Japan_82.5_42.5_180",1
152,"d152_Japan_74.5_44_180",2
152,"d152_Japan_74.5_41_180",2
152,"d152_Japan_75_44_-180",2
152,"d152_Japan_75_45.5_-180",2
152,"d152_Japan_66.5_44.5_180",1
152,"d152_Japan_200_41.5_145.8",1
152,"d152_Japan_3500_44_155",1
152,"d152_Japan_20_42.3_140.6",1
152,"d152_Japan_26_42.3_140.6",2
152,"d152_Japan_50_42.3_140.6",1
152,"d152_Japan_73_42.3_140.6",1
152,"d152_Japan_81.5_42.3_140.6",1
152,"d152_Japan_34_42.3_140.6",2
152,"d152_Japan_36.5_42.3_140.6",1
152,"d152_Japan_46.5_42.3_140.6",1
152,"d152_Japan_55.5_42.3_140.6",2
152,"d152_Japan_71.5_42.3_140.6",1
152,"d152_Japan_72_42.3_140.6",1
152,"d152_Japan_83_42.3_140.6",2
152,"d152_Japan_74.5_42_180",1
152,"d152_Japan_74.5_43_180",1
152,"d152_Japan_75_38.3_171.2",1
152,"d152_Japan_75_38.8_171.2",1
152,"d152_Japan_75_39.1_174.9",1
152,"d152_Japan_75_39.5_180",3
152,"d152_Japan_75_39.9_175.5",1
152,"d152_Japan_75_39_-175",1
152,"d152_Japan_75_39_-176.5",1
152,"d152_Japan_75_39_180",3
152,"d152_Japan_75_40_-175",1
152,"d152_Japan_75_41.5_170.8",1
152,"d152_Japan_75_41.5_175.5",1
152,"d152_Japan_75_41_170.6",1
152,"d152_Japan_75_41_180",5
152,"d152_Japan_75_42.5_170.5",1
152,"d152_Japan_75_42.5_180",6
152,"d152_Japan_75_42_170.5",1
152,"d152_Japan_75_42_180",6
152,"d152_Japan_75_43.5_180",5
152,"d152_Japan_75_43_170.4",1
152,"d152_Japan_75_43_-175",1
152,"d152_Japan_75_44.6_175.6",1
152,"d152_Japan_75_45.5_179.9",1
152,"d152_Japan_75_46.8_175.5",1
152,"d152_Japan_72.5_44.5_-180",2
152,"d152_Japan_74.5_39.5_180",3
152,"d152_Japan_74.5_39_-180",1
152,"d152_Japan_74.5_41_-180",1
152,"d152_Japan_74_42_180",1
152,"d152_Japan_74_48_-180",1
152,"d152_Japan_75_41.5_-180",2
152,"d152_Japan_75_41.8_179.9",1
152,"d152_Japan_75_42.5_-180",1
152,"d152_Japan_75_43_-180",1
152,"d152_Japan_75_49.5_-180",1
152,"d152_Japan_75_49_180",4
152,"d152_Japan_76_39.5_-180",1
152,"d152_Japan_75.5_39_180",1
152,"d152_Japan_75.5_45_-180",1
152,"d152_Japan_75_40_180",6
152,"d152_Japan_75_43.5_-180",3
152,"d152_Japan_75_43_180",5
152,"d152_Japan_75_44.5_-180",1
152,"d152_Japan_75_44_180",3
152,"d152_Japan_75_48.5_-180",1
152,"d152_Japan_76_39.5_180",1
152,"d152_Japan_72_44.5_180",1
152,"d152_Japan_75_41.5_180",5
152,"d152_Japan_75_46_-180",2
152,"d152_Japan_75_47.5_180",3
152,"d152_Japan_75_47_-180",3
152,"d152_Japan_75_48.5_180",2
152,"d152_Japan_75_48_180",4
152,"d152_Japan_81_43.5_180",1
152,"d152_Japan_86_39.5_180",1
152,"d152_Japan_73_42.5_-180",1
152,"d152_Japan_74.5_39.4_-180",1
152,"d152_Japan_75_39_-179.9",1
152,"d152_Japan_75_40.5_180",6
152,"d152_Japan_75_40_-180",2
152,"d152_Japan_75_41_-180",3
152,"d152_Japan_75_44.5_180",4
152,"d152_Japan_75_46_180",5
152,"d152_Japan_74.5_39_180",1
152,"d152_Japan_75_46.5_180",2
152,"d152_Japan_76_40.5_180",1
152,"d152_Japan_73.5_39_180",2
152,"d152_Japan_74.5_37.5_180",1
152,"d152_Japan_74.5_40_-180",1
152,"d152_Japan_74.5_42_-180",1
152,"d152_Japan_74.5_43.5_180",1
152,"d152_Japan_75_38.5_180",1
152,"d152_Japan_75_38.6_-180",1
152,"d152_Japan_75_38_-180",1
152,"d152_Japan_75_40.5_165",1
152,"d152_Japan_75_42_165",1
152,"d152_Japan_75_42_-180",1
152,"d152_Japan_75_44_165",1
152,"d152_Japan_75_45.5_180",5
152,"d152_Japan_76_44.5_180",1
152,"d152_Japan_68.5_49.5_-179",1
152,"d152_Japan_69.5_37_-180",1
152,"d152_Japan_69.5_44_180",1
152,"d152_Japan_71_43_180",1
152,"d152_Japan_71_45.5_180",1
152,"d152_Japan_72_46.5_180",1
152,"d152_Japan_74.5_38.5_180",1
152,"d152_Japan_74_45_180",1
152,"d152_Japan_75.5_39.5_180",2
152,"d152_Japan_74.5_40.8_180",1
152,"d152_Japan_74.5_41.3_-180",1
152,"d152_Japan_74.5_48.5_180",2
152,"d152_Japan_74.5_49_-180",1
152,"d152_Japan_75_37.1_179.9",1
152,"d152_Japan_75_37.2_180",1
152,"d152_Japan_75_37.9_179.9",1
152,"d152_Japan_75_38.8_180",1
152,"d152_Japan_75_39.7_179.9",1
152,"d152_Japan_75_39_-180",1
152,"d152_Japan_75_41.8_180",1
152,"d152_Japan_75_47.5_-180",2
152,"d152_Japan_77.5_40_-179.9",1
152,"d152_Japan_81_38.5_180",1
152,"d152_Japan_1350_41.5_146",1
152,"d152_Japan_40_41.5_146",1
152,"d152_Japan_1250_41.5_145.8",1
152,"d152_Japan_60_42.3_140.6",1
152,"d152_Japan_64_42.3_140.6",2
152,"d152_Japan_40.5_42.3_140.6",1
152,"d152_Japan_62.5_42.3_140.6",1
152,"d152_Japan_65.5_42.3_140.6",2
152,"d152_Japan_65_42.3_140.6",3
152,"d152_Japan_15_42.3_140.6",3
152,"d152_Japan_54.5_42.3_140.6",2
152,"d152_Japan_15.5_42.3_140.6",2
152,"d152_Japan_32_42.3_140.6",1
152,"d152_Japan_34.5_42.3_140.6",2
152,"d152_Japan_43.5_42.3_140.6",1
152,"d152_Japan_59.5_42.3_140.6",1
152,"d152_Japan_75_38.5_173.9",1
152,"d152_Japan_75_42.5_175.5",1
152,"d152_Japan_75_45_-175",1
152,"d152_Japan_75_46_175.6",1
152,"d152_Japan_75_49.5_180",1
152,"d152_Japan_75_49_-180",3
152,"d152_Japan_75_50_180",3
152,"d152_Japan_77.5_47_180",1
152,"d152_Japan_78_45_180",1
152,"d152_Japan_80_40_180",1
152,"d152_Japan_75.5_41.5_180",1
152,"d152_Japan_75.5_46_-180",1
152,"d152_Japan_74.5_49.5_180",1
152,"d152_Japan_75_41_165",1
152,"d152_Japan_75_43_165",1
152,"d152_Japan_75_47_180",3
152,"d152_Japan_57.5_42_180",1
152,"d152_Japan_74_41_-180",1
152,"d152_Japan_74.5_46.5_180",1
152,"d152_Japan_75_37.5_180",1
152,"d152_Japan_75_37.8_180",1
152,"d152_Japan_75_39.3_-180",1
152,"d152_Japan_140_42_145",1
152,"d152_Japan_1400_42_145",1
152,"d152_Japan_15_42_145",1
152,"d152_Japan_165_41.5_146",1
152,"d152_Japan_375_41.5_146",1
152,"d152_Japan_750_42_145",1
152,"d152_Japan_162.5_41.5_145.8",1
152,"d152_Japan_37.5_41.5_145.8",1
152,"d152_Japan_2500_44_155",1
152,"d152_Japan_44.5_42.3_140.6",1
152,"d152_Japan_40_42.3_140.6",1
152,"d152_Japan_90_42.3_140.6",1
152,"d152_Japan_23_42.3_140.6",1
152,"d152_Japan_5_42.3_140.6",3
152,"d152_Japan_53_42.3_140.6",2
152,"d152_Japan_75_39.5_171",1
152,"d152_Japan_75_43.5_170.4",1
152,"d152_Japan_75_43.8_175.5",1
152,"d152_Japan_75_45_180",3
152,"d152_Japan_76.5_40_-180",1
152,"d152_Japan_74.5_40_180",1
152,"d152_Japan_74_40.4_180",1
152,"d152_Japan_74_48_-179.8",1
152,"d152_Japan_73.5_42.5_-180",1
152,"d152_Japan_73.5_48_180",1
152,"d152_Japan_75_46.5_-180",2
152,"d152_Japan_77.5_40.5_180",2
152,"d152_Japan_73.5_47_180",1
152,"d152_Japan_75.5_42_-179.9",1
152,"d152_Japan_76.5_47.5_180",1
152,"d152_Japan_76_43_180",1
152,"d152_Japan_75_39_165",1
152,"d152_Japan_75_41.5_165",1
152,"d152_Japan_75_44.5_165",1
152,"d152_Japan_75_45_165",1
152,"d152_Japan_73.5_37.5_180",1
152,"d152_Japan_75.5_40.3_180",1
152,"d152_Japan_56_42.3_140.6",1
152,"d152_Japan_45_42.3_140.6",3
152,"d152_Japan_75_39.5_-175",1
152,"d152_Japan_75_47.6_175.6",1
152,"d152_Japan_75_45_-180",1
152,"d152_Japan_75_46.1_180",1
152,"d152_Japan_75.5_47_-180",1
152,"d152_Japan_75.5_39_179.1",1
152,"d152_Japan_75.5_45_180",1
152,"d152_Japan_75_40_165",1
152,"d152_Japan_75_42.5_165",1
152,"d152_Japan_75_46.6_-180",1
152,"d152_Japan_375_41.5_145.8",1
152,"d152_Japan_75_41.5_145.8",1
152,"d152_Japan_750_41.5_145.8",1
152,"d152_Japan_1250_44_155",1
152,"d152_Japan_1750_44_155",1
152,"d152_Japan_76_45.5_-180",1
152,"d152_Japan_74.5_41.5_180",1
152,"d152_Japan_75.5_45.5_180",1
152,"d152_Japan_76_46_180",1
152,"d152_Japan_74.5_48_-180",1
152,"d152_Japan_74.5_39.5_-180",1
152,"d152_Japan_75_37_180",1
152,"d152_Japan_75_43.5_165",1
152,"d152_Japan_70_43.5_-180",1
152,"d152_Japan_73.5_38_-180",1
152,"d152_Japan_75_48_-180",1
152,"d152_Japan_57.5_42.3_140.6",1
152,"d152_Japan_63_42.3_140.6",1
152,"d152_Japan_75_40.5_-175",1
152,"d152_Japan_78_46.4_179.8",1
152,"d152_Japan_150_44_155",1
152,"d152_Japan_50_44_155",1
152,"d152_Japan_14.5_42.3_140.6",1
152,"d152_Japan_35_42.3_140.6",3
152,"d152_Japan_74.5_50.5_180",1
152,"d152_Japan_75_43.3_175.3",1
152,"d152_Japan_76_44.1_-180",1
152,"d152_Japan_74.5_48_180",1
152,"d152_Japan_72_46_180",1
152,"d152_Japan_750_41.5_146",1
152,"d152_Japan_1500_41.5_145.8",1
152,"d152_Japan_350_44_155",1
152,"d152_Japan_750_44_155",1
152,"d152_Japan_49_42.3_140.6",1
152,"d152_Japan_79_42.3_140.6",1
152,"d152_Japan_74_43_180",1
152,"d152_Japan_68_40.5_180",1
152,"d152_Japan_73.5_45.5_-180",1
152,"d152_Japan_78_44.5_180",1
152,"d152_Japan_74.5_38_-180",1
152,"d152_Japan_81_42.3_140.6",1
152,"d152_Japan_75_41_-175",1
152,"d152_Japan_75_51_180",1
152,"d152_Japan_75_39.5_165",1
152,"d152_Japan_75_44.5_-175",1
152,"d152_Japan_75.5_43_180",1
152,"d152_Japan_75_45_169.9",1
152,"d152_Japan_75_51.2_180",1
152,"d152_Japan_72_49.5_179",1
152,"d152_Japan_38.5_42.3_140.6",1
152,"d152_Japan_75_50_-180",1
152,"d152_Japan_77_47.5_180",1
152,"d152_Japan_71_49.5_180",1
152,"d152_Japan_375_42_145",1
152,"d152_Japan_75_39_-178.3",1
152,"d152_Japan_75_46_169.4",1
152,"d152_Japan_78.5_43.9_-179.9",1
152,"d152_Japan_62.5_47.5_180",1
152,"d152_Japan_74.5_45_180",1
152,"d152_Japan_30_42.3_140.6",1
152,"d152_Japan_72.5_47_180",1
152,"d152_Japan_75_44.5_170.2",1
152,"d152_Japan_75_45.5_170",1
152,"d152_Japan_74_49.5_-178",1
152,"d152_Japan_74_43.6_-179.8",1
152,"d152_Japan_65_49.5_180",1
152,"d152_Japan_75_51.4_180",1
152,"d152_Japan_76_50.5_180",1
152,"d152_Japan_76_50.8_180",1
152,"d152_Japan_75_45.3_175.5",1
152,"d152_Japan_6.5_42.3_140.6",1
152,"d152_Japan_10_42.3_140.6",1
152,"d152_Japan_83.5_42.3_140.6",1
152,"d152_Japan_45.5_42.3_140.6",1
152,"d152_Japan_55_42.3_140.6",2
152,"d152_Japan_13.5_42.3_140.6",1
152,"d152_Japan_21.5_42.3_140.6",1
164,"d164_ USA_Atlantic_Ocean_Cape_Charles_1 ",2
164,"d164_ USA_Atlantic_Ocean_Kiptopeke_1 ",2
164,"d164_ USA_Atlantic_Ocean_Little_Creek_1 ",2
164,"d164_ USA_Atlantic_Ocean_Nassawadox_1 ",1
164,"d164_ USA_Atlantic_Ocean_Norfolk_Naval_Station_1 ",2
164,"d164_ USA_Atlantic_Ocean_Poquoson_1 ",1
164,"d164_ USA_Pacific_Ocean_Anacortes_Marina_1 ",1
164,"d164_ USA_Pacific_Ocean_Bait_Dock_1 ",1
164,"d164_ USA_Pacific_Ocean_Bellingham_1 ",1
164,"d164_ USA_Pacific_Ocean_Berkeley_Fishing_Pier_1 ",2
164,"d164_ USA_Pacific_Ocean_BREMERTON_1 ",1
164,"d164_ USA_Pacific_Ocean_Cabrillo_Isle_Marina_1 ",1
164,"d164_ USA_Pacific_Ocean_Charleston_Harbor_Marina_1 ",1
164,"d164_ USA_Pacific_Ocean_Chula_Vista_Marina_1 ",1
164,"d164_ USA_Pacific_Ocean_Corinthian_Yacht_Harbor_Ferry_Dock_1 ",1
164,"d164_ USA_Pacific_Ocean_Coronado_Cays_Marina_1 ",1
164,"d164_ USA_Pacific_Ocean_Coyote_Point_Marina_1 ",2
164,"d164_ USA_Pacific_Ocean_Crosby_St._Pier_1 ",1
164,"d164_ USA_Pacific_Ocean_Dumbarton_Swing_(Railway)_Bridge_1 ",1
164,"d164_ USA_Pacific_Ocean_East_Harbour_Marina_Gas_House_Cove_1 ",1
164,"d164_ USA_Pacific_Ocean_Empire_at_Eureka_dock_1 ",1
164,"d164_ USA_Pacific_Ocean_Halibut_Cove_1 ",1
164,"d164_ USA_Pacific_Ocean_Homer_Spit_(Boat_Harbor)_1 ",1
164,"d164_ USA_Pacific_Ocean_Hunters_Point_1 ",1
164,"d164_ USA_Pacific_Ocean_Island_Palm_Marina_Shelter_Island_1 ",1
164,"d164_ USA_Pacific_Ocean_Jakalof_Bay_1 ",1
164,"d164_ USA_Pacific_Ocean_Jarvis_Range_Markers_1 ",1
164,"d164_ USA_Pacific_Ocean_NAB_ACU-1_Docks_1 ",1
164,"d164_ USA_Pacific_Ocean_NAB_Fiddlers_Cove_1 ",1
164,"d164_ USA_Pacific_Ocean_NAVY_--_PIER_14_1 ",1
164,"d164_ USA_Pacific_Ocean_Navy_Ammo_Dock_Pier_Bravo_1 ",1
164,"d164_ USA_Pacific_Ocean_Peterson_Bay_1 ",1
164,"d164_ USA_Pacific_Ocean_Port_Graham_Hatchery_1 ",1
164,"d164_ USA_Pacific_Ocean_Port_of_Oakland_1 ",2
164,"d164_ USA_Pacific_Ocean_Port_of_Redwood_City_1 ",2
164,"d164_ USA_Pacific_Ocean_PORT_OLYMPIA_1 ",1
164,"d164_ USA_Pacific_Ocean_Port_Townsend_Pt_Hudson_Marina_1 ",1
164,"d164_ USA_Pacific_Ocean_Railroad_Bridge_1 ",1
164,"d164_ USA_Pacific_Ocean_San_Leandro_Marina_1 ",2
164,"d164_ USA_Pacific_Ocean_Seattle_Shilshole_Marina_1 ",1
164,"d164_ USA_Pacific_Ocean_Seldovia_Harbor_1 ",1
164,"d164_ USA_Pacific_Ocean_South_Slough_1 ",1
164,"d164_ USA_Pacific_Ocean_Tacoma_/_Pt._Defiance_1 ",1
164,"d164_ USA_Pacific_Ocean_Treasure_Island_Dock_1 ",2
164,"d164_ USA_Pacific_Ocean_ICW_Dock_1 ",1
164,"d164_ USA_Atlantic_Ocean_Belle_Isle_Marina_1 ",2
164,"d164_ USA_Pacific_Ocean_CitrusArmy_corps_and_Central_Docks_1 ",1
164,"d164_ USA_Pacific_Ocean_Coos_Bay_City_Dock_1 ",1
164,"d164_ USA_Atlantic_Ocean_East_River_1 ",1
164,"d164_ USA_Atlantic_Ocean_VIMS_1 ",1
164,"d164_ USA_Atlantic_Ocean_BACK_CHANNEL_MARINA_1 ",1
164,"d164_ USA_Atlantic_Ocean_BADGERS_ISLAND_MARINA_1 ",1
164,"d164_ USA_Atlantic_Ocean_Barrington_Yacht_Club_1 ",1
164,"d164_ USA_Atlantic_Ocean_CG_PIER_1 ",1
164,"d164_ USA_Atlantic_Ocean_Dandy_Haven_channel_1 ",1
