"stateroute","mat.mean","mdr.mean","tseas.mean","tmax.mean","tmin.mean","tar.mean","twarmq.mean","tcoldq.mean","ap.mean","pmax.mean","pmin.mean","pseas.mean","pwetq.mean","pdryq.mean","sum.NDVI.mean","elev.mean","Longi","Lati","sum.NDVI.var","sum.EVI.var","mat.var","mdr.var","tseas.var","tmax.var","tmin.var","tar.var","twarmq.var","tcoldq.var","ap.var","pmax.var","pmin.var","pseas.var","pwetq.var","pdryq.var","elev.var","regR"
46016,11.04117648,11.50588234,863.1764718,29.08823518,-6.537254894,35.62549008,21.9019609,-0.409803928,1101.862745,109.3921569,73.88235294,10.03921569,308.254902,241.9607843,0.739916667,235.4705882,-76.81,39.55,0.007197619,0.005124903,0.401985253334655,0.0691908436492346,33.5953551151644,0.483254186106551,0.449704408875347,0.0810855344791521,0.455769269844691,0.46183649850325,1166.33835914054,15.3360880175621,6.19918623491528,0.357146163837527,111.960373316381,85.5690630641522,3462.92437566517,92
46017,10.95535711,11.52500004,865.7035708,29.14999999,-6.60892851,35.75892864,21.86607129,-0.51785715,1094.857143,108.1071429,73.21428571,10,304.8035714,240.1071429,0.753487973,258.1428571,-76.76,39.7,0.004663574,0.003283061,0.183481327173864,0.0801946829668905,48.5773664884777,0.241156840946107,0.175346783622662,0.107687376658554,0.183364848414359,0.226054678357158,1548.07445952122,23.9337257721466,8.85631466748918,0.778614366449095,156.830038898853,96.8316399474673,2139.93695472362,98
46022,12.54166675,11.69000003,854.2666687,30.62500035,-4.901666729,35.52666645,23.37666636,1.303333334,1089.5,107.1,73.18333333,10.83333333,302.6833333,237.3333333,0.712699813,90.06666667,-76.84,39.01,0.024739035,0.016209767,0.189141943076122,0.119934961280782,103.858614470904,0.173887240221883,0.404451352292962,0.357560868120251,0.206832351378576,0.265442645391797,676.411496558886,9.05802125789411,4.10480505668363,1.05405344844062,43.8556836091408,62.7374043593322,2331.52458795387,88
46029,13.0144737,11.28947373,825.7513163,30.08157916,-3.944736848,34.02631604,23.40789444,2.098684187,1062.657895,108.5394737,73.19736842,11.21052632,303.3815789,234.4210526,0.771026981,57.97368421,-76.84,38.52,0.042805758,0.026621243,0.0975735177263362,0.0531877410877113,56.3849509828164,0.113390165578536,0.1394172422646,0.0933547662652662,0.0890717789011821,0.149730534211782,750.545076838583,2.79751606649824,6.73769518577211,0.343468233429616,50.2088013490235,41.5944727408483,445.736020152557,86
46030,13.36451607,11.39999986,826.6645173,30.3870968,-3.711290321,34.0983872,23.78064516,2.454838722,1022.467742,108.6290323,71.88709677,10.96774194,290.7903226,230.6774194,0.8280385,35.5483871,-77.07,38.6,0.03194176,0.019630954,0.100722765049602,0.10567245119753,106.951908937108,0.10603146117945,0.250181516449425,0.301716676051145,0.0717468265968838,0.19109977712152,626.959894589641,10.252938471253,3.53153489208419,0.474218803727446,73.1346884349973,44.3250390946439,1075.58546528216,84
46032,11.81525432,11.23220337,864.5932224,29.64237294,-5.703389847,35.34576287,22.66610171,0.318644074,1119.20339,108.0677966,71.83050847,11.50847458,317.1525424,242.4067797,0.754941704,90.27118644,-76,39.62,0.020483901,0.013780771,0.324955875969898,0.0513627447818568,88.5110745243033,0.341094352976073,0.493690745195243,0.0724838969012271,0.265491216063502,0.500841148429884,503.104303512632,11.2115456420815,3.6116978995817,0.464444695295364,57.0683847826625,34.3783214497089,3989.87971233498,92
46033,11.83492064,11.24126984,861.0301591,29.6634922,-5.550793655,35.21428523,22.66031731,0.417460318,1112.873016,108.6666667,71.61904762,11.14285714,314.047619,243.1428571,0.766665119,81.57142857,-75.94,39.51,0.025770386,0.016519385,0.222329422262343,0.0413249519708954,120.473282282837,0.21776131230408,0.397575098666903,0.105062866198451,0.17603604272934,0.378002570885602,446.930755996769,8.11392056334726,1.95674783138634,0.329431134974133,54.138567237031,20.2937725285322,2343.14414061405,88
46036,13.03214295,11.25714287,851.8303561,30.75535686,-4.083928542,34.83928592,23.80357126,1.833928557,1103.339286,109.2678571,74,11.51785714,312.3214286,248.6964286,0.701343268,10.39285714,-76.14,39.26,0.034991832,0.023020135,0.129306211281995,0.0410160140746846,182.039563094562,0.17806100899687,0.288170752202728,0.249715700013721,0.178156702375536,0.199558970999637,318.67546152607,7.01841255363725,3.32790761069417,0.427660361320594,26.3477007744916,23.5505531673361,958.792689187672,87
46037,12.8616667,11.33833318,851.050002,30.62000011,-4.256666684,34.87666696,23.62166672,1.663333346,1105.483333,108.3166667,73.81666667,11.13333333,312.3,248.0833333,0.690245915,17.7,-76.18,39.09,0.036766547,0.024198959,0.06697113569791,0.0935785537840608,167.146225904535,0.110205161844046,0.134838265941207,0.239269533349733,0.138626393797282,0.0742159278357033,117.12389496548,7.72120865933794,3.54189594978356,0.856308024569415,6.82673978354612,26.8286059121362,76.5143142253439,85
46038,12.84827588,11.59137954,825.7603476,30.55517262,-3.95862068,34.51379276,23.30344805,2.001724112,1103.293103,115.1724138,77.31034483,11,313.9137931,252.2241379,0.672850476,12.63793103,-75.88,38.78,0.013076033,0.01027508,0.0857245583074673,0.0747448969800629,66.1373982556369,0.0722356555384049,0.124354732435839,0.0879439776588317,0.10669722151739,0.0885976960133978,37.8831159582008,13.9414671054687,1.68777429545753,0.304008656869036,7.93179402549699,8.58164591492979,40.1953222895193,85
46040,13.0593221,11.30338976,833.016946,30.60000038,-3.769491547,34.36949158,23.58644085,2.099999977,1106.050847,112.4067797,77.05084746,10.88135593,311.0338983,253.9830508,0.696582443,17.45762712,-76.07,38.78,0.026838243,0.019137029,0.0773374011253424,0.118963092403293,55.9921348247202,0.0214138904137916,0.135825059730231,0.104550836831373,0.0925355276809327,0.0853456946612138,69.9188004849414,10.9194540733947,2.77896831651395,0.46968859084327,7.82759798179879,14.1193764096246,45.3385431042766,86
46042,13.6793105,10.70000004,825.4517254,30.68965553,-2.894827604,33.58448278,24.12586229,2.862068974,1090.775862,114.8965517,77.05172414,11.79310345,310.3965517,248.2068966,0.710857878,2.396551724,-76.24,38.36,0.060377832,0.035510837,0.040626549693392,0.0710376884532724,23.8835264177029,0.0206975814685456,0.0772068905820601,0.0747071376458248,0.0401358817725163,0.0569866906131863,290.406345016885,20.7570254906886,0.76763379224678,0.379618270166177,34.2270220192576,28.8720589981416,201.252261686323,76
46043,13.73692316,10.52153854,826.6938495,30.62153893,-2.827692329,33.4492309,24.19230822,2.910769246,1082.046154,112.4769231,76.84615385,11.61538462,307.0461538,246.0307692,0.661790564,1.769230769,-76.21,38.52,0.048622871,0.030516354,0.0483083291392768,0.0860466883235022,22.5548562093603,0.0217191961108305,0.087274892269175,0.072399195123228,0.04915386576158,0.0669533514111903,236.865476562994,17.2213806947682,1.36466744617091,0.285014017312498,27.1074925718535,33.0611539205929,154.588521484671,86
46044,13.10793654,11.5,820.0285693,30.61587316,-3.601587303,34.21746039,23.52222216,2.374603166,1108.952381,119.7142857,78.74603175,11.41269841,316.8095238,254.1428571,0.700037841,11,-75.79,38.52,0.019451799,0.013329079,0.0815379334634991,0.0872380320647203,119.031209052822,0.0868996397889431,0.128268151949384,0.150167355786474,0.114216979188082,0.0929062211709135,156.565347855284,15.9125822301349,1.07679479996135,0.873598197160106,17.8844726526559,20.0967010798927,37.8324841312353,86
46046,13.29672124,11.31803262,806.2770476,30.36393434,-3.20163939,33.56557358,23.52950812,2.727868874,1112.918033,124.9672131,79.36065574,13.09836066,321.4918033,250.295082,0.712694186,13.96721311,-75.78,38.44,0.027305018,0.017136504,0.0707604236682639,0.102710798619019,143.304680473797,0.0939495540613945,0.123008620307478,0.202783479516659,0.106979555583422,0.0853989431524396,301.001585671636,18.7928263512434,1.40565688859883,0.940696748902534,29.4659197113921,28.4607086472358,37.951034019529,87
46047,13.67241384,10.28793101,793.4189643,29.93448251,-2.386206911,32.32068989,23.71551724,3.320689682,1045.137931,115.9482759,76.72413793,13.53448276,300.9827586,236.0862069,0.728890592,5.431034483,-75.57,38.16,0.048931757,0.027761623,0.0573868941187166,0.380687553323558,123.912259678761,0.153620374740542,0.209921204964059,0.582536927844872,0.0716180561833761,0.0937428395195145,1134.92553707476,34.4438311235816,6.13465838647156,0.573400160198298,111.534997938894,50.0328245091793,39.0157015599599,84
46048,13.45357137,10.36250004,783.9660721,29.65357201,-2.512500052,32.16607118,23.41071395,3.280357161,1075.910714,124.5,80.08928571,14.33928571,310.3928571,244.3928571,0.743455938,8.910714286,-75.26,38.22,0.052894141,0.028230599,0.038134526740739,0.248673183457953,51.0608166459282,0.0873434119209455,0.172264904956557,0.349610784331138,0.023859811192627,0.0895853740645366,665.960969780649,9.99406475430532,2.30930652377306,0.348208386637068,48.6296612480205,25.9225454052378,32.4960227558197,84
46121,13.05806448,11.28387093,857.0645191,30.95645151,-4.146774246,35.10322577,23.95161284,1.832258063,1079.322581,107.9032258,73.83870968,11.74193548,303.6774194,239.5967742,0.731610216,35.46774194,-76.51,39.03,0.040346548,0.0253387,0.0833426423540346,0.120396523278451,157.037249558698,0.162806609328802,0.247627100242675,0.43018930697452,0.121629132942388,0.124393205358315,314.589007141001,5.75252163894354,5.09095854915089,1.19032585957092,18.2494086415296,57.9521509375733,1276.55077272392,88
46123,12.95090894,11.25636361,837.0199929,30.33454541,-4.072727216,34.40727248,23.50909094,1.925454523,1071.4,109.7636364,71.12727273,12.6,307.5090909,234.1272727,0.776129744,34.09090909,-76.66,38.98,0.036839153,0.023480377,0.118262828038185,0.124016359017058,148.309684711044,0.179015042285449,0.294719299126152,0.423427110524301,0.153739952931276,0.169858723216949,391.463879720129,6.41578106014046,3.72035355575497,1.09622853015807,24.8881769423962,44.7771588240339,1648.9142964509,88
47001,9.637500077,8.631250009,796.248436,25.44375011,-5.884374999,31.328125,19.76093736,-0.596875006,1145.578125,117.046875,74.296875,12.046875,323.359375,243.28125,0.751950273,22.03125,-70.16,41.75,0.047673918,0.026076731,0.0195546159364438,0.408233026231631,514.896112284507,0.675382167670599,0.226931681446624,1.65391866882252,0.212103346028282,0.0592657928393462,1050.71155365532,13.6522618734695,6.57562547497376,0.299155622503188,58.9151915232575,62.5587474083181,253.664337537197,89.4076980176819
47014,8.182258075,12.07096772,912.1564498,27.41774187,-10.83064516,38.24838694,19.65967735,-4.045161243,1174.016129,107.0322581,83.41935484,6.241935484,307.6290323,267.7580645,0.82862975,203.0967742,-72.35,42.26,0.003957755,0.005791998,0.480843551433629,0.119461467921435,142.504577112542,0.723485564201056,0.834656277280532,0.512525628767473,0.537476063844568,0.570914634359749,1536.90697977072,23.7147187926169,13.3618011778576,0.449567468663562,120.763209675622,139.713149211036,9000.98678428991,100
47018,6.614754044,11.68852456,935.5032769,25.96885247,-12.68688524,38.65573796,18.27377047,-5.959016393,1217.081967,115.5081967,85.93442623,9,329.6393443,268.3606557,0.856302065,429.442623,-72.9,42.46,0.002471047,0.002775141,0.766738912035304,0.414218653062926,64.8276571221659,1.57146742939557,0.516150665074075,0.848571727356167,0.844309882292293,0.712063740043484,3444.34966613903,39.2667724929011,34.6956776617744,1.84738687273123,237.813133743051,234.552604282147,30411.9471654637,101
47019,6.725925922,11.7833333,935.4166644,26.10185189,-12.64444447,38.74629635,18.40185183,-5.848148161,1222.666667,115.5555556,88.01851852,8.259259259,327.8518519,273.2222222,0.844759932,407.7962963,-72.84,42.37,0.00405265,0.004228342,0.911921966765445,0.351068544556761,59.117076928523,1.67008974984498,0.788921610926326,0.718195668634917,1.01144903947475,0.909360622686293,2639.12118044296,37.0198586356237,23.3120550771957,1.23337824958448,221.756234959202,146.585658332868,30426.9494660078,101
47022,7.229090899,12.01818182,912.0599998,26.41090913,-11.64909087,38.05999971,18.6000001,-5.021818152,1133.709091,105.6363636,74.6,10.43636364,312.1272727,242.3272727,0.850945563,360.4363636,-73.46,42.12,0.001635883,0.002518483,0.630954032988783,0.295802080401531,101.358578705962,1.454577063975,0.323233133090754,0.635253099824097,0.750348276423575,0.541211971133753,5976.38818231399,27.2015559448798,75.9444946083012,3.02136868118819,182.418644973798,546.984899744375,21230.6152564226,100
49012,5.084745763,11.16440676,1017.481355,25.55762689,-15.27627129,40.83389832,17.68474592,-8.540677927,790.1864407,93.23728814,28.3220339,32.23728814,268.440678,110.8305085,0.757285179,263.0847458,-87.44,45.64,0.007904008,0.008129746,0.159381130645774,0.912358674477699,671.886475530162,0.629759607721955,1.22977825970903,3.07300869051533,0.141150244867946,0.468460455146734,280.800566814101,4.80326872687133,1.61755670375135,1.96266869982253,45.0419385442339,13.1699039571813,2098.52990286959,114
49018,7.507547154,11.41132092,939.4358509,27.45849062,-10.43207548,37.89056641,19.20754728,-4.960377342,868.3018868,102.754717,39.13207547,23,281.0377358,151.8113208,0.787216959,237.9811321,-86.21,43.9,0.005166322,0.004178973,0.0725099014721699,0.41700975060955,236.147153674394,0.149923439666266,0.647477888411529,1.32225468704537,0.0168130863708255,0.243923668629319,292.661979531014,14.5358173798254,0.625920367781478,0.685884000894484,21.4938160808286,17.626448657056,1495.86996645252,98
49021,8.748076897,10.55192316,927.5307711,27.42500008,-9.013461755,36.43846167,20.21346169,-3.726923071,946.9038462,102.3846154,41.73076923,19.90384615,278.2884615,166.2692308,0.797515662,210.7307692,-86.12,42.51,0.004397923,0.003009989,0.0716087579777589,0.492088005475857,108.75796412624,0.169478236094543,0.430923232907069,1.05111323155016,0.0792166077093393,0.184192588127902,578.603408123201,3.53002866336465,3.71169874606335,0.292550967334358,33.9194534454168,25.3475419042496,573.329502118206,94
49033,8.157142863,10.88979598,939.7612205,27.59795956,-9.532653147,37.13061212,19.86734694,-4.326530593,873.4489796,100.6734694,37,22.40816327,271.8979592,153.877551,0.712986136,231.122449,-85.88,43.06,0.005945245,0.004323658,0.0741958753405275,0.339687644427899,261.623969538934,0.201678761386447,0.50674352146032,1.27573767947253,0.0368344187271796,0.212649776539952,417.673607956378,9.67467269236583,0.592003859857546,1.30565732470086,40.2897831093481,6.60338230970585,820.712978849534,99
49038,7.340322671,11.86935463,970.3080681,27.88709634,-11.35806441,39.24516106,19.47096763,-5.559677362,850.2580645,101.3548387,36.06451613,25.06451613,270.6935484,141.7741935,0.746646889,300.5806452,-85.12,43.59,0.004091949,0.002217551,0.125026946600813,0.0334940341360069,10.9809433868384,0.0731460678032078,0.228902563544785,0.065021791226067,0.128357755080845,0.145826849188613,733.180435744341,14.236386748386,3.37938010783053,1.27591769740282,52.657993891973,67.5431756621504,1011.94291213607,93
49055,8.518518589,11.26111114,955.70185,28.08148176,-9.961110927,38.04259251,20.40185148,-4.274074122,881.4814815,91.96296296,40.81481481,23.46296296,270.8148148,147.8703704,0.702358188,296.7037037,-84.8,42.1,0.001767955,0.001385121,0.0230196757826842,0.0111942578770915,40.1045163799027,0.040847331286102,0.0205604963717587,0.060179440517274,0.0391412043236472,0.0180543746744613,698.065246366391,6.03005011440064,6.66122645312987,1.15966836721999,69.820317717789,50.1848575445655,503.819899494716,93
49073,8.842307751,10.22500001,958.4326935,28.27500006,-8.951923077,37.22692262,20.85961555,-3.855769231,779.4423077,82.61538462,38.78846154,21.28846154,240.5576923,136.3461538,0.671854861,217,-82.89,42.65,0.013192318,0.010671845,0.130745785457073,0.133597284168617,35.4660235990194,0.0655893767639383,0.359077083878721,0.38694206261847,0.124745854634806,0.182625232903153,231.539918706418,7.18463256604161,18.7829931057769,6.93257052364725,34.3060383538683,106.419157815006,1916.95352821803,90
50003,6.741379302,11.62241383,1149.270689,28.38448235,-16.33275798,44.71724142,20.73965526,-9.027586312,793.5,109.4310345,19.89655172,49.27586207,320.9137931,68.20689655,0.658961059,381.1551724,-93.49,43.81,0.000821738,0.001202451,0.0220774015455431,0.0227985608033594,84.5412935838082,0.0263156304301175,0.18252285935595,0.229196853952888,0.0152558014454075,0.0944737602937634,199.802550652869,6.82647893134645,1.74528804399242,3.72046762521147,31.9181915202964,15.3759445379103,614.120140686547,73
50008,6.821818187,11.67090931,1159.270903,28.50727265,-16.80000035,45.30727262,20.81636363,-9.154545489,771.4545455,107.0909091,20.83636364,48.29090909,313.1818182,70.69090909,0.649127124,288.3454545,-93.33,44.65,0.00452247,0.004927474,0.101082541577431,0.075979633123209,57.7915552662712,0.0583849437646583,0.394064462509084,0.227939013236461,0.0667390198594142,0.207355789730477,220.988924476582,1.96395623777622,1.27436867459129,2.09850500510982,4.29473899333749,10.7715278887912,921.220032648908,83
50015,5.668333173,12.54666675,1178.506665,28.34333309,-18.74666653,47.09000022,19.95166648,-10.5883334,744.7333333,113.5,19.93333333,50.88333333,312.15,67.96666667,0.652271951,306.5333333,-93.88,45.6,0.003171138,0.003103388,0.24752467980049,0.0553731545980198,56.3470324128792,0.166588006262891,0.508216980093518,0.133838695729709,0.209793742088753,0.348123416770874,326.251353910781,1.45996229231061,1.83956558048816,1.38376053412573,37.4581891076358,14.5826321647993,875.974519888559,89
