plot,year,corner,scale,spcode
206,2003,2,1.0,sorgnuta
206,2003,3,0.01,sorgnuta
206,2003,4,1.0,sorgnuta
206,2003,1,10.0,spheobtu
206,2003,4,10.0,spheobtu
206,2003,1,0.01,sporcomp
206,2003,2,0.1,sporcomp
206,2003,3,0.1,sporcomp
206,2003,4,0.1,sporcomp
206,2003,1,0.1,stroleio
206,2003,2,0.1,stroleio
206,2003,3,1.0,stroleio
206,2003,4,0.1,stroleio
206,2003,4,10.0,toriarve
206,2003,1,10.0,tridflav
206,2003,2,10.0,tridflav
206,2003,3,1.0,tridflav
206,2003,4,0.01,tridflav
206,2003,1,10.0,trioperf
206,2003,1,0.1,valeradi
206,2003,1,1.0,vulpocto
208,2003,2,0.01,acalgrac
208,2003,1,1.0,acalvirg
208,2003,2,10.0,acalvirg
208,2003,2,10.0,allicana
208,2003,4,10.0,allicana
208,2003,1,10.0,ambrarte
208,2003,2,10.0,ambrarte
208,2003,1,10.0,ambrbide
208,2003,1,0.1,ambrpsil
208,2003,2,1.0,ambrpsil
208,2003,3,1.0,ambrpsil
208,2003,4,0.1,ambrpsil
208,2003,1,10.0,amphdrac
208,2003,2,1.0,amphdrac
208,2003,3,1.0,amphdrac
208,2003,4,1.0,amphdrac
208,2003,1,0.1,andrgera
208,2003,2,1.0,andrgera
208,2003,3,1.0,andrgera
208,2003,4,1.0,andrgera
208,2003,2,10.0,andrvirg
208,2003,1,1.0,asclviri
208,2003,2,10.0,asclviri
208,2003,3,1.0,asclviri
208,2003,4,10.0,asclviri
208,2003,1,0.01,asteeric
208,2003,2,0.01,asteeric
208,2003,3,0.01,asteeric
208,2003,4,0.1,asteeric
208,2003,4,10.0,astrcras
208,2003,2,10.0,boutcurt
208,2003,3,10.0,boutcurt
208,2003,4,10.0,boutcurt
208,2003,1,1.0,bromjapo
208,2003,2,10.0,bromjapo
208,2003,3,0.1,bromjapo
208,2003,4,1.0,bromjapo
208,2003,2,0.1,buchdact
208,2003,2,10.0,callalca
208,2003,3,1.0,callalca
208,2003,1,10.0,carefest
208,2003,2,0.01,carefest
208,2003,3,1.0,carefest
208,2003,1,1.0,caregrav
208,2003,4,0.01,caregrav
208,2003,1,0.01,caremicr
208,2003,2,0.01,caremicr
208,2003,3,0.1,caremicr
208,2003,4,1.0,caremicr
208,2003,1,10.0,chamnuta
208,2003,2,10.0,chamnuta
208,2003,2,10.0,cirsalti
208,2003,3,10.0,cirsalti
208,2003,4,10.0,cirsalti
208,2003,NA,100.0,crotcapi
208,2003,1,1.0,crotmona
208,2003,2,0.1,crotmona
208,2003,3,0.1,crotmona
208,2003,4,0.1,crotmona
208,2003,2,10.0,cuscpent
208,2003,3,10.0,cuscpent
208,2003,1,10.0,cypeseti
208,2003,2,1.0,cypeseti
208,2003,3,10.0,cypeseti
208,2003,4,0.01,cypeseti
208,2003,2,0.1,dalecand
208,2003,4,10.0,dalecand
208,2003,NA,100.0,dalemult
208,2003,3,10.0,dalepurp
208,2003,1,0.1,desmlept
208,2003,2,1.0,desmlept
208,2003,3,0.1,desmlept
208,2003,4,10.0,desmlept
208,2003,1,1.0,dicholig
208,2003,2,0.1,dicholig
208,2003,3,1.0,dicholig
208,2003,4,1.0,dicholig
208,2003,1,10.0,dracampl
208,2003,2,1.0,dracampl
208,2003,1,10.0,eleomont
208,2003,1,10.0,elymcana
208,2003,2,1.0,elymcana
208,2003,3,10.0,elymcana
208,2003,4,1.0,elymcana
208,2003,1,1.0,elymvirg
208,2003,2,1.0,elymvirg
208,2003,3,0.01,elymvirg
208,2003,4,10.0,elymvirg
208,2003,NA,100.0,erigstri
208,2003,2,1.0,hackvirg
208,2003,1,10.0,juncinte
208,2003,3,10.0,juncinte
208,2003,4,10.0,kummstip
208,2003,3,10.0,lespcune
208,2003,3,1.0,lespproc
208,2003,4,10.0,lespvirg
208,2003,1,10.0,malvhisp
208,2003,2,10.0,malvhisp
208,2003,3,10.0,malvhisp
208,2003,1,10.0,medilupu
208,2003,3,10.0,medilupu
208,2003,4,10.0,medilupu
208,2003,1,1.0,melioffi
208,2003,2,1.0,melioffi
208,2003,3,1.0,melioffi
208,2003,4,0.1,melioffi
208,2003,2,0.1,monacitr
208,2003,3,10.0,monacitr
208,2003,4,10.0,monacitr
208,2003,3,10.0,nemagemi
208,2003,1,10.0,oenospec
208,2003,2,10.0,oenospec
208,2003,3,10.0,oenospec
208,2003,4,1.0,oenospec
208,2003,1,1.0,oxaldill
208,2003,2,10.0,oxaldill
208,2003,3,1.0,oxaldill
208,2003,4,1.0,oxaldill
208,2003,2,10.0,oxalviol
208,2003,NA,100.0,panicapi
208,2003,1,0.1,panivirg
208,2003,2,0.01,panivirg
208,2003,3,0.1,panivirg
208,2003,4,0.01,panivirg
208,2003,1,10.0,paspseta
208,2003,2,10.0,paspseta
208,2003,4,1.0,paspseta
208,2003,1,10.0,phalcaro
208,2003,2,10.0,phalcaro
208,2003,1,10.0,polyvert
208,2003,2,10.0,polyvert
208,2003,3,10.0,polyvert
208,2003,4,10.0,polyvert
208,2003,3,10.0,polynutt
208,2003,2,1.0,psortenu
208,2003,3,1.0,psortenu
208,2003,4,10.0,psortenu
208,2003,2,10.0,raticolu
208,2003,4,10.0,raticolu
208,2003,1,10.0,rumecris
208,2003,2,10.0,rumecris
208,2003,4,1.0,salvazur
208,2003,1,10.0,schiscop
208,2003,2,1.0,schiscop
208,2003,3,10.0,schiscop
208,2003,NA,100.0,scutparv
208,2003,3,1.0,solacaro
208,2003,NA,100.0,solicana
208,2003,1,0.01,sorgnuta
208,2003,2,1.0,sorgnuta
208,2003,3,0.01,sorgnuta
208,2003,4,1.0,sorgnuta
208,2003,1,0.01,sporcomp
208,2003,2,0.01,sporcomp
208,2003,3,0.01,sporcomp
208,2003,4,0.1,sporcomp
208,2003,1,10.0,stroleio
208,2003,2,10.0,stroleio
208,2003,3,1.0,stroleio
208,2003,4,1.0,stroleio
208,2003,NA,100.0,symporbi
208,2003,2,10.0,trioperf
208,2003,3,10.0,trioperf
208,2003,3,10.0,tripdact
208,2003,1,10.0,vernbald
208,2003,2,10.0,vernbald
208,2003,3,10.0,vernbald
208,2003,4,0.1,vernbald
208,2003,NA,100.0,xantstru
220,2003,NA,100.0,acalgrac
220,2003,1,0.1,acalvirg
220,2003,2,0.1,acalvirg
220,2003,3,0.1,acalvirg
220,2003,4,0.1,acalvirg
220,2003,1,10.0,ambrarte
220,2003,3,10.0,ambrarte
220,2003,4,1.0,ambrarte
220,2003,NA,100.0,ambrbide
220,2003,1,0.1,ambrpsil
220,2003,2,1.0,ambrpsil
220,2003,3,0.1,ambrpsil
220,2003,4,1.0,ambrpsil
220,2003,3,10.0,amorcane
220,2003,3,1.0,amphdrac
220,2003,4,10.0,amphdrac
220,2003,1,0.01,andrgera
220,2003,2,0.1,andrgera
220,2003,3,0.01,andrgera
220,2003,4,0.1,andrgera
220,2003,2,0.1,andrvirg
220,2003,2,10.0,arteludo
220,2003,1,0.1,asclviri
220,2003,2,1.0,asclviri
220,2003,3,1.0,asclviri
220,2003,4,1.0,asclviri
220,2003,1,10.0,asteeric
220,2003,3,10.0,asteeric
220,2003,3,10.0,baptalba
220,2003,4,10.0,baptalba
220,2003,2,10.0,baptbrac
220,2003,1,0.1,bromjapo
220,2003,2,1.0,bromjapo
220,2003,3,0.1,bromjapo
220,2003,4,0.01,bromjapo
220,2003,3,10.0,callalca
220,2003,1,1.0,carebush
220,2003,3,10.0,carebush
220,2003,1,0.1,carefest
220,2003,2,1.0,carefest
220,2003,3,0.1,carefest
220,2003,4,0.1,caregrav
220,2003,4,10.0,caremicr
220,2003,3,1.0,cerafont
220,2003,4,10.0,cerafont
220,2003,1,10.0,chamnuta
220,2003,1,10.0,cirsalti
220,2003,2,10.0,cirsalti
220,2003,3,1.0,cirsalti
220,2003,4,10.0,cirsalti
220,2003,2,10.0,conycana
220,2003,3,10.0,conycana
220,2003,3,10.0,cypeechi
220,2003,NA,100.0,desmilli
220,2003,1,10.0,desmills
220,2003,3,10.0,desmsess
220,2003,1,1.0,dichacum
220,2003,2,1.0,dichacum
220,2003,1,1.0,dicholig
220,2003,2,1.0,dicholig
220,2003,3,0.1,dicholig
220,2003,4,1.0,dicholig
220,2003,2,1.0,digicogn
220,2003,2,10.0,eleomont
220,2003,3,10.0,elymcana
220,2003,4,10.0,elymcana
220,2003,1,1.0,elymvirg
220,2003,2,10.0,elymvirg
220,2003,3,1.0,elymvirg
220,2003,4,10.0,elymvirg
220,2003,1,10.0,erigstri
220,2003,3,0.1,erigstri
220,2003,NA,100.0,euphspat
220,2003,4,0.01,fragvirg
220,2003,4,10.0,unkngaur
220,2003,NA,100.0,juncinte
220,2003,4,10.0,kummstip
220,2003,3,10.0,lepivirg
220,2003,4,10.0,lespcune
220,2003,1,1.0,medilupu
220,2003,2,10.0,medilupu
220,2003,3,1.0,medilupu
220,2003,4,10.0,medilupu
220,2003,1,10.0,melioffi
220,2003,3,10.0,melioffi
220,2003,4,1.0,melioffi
220,2003,3,10.0,minupatu
220,2003,NA,100.0,monafist
220,2003,3,10.0,ophienge
220,2003,1,10.0,oxaldill
220,2003,2,0.1,oxaldill
220,2003,3,10.0,oxaldill
220,2003,4,1.0,oxaldill
220,2003,1,10.0,oxalviol
220,2003,2,10.0,paniance
220,2003,1,10.0,panivirg
220,2003,2,0.01,panivirg
220,2003,3,10.0,panivirg
220,2003,4,10.0,panivirg
220,2003,1,10.0,physpumi
220,2003,1,1.0,poaprate
220,2003,2,1.0,poaprate
220,2003,3,10.0,poaprate
220,2003,4,1.0,poaprate
220,2003,4,10.0,polyvert
220,2003,1,1.0,psortenu
220,2003,2,1.0,psortenu
220,2003,3,10.0,psortenu
220,2003,4,10.0,psortenu
220,2003,NA,100.0,raticolu
220,2003,3,10.0,rubuostr
220,2003,1,10.0,rudbhirt
220,2003,3,10.0,rudbhirt
220,2003,1,0.1,ruelhumi
220,2003,2,1.0,ruelhumi
220,2003,3,0.1,ruelhumi
220,2003,4,0.01,ruelhumi
220,2003,2,10.0,rumecris
220,2003,1,0.1,schiscop
220,2003,2,0.01,schiscop
220,2003,3,1.0,schiscop
220,2003,4,1.0,schiscop
220,2003,1,10.0,setaparv
220,2003,2,1.0,setaparv
220,2003,3,10.0,setaparv
220,2003,4,1.0,setaparv
220,2003,NA,100.0,sileanti
220,2003,3,10.0,sisycamp
220,2003,4,10.0,sisycamp
220,2003,1,1.0,solacaro
220,2003,4,1.0,solacaro
220,2003,2,10.0,solicana
220,2003,4,10.0,solicana
220,2003,1,0.1,sorgnuta
220,2003,2,10.0,sorgnuta
220,2003,3,10.0,sorgnuta
220,2003,4,1.0,sorgnuta
220,2003,4,10.0,unknspir
220,2003,1,10.0,sporcomp
220,2003,2,1.0,sporcomp
220,2003,3,10.0,sporcomp
220,2003,4,0.1,sporcomp
220,2003,1,10.0,stroleio
220,2003,2,10.0,stroleio
220,2003,3,1.0,stroleio
220,2003,4,10.0,stroleio
220,2003,NA,100.0,symporbi
220,2003,2,10.0,toriarve
220,2003,3,10.0,toriarve
220,2003,4,1.0,toriarve
220,2003,1,1.0,tradohie
220,2003,2,10.0,tradohie
220,2003,3,10.0,tradohie
220,2003,4,10.0,tradohie
220,2003,1,10.0,vernbald
220,2003,2,1.0,vernbald
220,2003,3,10.0,vernbald
220,2003,4,1.0,vernbald
220,2003,1,10.0,veroarve
222,2003,NA,100.0,acalgrac
222,2003,1,1.0,acalvirg
222,2003,2,0.01,acalvirg
222,2003,3,1.0,acalvirg
222,2003,4,1.0,acalvirg
222,2003,1,10.0,achimill
222,2003,2,0.1,achimill
222,2003,3,1.0,achimill
222,2003,4,10.0,achimill
222,2003,1,0.1,agrohyem
222,2003,2,0.1,agrohyem
222,2003,3,0.1,agrohyem
222,2003,4,0.01,agrohyem
222,2003,1,1.0,ambrbide
222,2003,2,10.0,ambrbide
222,2003,1,0.1,ambrpsil
222,2003,2,1.0,ambrpsil
222,2003,3,0.1,ambrpsil
222,2003,1,10.0,amorcane
222,2003,2,10.0,amorcane
222,2003,3,10.0,amorcane
222,2003,1,0.1,amphdrac
222,2003,2,1.0,amphdrac
222,2003,3,10.0,amphdrac
222,2003,4,10.0,amphdrac
222,2003,1,0.1,andrgera
222,2003,2,0.1,andrgera
222,2003,3,0.1,andrgera
222,2003,4,0.01,andrgera
222,2003,1,10.0,andrvirg
222,2003,3,0.01,andrvirg
222,2003,1,1.0,arteludo
222,2003,2,0.1,arteludo
222,2003,4,0.1,arteludo
222,2003,1,0.1,asclviri
222,2003,2,1.0,asclviri
222,2003,3,10.0,asclviri
222,2003,4,10.0,asclviri
222,2003,1,10.0,asteeric
222,2003,2,0.1,asteeric
222,2003,3,10.0,asteeric
222,2003,4,1.0,asteeric
222,2003,1,10.0,asteoole
222,2003,1,10.0,baptbrac
222,2003,3,1.0,briceupa
222,2003,4,10.0,briceupa
222,2003,1,0.1,bromjapo
222,2003,2,1.0,bromjapo
222,2003,4,1.0,bromjapo
222,2003,NA,100.0,buchdact
222,2003,NA,100.0,callalca
222,2003,3,10.0,careamph
222,2003,1,10.0,carebush
222,2003,2,1.0,carebush
222,2003,3,10.0,carebush
222,2003,4,1.0,carebush
222,2003,1,0.1,carefest
222,2003,2,10.0,carefest
222,2003,3,0.01,carefest
222,2003,4,1.0,carefest
222,2003,1,0.1,caregrav
222,2003,2,0.1,caregrav
222,2003,3,10.0,caregrav
222,2003,4,10.0,caregrav
222,2003,2,10.0,chamfasc
222,2003,2,10.0,chamnuta
222,2003,3,10.0,chamnuta
222,2003,1,10.0,cirsalti
222,2003,2,10.0,cirsundu
222,2003,3,10.0,cirsundu
222,2003,4,10.0,cirsundu
222,2003,2,10.0,conycana
222,2003,4,10.0,conycana
222,2003,NA,100.0,crotcapi
222,2003,3,10.0,crotmona
222,2003,1,10.0,cuscpent
222,2003,2,1.0,cypelupu
222,2003,3,1.0,cypelupu
222,2003,4,10.0,cypelupu
222,2003,2,10.0,dalepurp
222,2003,1,0.1,desmills
222,2003,NA,100.0,desmpani
222,2003,1,10.0,desmsess
222,2003,3,10.0,desmsess
222,2003,4,10.0,desmsess
222,2003,2,1.0,dichacum
222,2003,3,1.0,dichacum
222,2003,1,0.01,dicholig
222,2003,2,0.1,dicholig
222,2003,3,0.01,dicholig
222,2003,2,10.0,digicogn
222,2003,1,10.0,elymcana
222,2003,1,0.1,elymvirg
222,2003,2,0.01,elymvirg
222,2003,3,1.0,elymvirg
222,2003,4,0.1,elymvirg
222,2003,1,1.0,eragspec
222,2003,2,1.0,eragspec
222,2003,4,10.0,eragspec
222,2003,3,10.0,erigstri
222,2003,2,1.0,euphspat
222,2003,3,1.0,fimbpube
222,2003,NA,100.0,unkngaur
222,2003,1,1.0,geracaro
222,2003,2,1.0,geracaro
222,2003,3,1.0,geracaro
222,2003,4,1.0,geracaro
222,2003,2,10.0,hedehisp
222,2003,3,10.0,hedehisp
222,2003,3,10.0,hordpusi
222,2003,4,10.0,hordpusi
222,2003,2,10.0,juncinte
222,2003,3,10.0,juncinte
222,2003,4,10.0,juncinte
222,2003,2,10.0,koelmacr
222,2003,2,10.0,krigcesp
222,2003,3,0.1,krigcesp
222,2003,3,10.0,kummstip
222,2003,4,10.0,kummstip
222,2003,1,0.1,lepivirg
222,2003,2,1.0,lepivirg
222,2003,3,10.0,lepivirg
222,2003,4,10.0,lepivirg
222,2003,NA,100.0,lespcapi
222,2003,2,10.0,lespproc
222,2003,1,1.0,lespvirg
222,2003,2,10.0,lespvirg
222,2003,3,0.1,lespvirg
222,2003,4,1.0,lespvirg
222,2003,2,1.0,linusulc
222,2003,1,0.1,lithinci
222,2003,2,1.0,lithinci
222,2003,2,10.0,medilupu
222,2003,3,10.0,medilupu
222,2003,4,1.0,medilupu
222,2003,1,10.0,melioffi
222,2003,3,10.0,melioffi
222,2003,1,0.1,oxaldill
222,2003,2,1.0,oxaldill
222,2003,3,0.1,oxaldill
222,2003,4,10.0,oxaldill
222,2003,2,0.01,oxalviol
222,2003,3,10.0,oxalviol
222,2003,1,10.0,paniance
222,2003,1,1.0,panivirg
222,2003,2,0.1,panivirg
222,2003,3,10.0,panivirg
222,2003,4,1.0,panivirg
222,2003,3,0.1,paspseta
222,2003,4,1.0,periamer
222,2003,1,10.0,phalcaro
222,2003,1,10.0,physvirg
222,2003,3,1.0,physvirg
222,2003,4,10.0,physvirg
222,2003,1,1.0,planvirg
222,2003,2,10.0,planvirg
222,2003,3,0.1,planvirg
222,2003,4,10.0,planvirg
222,2003,1,10.0,poaprate
222,2003,2,10.0,poaprate
222,2003,3,0.1,poaprate
222,2003,4,10.0,poaprate
222,2003,2,1.0,polyvert
222,2003,4,10.0,polyvert
222,2003,1,0.1,psortenu
222,2003,2,1.0,psortenu
222,2003,3,1.0,psortenu
222,2003,4,1.0,psortenu
222,2003,2,1.0,raticolu
222,2003,3,10.0,raticolu
222,2003,4,10.0,raticolu
222,2003,2,10.0,rudbhirt
222,2003,3,10.0,rudbhirt
222,2003,1,1.0,ruelhumi
222,2003,2,1.0,ruelhumi
222,2003,3,0.1,ruelhumi
222,2003,4,1.0,ruelhumi
222,2003,1,1.0,rumecris
222,2003,2,1.0,salvazur
222,2003,4,10.0,salvazur
222,2003,1,0.01,schiscop
222,2003,2,0.01,schiscop
222,2003,3,1.0,schiscop
222,2003,4,0.1,schiscop
222,2003,1,1.0,setaparv
222,2003,2,10.0,setaparv
222,2003,3,10.0,setaparv
222,2003,4,0.1,setaparv
222,2003,NA,100.0,sileanti
222,2003,2,10.0,sisycamp
222,2003,4,10.0,solacaro
222,2003,1,10.0,solicana
222,2003,2,10.0,solicana
222,2003,3,1.0,solicana
222,2003,4,10.0,solicana
222,2003,1,0.01,sorgnuta
222,2003,2,0.01,sorgnuta
222,2003,3,0.01,sorgnuta
222,2003,4,10.0,sorgnuta
222,2003,2,10.0,speriner
222,2003,3,1.0,speriner
222,2003,4,10.0,speriner
222,2003,2,1.0,spheobtu
222,2003,3,1.0,spheobtu
222,2003,4,0.01,spheobtu
222,2003,NA,100.0,unknspir
222,2003,1,10.0,sporcomp
222,2003,2,0.1,sporcomp
222,2003,3,0.1,sporcomp
222,2003,1,0.1,stroleio
222,2003,2,0.1,stroleio
222,2003,3,0.1,stroleio
222,2003,4,1.0,stroleio
222,2003,1,10.0,symporbi
222,2003,2,10.0,symporbi
222,2003,4,1.0,symporbi
222,2003,3,10.0,toriarve
222,2003,2,10.0,trioperf
222,2003,4,10.0,trioperf
222,2003,1,10.0,valeradi
222,2003,3,1.0,vernarka
222,2003,1,1.0,vernbald
222,2003,2,1.0,vernbald
222,2003,3,10.0,vernbald
222,2003,1,10.0,veroarve
222,2003,4,0.01,veroarve
222,2003,2,10.0,vulpocto
222,2003,4,10.0,vulpocto
226,2003,1,0.1,acalvirg
226,2003,2,1.0,acalvirg
226,2003,3,0.01,acalvirg
226,2003,4,1.0,acalvirg
226,2003,2,10.0,achimill
226,2003,3,10.0,achimill
226,2003,1,0.01,agrohyem
226,2003,2,10.0,agrohyem
226,2003,3,10.0,agrohyem
226,2003,4,10.0,agrohyem
226,2003,2,10.0,ambrarte
226,2003,3,10.0,ambrarte
226,2003,2,1.0,ambrpsil
226,2003,3,0.1,ambrpsil
226,2003,4,0.1,ambrpsil
226,2003,1,10.0,amorcane
226,2003,3,10.0,amorcane
226,2003,1,0.01,andrgera
226,2003,2,0.01,andrgera
226,2003,3,1.0,andrgera
226,2003,4,0.01,andrgera
226,2003,1,10.0,apoccann
226,2003,3,10.0,apoccann
226,2003,4,10.0,apoccann
226,2003,4,10.0,arteludo
226,2003,1,1.0,asclviri
226,2003,3,1.0,asclviri
226,2003,4,10.0,asclviri
226,2003,1,0.1,asteeric
226,2003,2,10.0,asteeric
226,2003,4,10.0,asteeric
226,2003,1,10.0,baptalba
226,2003,3,10.0,careamph
226,2003,1,10.0,carebush
226,2003,2,10.0,carebush
226,2003,3,10.0,carebush
226,2003,4,1.0,carebush
226,2003,NA,100.0,careceph
226,2003,1,0.01,carefest
226,2003,2,0.01,carefest
226,2003,3,0.01,carefest
226,2003,4,10.0,carefest
226,2003,1,10.0,caregrav
226,2003,2,10.0,caregrav
226,2003,3,0.1,caregrav
226,2003,4,1.0,caregrav
226,2003,4,1.0,cerafont
226,2003,3,10.0,chamnuta
226,2003,3,10.0,cirsalti
226,2003,3,0.1,cuscpent
226,2003,1,0.1,cypeechi
226,2003,2,10.0,cypeechi
226,2003,4,1.0,cypeechi
226,2003,3,10.0,cypelupu
226,2003,1,10.0,desmsess
226,2003,3,10.0,desmsess
226,2003,1,10.0,dichacum
226,2003,2,0.1,dichacum
226,2003,3,0.1,dichacum
226,2003,4,10.0,dichacum
226,2003,1,0.01,dicholig
226,2003,2,1.0,dicholig
226,2003,3,0.01,dicholig
226,2003,4,0.1,dicholig
226,2003,2,10.0,digicogn
226,2003,2,10.0,eleomont
226,2003,1,1.0,elymvirg
226,2003,2,10.0,elymvirg
226,2003,3,1.0,elymvirg
226,2003,4,1.0,elymvirg
226,2003,3,1.0,eragspec
226,2003,1,0.1,erigstri
226,2003,2,1.0,erigstri
226,2003,3,10.0,euphspat
226,2003,2,0.1,euthgymn
226,2003,3,10.0,euthgymn
226,2003,1,1.0,fragvirg
226,2003,2,0.1,fragvirg
226,2003,3,10.0,fragvirg
226,2003,4,1.0,fragvirg
226,2003,1,10.0,unkngaur
226,2003,2,10.0,unkngaur
226,2003,3,10.0,unkngaur
226,2003,4,1.0,unkngaur
226,2003,1,1.0,geracaro
226,2003,2,1.0,geracaro
226,2003,3,10.0,geracaro
226,2003,4,1.0,geracaro
226,2003,1,10.0,glancana
226,2003,2,10.0,juncinte
226,2003,3,10.0,juncinte
226,2003,4,10.0,lepivirg
226,2003,2,10.0,lespcune
226,2003,1,1.0,lespproc
226,2003,4,0.01,lespproc
226,2003,4,1.0,lespviol
226,2003,1,0.1,lespvirg
226,2003,2,1.0,lespvirg
226,2003,3,0.1,lespvirg
226,2003,2,10.0,mimoquad
226,2003,2,1.0,myosvern
226,2003,1,0.1,oxaldill
226,2003,2,0.1,oxaldill
226,2003,3,1.0,oxaldill
226,2003,4,0.1,oxaldill
226,2003,4,10.0,paniance
226,2003,1,1.0,panivirg
226,2003,2,0.1,panivirg
226,2003,3,1.0,panivirg
226,2003,4,0.01,panivirg
226,2003,3,1.0,paspseta
226,2003,4,0.1,physpumi
226,2003,1,10.0,physvirg
226,2003,3,10.0,physvirg
226,2003,1,1.0,poaprate
226,2003,2,0.01,poaprate
226,2003,3,0.01,poaprate
226,2003,4,10.0,poaprate
226,2003,3,10.0,polyvert
226,2003,1,10.0,prenaspe
226,2003,4,10.0,prenaspe
226,2003,1,10.0,psortenu
226,2003,3,10.0,psortenu
226,2003,1,1.0,rubuostr
226,2003,2,10.0,rubuostr
226,2003,3,1.0,rubuostr
226,2003,4,0.01,rubuostr
226,2003,1,0.1,ruelhumi
226,2003,2,10.0,ruelhumi
226,2003,3,1.0,ruelhumi
226,2003,4,10.0,ruelhumi
226,2003,NA,100.0,rumecris
226,2003,1,10.0,salvazur
226,2003,2,1.0,salvazur
226,2003,4,10.0,salvazur
226,2003,1,10.0,schiscop
226,2003,2,0.01,schiscop
226,2003,3,1.0,schiscop
226,2003,4,1.0,schiscop
226,2003,3,10.0,scutparv
226,2003,4,10.0,scutparv
226,2003,1,0.1,setaparv
226,2003,2,1.0,setaparv
226,2003,3,10.0,setaparv
226,2003,4,10.0,setaparv
226,2003,2,10.0,sisycamp
226,2003,3,10.0,sisycamp
226,2003,1,10.0,solacaro
226,2003,2,10.0,solacaro
226,2003,3,10.0,solacaro
226,2003,1,0.1,solicana
226,2003,2,10.0,solicana
226,2003,3,0.1,solicana
226,2003,4,1.0,solicana
226,2003,1,0.1,sorgnuta
226,2003,2,1.0,sorgnuta
226,2003,3,0.1,sorgnuta
226,2003,4,10.0,sorgnuta
226,2003,1,10.0,spheobtu
226,2003,2,1.0,spheobtu
226,2003,3,10.0,spheobtu
226,2003,4,10.0,spheobtu
226,2003,1,1.0,sporcomp
226,2003,2,1.0,sporcomp
226,2003,3,0.01,sporcomp
226,2003,4,1.0,sporcomp
226,2003,1,1.0,stroleio
226,2003,2,0.1,stroleio
226,2003,3,0.1,stroleio
226,2003,4,10.0,stroleio
226,2003,2,10.0,symporbi
226,2003,3,10.0,symporbi
226,2003,4,10.0,tradohie
226,2003,1,10.0,tridflav
226,2003,3,0.1,tridflav
226,2003,4,10.0,tridflav
226,2003,1,10.0,valeradi
226,2003,2,10.0,valeradi
226,2003,3,10.0,valeradi
226,2003,1,10.0,vernbald
226,2003,2,10.0,vernbald
226,2003,3,1.0,vernbald
226,2003,4,10.0,vernbald
226,2003,1,10.0,veroarve
226,2003,2,10.0,veroarve
226,2003,3,10.0,vulpocto
238,2003,1,10.0,acalgrac
238,2003,2,10.0,acalgrac
238,2003,3,1.0,acalgrac
238,2003,4,1.0,acalgrac
238,2003,1,10.0,acalvirg
238,2003,2,1.0,acalvirg
238,2003,3,1.0,acalvirg
238,2003,4,0.1,acalvirg
238,2003,1,0.01,achimill
238,2003,2,1.0,achimill
238,2003,3,10.0,achimill
238,2003,4,1.0,achimill
238,2003,1,10.0,agalhete
238,2003,2,10.0,agalhete
238,2003,4,10.0,agalhete
238,2003,1,10.0,agrohyem
238,2003,2,0.1,agrohyem
238,2003,3,0.1,agrohyem
238,2003,4,1.0,agrohyem
238,2003,2,0.01,ambrarte
238,2003,1,0.1,ambrbide
238,2003,2,0.1,ambrbide
238,2003,3,0.01,ambrbide
238,2003,4,1.0,ambrbide
238,2003,1,0.1,ambrpsil
238,2003,2,1.0,ambrpsil
238,2003,3,0.1,ambrpsil
238,2003,4,10.0,ambrpsil
238,2003,1,10.0,amorcane
238,2003,2,10.0,amorcane
238,2003,3,10.0,amorcane
238,2003,1,1.0,amphdrac
238,2003,3,10.0,amphdrac
238,2003,4,10.0,anagmini
238,2003,1,1.0,andrgera
238,2003,2,1.0,andrgera
238,2003,3,10.0,andrgera
238,2003,4,10.0,andrgera
238,2003,1,1.0,antenegl
238,2003,NA,100.0,arispurp
238,2003,1,10.0,arteludo
238,2003,1,10.0,asclviri
238,2003,2,10.0,asclviri
238,2003,3,10.0,asclviri
238,2003,4,10.0,asclviri
238,2003,1,10.0,asteeric
238,2003,2,10.0,asteeric
238,2003,3,10.0,asteeric
238,2003,4,1.0,asteeric
238,2003,1,10.0,asteoole
238,2003,2,10.0,asteoole
238,2003,3,1.0,asteoole
238,2003,4,1.0,asteoole
238,2003,1,1.0,astepate
238,2003,2,10.0,astepate
238,2003,3,1.0,astepate
238,2003,4,1.0,astepate
238,2003,3,1.0,baptbrac
238,2003,4,10.0,baptbrac
238,2003,1,1.0,bromjapo
238,2003,2,0.1,bromjapo
238,2003,3,10.0,bromjapo
238,2003,4,1.0,bromjapo
238,2003,4,10.0,buchdact
238,2003,3,10.0,callalca
238,2003,4,10.0,callalca
238,2003,4,10.0,calyserr
238,2003,1,1.0,carebush
238,2003,2,1.0,carebush
238,2003,3,10.0,carebush
238,2003,4,10.0,carebush
238,2003,3,10.0,carefest
238,2003,4,0.01,carefest
238,2003,2,10.0,caregrav
238,2003,3,10.0,caregrav
238,2003,1,1.0,caremicr
238,2003,2,0.1,caremicr
238,2003,2,10.0,cerafont
238,2003,1,10.0,chaetain
238,2003,1,1.0,chamnuta
238,2003,2,10.0,chamnuta
238,2003,3,10.0,chamnuta
238,2003,1,0.1,chrypilo
238,2003,2,1.0,chrypilo
238,2003,3,10.0,chrypilo
238,2003,4,0.1,chrypilo
238,2003,1,0.1,conycana
238,2003,2,10.0,conycana
238,2003,4,10.0,conycana
238,2003,1,10.0,crotmona
238,2003,3,10.0,crotmona
