"id","new","species","period","time","date","quadr","sex","known","weight","ot","sc","in.","pr","op","lg","year"
"883",FALSE,"PM",41,"AM",19810910,"H7","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1981
"748",FALSE,"PM",41,"AM",19810910,"H6","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"842",FALSE,"PM",41,"AM",19810910,"H5","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"709",FALSE,"PM",41,"AM",19810910,"G5","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"543",FALSE,"PM",41,"AM",19810910,"G3","F",FALSE,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1981
"FR3RR1",FALSE,"CG",41,"AM",19810910,"G1","M",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"878",FALSE,"PM",41,"AM",19810910,"I1","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2LR1",FALSE,"CG",41,"AM",19810910,"I2","M",FALSE,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3FL1",FALSE,"CG",41,"AM",19810910,"I4","F",FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"839",FALSE,"PM",41,"AM",19810910,"I6","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR4LR4",FALSE,"CG",41,"AM",19810910,"I9","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"547",FALSE,"PM",41,"AM",19810910,"I10","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"822",FALSE,"PM",41,"AM",19810910,"J10","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"810",FALSE,"PM",41,"AM",19810910,"J9","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"388",FALSE,"PM",41,"AM",19810910,"J9","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"798",FALSE,"PM",41,"AM",19810910,"J8","F",FALSE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"818",FALSE,"TS",41,"PM",19810910,"B1","F",FALSE,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"450",FALSE,"TS",41,"PM",19810910,"A1","F",FALSE,104.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"598",FALSE,"TS",41,"PM",19810910,"A3","F",FALSE,104.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"302",FALSE,"TS",41,"PM",19810910,"A5","F",FALSE,100.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"900",FALSE,"TS",41,"PM",19810910,"A7","F",FALSE,76.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"RR3LR3",FALSE,"CG",41,"PM",19810910,"A9","F",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL1LR4",FALSE,"CG",41,"PM",19810910,"D10","M",FALSE,25.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1981
"FL2RR3",FALSE,"CG",41,"PM",19810910,"D9","M",FALSE,28.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1981
"LR4",FALSE,"BB",41,"PM",19810910,"D9","O",TRUE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"349",FALSE,"TS",41,"PM",19810910,"E1","M",FALSE,94.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"611",FALSE,"TS",41,"PM",19810910,"F5","F",FALSE,98,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"608",FALSE,"TS",41,"PM",19810910,"F6","M",FALSE,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"768",FALSE,"TS",41,"PM",19810910,"F7","F",FALSE,94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL1RR3",FALSE,"CG",41,"PM",19810910,"F9","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1981
"FR3FL4",FALSE,"CG",41,"PM",19810910,"H9","M",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3FL1",FALSE,"CG",41,"PM",19810910,"H4","F",FALSE,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"789",FALSE,"TS",41,"PM",19810910,"J4","M",FALSE,94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"411",FALSE,"TS",41,"PM",19810910,"J9","F",FALSE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR4RR3",FALSE,"CG",41,"PM",19810910,"C3","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"924",TRUE,"TS",41,"PM",19810910,"B4","M",FALSE,39.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"702",FALSE,"TS",41,"PM",19810910,"A4","F",FALSE,82.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"324",FALSE,"TS",41,"PM",19810910,"B9","F",FALSE,95.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"979",FALSE,"TS",41,"PM",19810910,"A10","M",FALSE,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL1LR2",FALSE,"CG",41,"PM",19810910,"G5","M",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2RR4",FALSE,"CG",41,"PM",19810910,"C5","F",FALSE,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"768",FALSE,"TS",41,"PM",19810910,"D1","F",FALSE,85.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR4LR2",FALSE,"CG",41,"PM",19810910,"E8","F",FALSE,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3",FALSE,"CG",41,"PM",19810910,"E9","M",FALSE,29.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1981
"673",FALSE,"TS",41,"PM",19810910,"E9","M",FALSE,86.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"895",FALSE,"PM",41,"PM",19810910,"F10","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"719",FALSE,"PM",41,"PM",19810910,"G4","F",FALSE,94.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2LR4",FALSE,"CG",41,"PM",19810910,"G1","M",FALSE,26.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1981
"906",TRUE,"TS",41,"PM",19810910,"I8","F",FALSE,58.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL1RR4",FALSE,"CG",41,"PM",19810910,"I9","M",FALSE,21.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"784",FALSE,"PM",41,"PM",19810917,"B2","M",FALSE,16.7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1981
"",FALSE,"PM",41,"PM",19810917,"","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"920",TRUE,"TS",42,"PM",19810929,"A7","M",FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"947",TRUE,"TS",42,"PM",19810929,"A9","F",FALSE,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"387",FALSE,"TS",42,"PM",19810929,"F8","M",FALSE,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR4LR2",FALSE,"CG",42,"PM",19810929,"F9","F",FALSE,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR4LR1",FALSE,"CG",42,"PM",19810929,"H9","F",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3FL1",FALSE,"CG",42,"PM",19810929,"H2","F",FALSE,32.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"765",FALSE,"TS",42,"PM",19810929,"I1","F",FALSE,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"915",TRUE,"TS",42,"PM",19810929,"J2","M",FALSE,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"952",TRUE,"TS",42,"PM",19810929,"J3","M",FALSE,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"719",FALSE,"TS",42,"PM",19810929,"J4","F",FALSE,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"904",FALSE,"TS",42,"AM",19810929,"C4","F",FALSE,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"324",FALSE,"TS",42,"AM",19810929,"B9","F",FALSE,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"956",TRUE,"TS",42,"AM",19810929,"C5","F",FALSE,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"940",FALSE,"OT",42,"AM",19810929,"E9","O",TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3FL4",FALSE,"CG",42,"AM",19810929,"E10","M",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"718",FALSE,"TS",42,"AM",19810929,"F10","F",FALSE,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"768",FALSE,"TS",42,"AM",19810929,"G8","F",FALSE,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"608",FALSE,"TS",42,"AM",19810929,"G6","M",FALSE,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"987",TRUE,"TS",42,"AM",19810929,"G5","M",FALSE,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"349",FALSE,"TS",42,"AM",19810929,"I1","M",FALSE,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"906",FALSE,"TS",42,"AM",19810929,"J10","F",FALSE,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"181",FALSE,"TS",42,"AM",19810929,"J7","F",FALSE,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"970",TRUE,"TS",42,"AM",19810929,"J7","M",FALSE,62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"937",TRUE,"TS",42,"AM",19810929,"J5","M",FALSE,66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"420",FALSE,"PM",42,"AM",19810930,"C1","F",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"598",FALSE,"TS",42,"AM",19810930,"A1","F",FALSE,89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2LR3",FALSE,"CG",42,"AM",19810930,"A4","F",FALSE,37.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1981
"706",FALSE,"TS",42,"AM",19810930,"A7","M",FALSE,89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"463",FALSE,"PM",42,"AM",19810930,"A7","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"654",FALSE,"PM",42,"AM",19810930,"A9","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2RR4",FALSE,"CG",42,"AM",19810930,"D9","F",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"956",FALSE,"TS",42,"AM",19810930,"D6","F",FALSE,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"874",FALSE,"PM",42,"AM",19810930,"D6","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"991",FALSE,"PM",42,"AM",19810930,"F4","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"913",TRUE,"PL",42,"AM",19810930,"F4","F",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"836",FALSE,"PM",42,"AM",19810930,"F8","M",FALSE,12.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"892",FALSE,"PM",42,"AM",19810930,"F9","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL1RR3",FALSE,"CG",42,"AM",19810930,"F9","F",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"400",FALSE,"PM",42,"AM",19810930,"G9","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR4LR1",FALSE,"CG",42,"AM",19810930,"H8","F",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR1FL2",FALSE,"CG",42,"AM",19810930,"H5","M",FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"578",FALSE,"PM",42,"AM",19810930,"H4","F",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR1FL1",FALSE,"BB",42,"AM",19810930,"H1","O",TRUE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL3RR3",TRUE,"CG",42,"AM",19810930,"H3","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"949",TRUE,"TS",42,"AM",19810930,"J1","M",FALSE,94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"778",FALSE,"PM",42,"AM",19810930,"J2","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"839",FALSE,"PM",42,"AM",19810930,"H5","M",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"748",FALSE,"PM",42,"AM",19810930,"J6","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"831",FALSE,"PM",42,"AM",19810930,"J7","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"56",FALSE,"TS",42,"AM",19810930,"J7","F",FALSE,102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"458",FALSE,"PM",42,"AM",19810930,"J8","M",FALSE,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"595",FALSE,"PM",42,"AM",19810930,"H3","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"543",FALSE,"PM",42,"AM",19810930,"I1","F",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"798",FALSE,"PM",42,"AM",19810930,"I6","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"805",FALSE,"TS",42,"AM",19810930,"I8","M",FALSE,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"810",FALSE,"PM",42,"AM",19810930,"I9","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"388",FALSE,"PM",42,"AM",19810930,"I10","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"822",FALSE,"PM",42,"AM",19810930,"J10","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"833",FALSE,"PM",42,"AM",19810930,"J10","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"321",FALSE,"PM",42,"AM",19810930,"J9","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"496",FALSE,"PM",42,"AM",19810930,"J9","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL3RR2",FALSE,"CG",42,"AM",19810930,"B4","M",FALSE,24.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"447",FALSE,"PM",42,"AM",19810930,"A3","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"955",TRUE,"PM",42,"AM",19810930,"A3","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"986",TRUE,"PM",42,"AM",19810930,"A3","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"324",FALSE,"TS",42,"AM",19810930,"B8","F",FALSE,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR2FL4",FALSE,"CG",42,"AM",19810930,"B10","F",FALSE,25.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1981
"807",FALSE,"GV",42,"AM",19810930,"A9","M",FALSE,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2RR3",FALSE,"CG",42,"AM",19810930,"C10","M",FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"893",FALSE,"PM",42,"AM",19810930,"C9","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"721",FALSE,"PM",42,"AM",19810930,"C6","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"472",FALSE,"PM",42,"AM",19810930,"D4","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"709",FALSE,"PM",42,"AM",19810930,"D4","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3RR3",FALSE,"CG",42,"AM",19810930,"E3","M",FALSE,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"640",FALSE,"GV",42,"AM",19810930,"E4","M",FALSE,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"427",FALSE,"TS",42,"AM",19810930,"E4","M",FALSE,95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"894",FALSE,"PM",42,"AM",19810930,"E6","M",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR4RR4",FALSE,"CG",42,"AM",19810930,"F10","M",FALSE,19.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"870?",FALSE,"PM",42,"AM",19810930,"G10","M",FALSE,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3FL4",FALSE,"CG",42,"AM",19810930,"H9","F",FALSE,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"608",FALSE,"TS",42,"AM",19810930,"G5","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL3LR1",FALSE,"CG",42,"AM",19810930,"H2","F",FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"450",FALSE,"TS",42,"PM",19810930,"A1","F",FALSE,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"559",FALSE,"TS",42,"PM",19810930,"A9","O",TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2RR4",FALSE,"CG",42,"PM",19810930,"D9","F",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"920",FALSE,"TS",42,"PM",19810930,"D4","M",FALSE,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"611",FALSE,"TS",42,"PM",19810930,"F6","F",FALSE,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL1RR3",FALSE,"CG",42,"PM",19810930,"F9","F",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3FL4",FALSE,"CG",42,"PM",19810930,"G9","M",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"56",FALSE,"TS",42,"PM",19810930,"H7","F",FALSE,103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"935",TRUE,"TS",42,"PM",19810930,"H6","M",FALSE,91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"802",FALSE,"TS",42,"PM",19810930,"H5","F",FALSE,98.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"965",TRUE,"TS",42,"PM",19810930,"H5","F",FALSE,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR1FL1",FALSE,"BB",42,"PM",19810930,"H2","O",TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"952",FALSE,"TS",42,"PM",19810930,"J3","M",FALSE,44.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"778",FALSE,"PM",42,"PM",19810930,"J3","M",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"968",TRUE,"TS",42,"PM",19810930,"J4","M",FALSE,64.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"937",FALSE,"TS",42,"PM",19810930,"J5","F",FALSE,64.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"975",TRUE,"TS",42,"PM",19810930,"B5","F",FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"180",FALSE,"TS",42,"PM",19810930,"B10","M",FALSE,87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"593",FALSE,"TS",42,"PM",19810930,"C9","F",FALSE,95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"324",FALSE,"TS",42,"PM",19810930,"C7","F",FALSE,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"598",FALSE,"TS",42,"PM",19810930,"C5","F",FALSE,85,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"FR4RR3",FALSE,"CG",42,"PM",19810930,"D2","F",FALSE,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"956",FALSE,"TS",42,"PM",19810930,"E6","F",FALSE,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"712",FALSE,"TS",42,"PM",19810930,"F10","M",FALSE,93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"LR3",FALSE,"BB",42,"PM",19810930,"H9","O",TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"387",FALSE,"TS",42,"PM",19810930,"G7","M",FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"608",FALSE,"TS",42,"PM",19810930,"G6","M",FALSE,93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"904",FALSE,"TS",42,"PM",19810930,"G5","F",FALSE,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"765",FALSE,"TS",42,"PM",19810930,"I1","F",FALSE,86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"181",FALSE,"TS",42,"PM",19810930,"I8","F",FALSE,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"906",FALSE,"TS",42,"PM",19810930,"J9","F",FALSE,68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"805",FALSE,"TS",42,"PM",19810930,"J8","M",FALSE,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"1000",TRUE,"TS",42,"PM",19810930,"J7","F",FALSE,69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"472",FALSE,"PM",42,"AM",19811001,"C1","M",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"420",FALSE,"PM",42,"AM",19811001,"B2","F",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"955",FALSE,"PM",42,"AM",19811001,"A3","F",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"916",TRUE,"GV",42,"AM",19811001,"A6","M",FALSE,63.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"694",FALSE,"PM",42,"AM",19811001,"A7","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"654",FALSE,"PM",42,"AM",19811001,"A9","F",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"579",FALSE,"PM",42,"AM",19811001,"A9","M",FALSE,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"960",TRUE,"TS",42,"AM",19811001,"A10","F",FALSE,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"991",FALSE,"PM",42,"AM",19811001,"D6","F",FALSE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"709",FALSE,"PM",42,"AM",19811001,"D4","F",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2RR2",FALSE,"CG",42,"AM",19811001,"D1","M",FALSE,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"455",FALSE,"TS",42,"AM",19811001,"F1","M",FALSE,100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"736",FALSE,"PM",42,"AM",19811001,"F2","M",FALSE,16.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1981
"913",FALSE,"PM",42,"AM",19811001,"F3","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"943",TRUE,"PL",42,"AM",19811001,"F4","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"640",FALSE,"GV",42,"AM",19811001,"F6","M",FALSE,62.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL2RR4",FALSE,"CG",42,"AM",19811001,"F7","F",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR3FL4",FALSE,"CG",42,"AM",19811001,"F8","M",FALSE,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FL1RR3",FALSE,"CG",42,"AM",19811001,"F9","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"400",FALSE,"PM",42,"AM",19811001,"F9","F",FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1981
"578",FALSE,"PM",42,"AM",19811001,"H4","F",FALSE,18.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"796",FALSE,"PM",42,"AM",19811001,"H3","M",FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"",FALSE,"BB",42,"AM",19811001,"H2","O",TRUE,15.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"968",FALSE,"TS",42,"AM",19811001,"J4","M",FALSE,61.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"839",FALSE,"PM",42,"AM",19811001,"J5","M",FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"831",FALSE,"PM",42,"AM",19811001,"J9","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"933",TRUE,"PM",42,"AM",19811001,"J8","M",FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"606",FALSE,"TS",42,"AM",19811001,"J6","F",FALSE,98.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"608",FALSE,"TS",42,"AM",19811001,"H5","M",FALSE,91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"878",FALSE,"PM",42,"AM",19811001,"I1","F",FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"543",FALSE,"PM",42,"AM",19811001,"I1","F",FALSE,17.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
"FR1FL1",FALSE,"BB",42,"AM",19811001,"J1","O",TRUE,14.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1981
