studyName,EventNumber,DatetimeGMT,CruiseName,CountMinute,Species,Number,Linkages,Behavior,Direction,Notes
LMG08-01,452,1/19/2008 12:30,801,6,BLPE,7,0,,330,
LMG08-01,452,1/19/2008 12:30,801,8,CAPE,1,0,0,,
LMG08-01,452,1/19/2008 12:30,801,10,WISP,1,0,1,220,Spp?
LMG08-01,452,1/19/2008 12:30,801,12,BBAL,1,0,1,50,
LMG08-01,452,1/19/2008 12:30,801,12,BLPE,1,0,1,250,Spp?
LMG08-01,452,1/19/2008 12:30,801,14,BLPE,1,0,1,134,
LMG08-01,452,1/19/2008 12:30,801,16,BLPE,1,0,1,340,
LMG08-01,452,1/19/2008 12:30,801,18,BBAL,2,0,1,135,
LMG08-01,452,1/19/2008 12:30,801,18,CAPE,1,0,1,290,
LMG08-01,452,1/19/2008 12:30,801,19,ANPR,1,0,1,140,
LMG08-01,452,1/19/2008 12:30,801,19,WISP,1,0,1,135,
LMG08-01,452,1/19/2008 12:30,801,20,ANPR,1,0,1,190,+ id ?
LMG08-01,452,1/19/2008 12:30,801,21,CAPE,3,0,0,,Stern end
LMG08-01,452,1/19/2008 12:30,801,23,BLPE,1,0,1,310,Stern Count - limited visibility
LMG08-01,452,1/19/2008 12:30,801,23,SOFU,1,0,0,,
LMG08-01,452,1/19/2008 12:30,801,25,CAPE,1,0,1,310,
LMG08-01,452,1/19/2008 12:30,801,26,SOFU,1,0,1,20,Stern end
LMG08-01,452,1/19/2008 12:30,801,28,BBAL,1,0,1,140,Stern Count
LMG08-01,452,1/19/2008 12:30,801,29,BLPE,1,0,1,210,
LMG08-01,452,1/19/2008 12:30,801,36,,,0,,,
LMG08-01,461,1/19/2008 17:29,801,2,,,0,,,
LMG08-01,461,1/19/2008 17:29,801,4,CAPE,3,0,0,,
LMG08-01,461,1/19/2008 17:29,801,5,CAPE,9,0,0,,
LMG08-01,461,1/19/2008 17:29,801,15,,,0,,,S.c.end
LMG08-01,468,1/19/2008 21:17,801,2,CAPE,8,0,2,,Stern Count
LMG08-01,468,1/19/2008 21:17,801,2,SOFU,1,0,1,140,
LMG08-01,468,1/19/2008 21:17,801,2,GHAL,1,0,1,20,
LMG08-01,468,1/19/2008 21:17,801,6,WISP,1,0,1,350,
LMG08-01,468,1/19/2008 21:17,801,13,SOFU,1,0,2,,
LMG08-01,468,1/19/2008 21:17,801,18,BBAL,1,0,1,150,
LMG08-01,468,1/19/2008 21:17,801,23,BBSP,1,0,0,,
LMG08-01,470,1/19/2008 21:42,801,2,,,0,,,
LMG08-01,470,1/19/2008 21:42,801,3,CAPE,6,0,2,,
LMG08-01,470,1/19/2008 21:42,801,8,SOFU,1,0,1,310,S.c.end
LMG08-01,470,1/19/2008 21:42,801,11,SPSK,1,0,2,,Stern Count
LMG08-01,470,1/19/2008 21:42,801,13,WISP,2,0,1,230,
LMG08-01,470,1/19/2008 21:42,801,16,TBPR,1,0,1,320,
LMG08-01,470,1/19/2008 21:42,801,19,GHAL,1,0,1,230,
LMG08-01,470,1/19/2008 21:42,801,25,GHAL,1,0,1,240,
LMG08-01,470,1/19/2008 21:42,801,26,WCPE,1,0,2,,S.c.end
LMG08-01,470,1/19/2008 21:42,801,26,WCPE,1,0,0,,Stern Count
LMG08-01,478,1/20/2008 1:25,801,2,BBAL,1,0,0,,
LMG08-01,478,1/20/2008 1:25,801,2,CAPE,2,0,0,,
LMG08-01,478,1/20/2008 1:25,801,5,WISP,1,0,1,60,
LMG08-01,478,1/20/2008 1:25,801,5,CAPE,3,0,2,,
LMG08-01,478,1/20/2008 1:25,801,25,WISP,1,0,2,,
LMG08-01,478,1/20/2008 1:25,801,27,GIPE,1,0,1,258,
LMG08-01,496,1/20/2008 19:43,801,2,,,0,,,
LMG08-01,496,1/20/2008 19:43,801,3,LMSA,1,0,1,230,
LMG08-01,496,1/20/2008 19:43,801,6,WISP,1,0,1,40,Stern end
LMG08-01,496,1/20/2008 19:43,801,7,FUSE,1,0,1,40,Stern Count - Limited visibility- 200-250m
LMG08-01,496,1/20/2008 19:43,801,7,WISP,1,0,1,220,
LMG08-01,496,1/20/2008 19:43,801,8,BBAL,1,0,1,220,
LMG08-01,496,1/20/2008 19:43,801,9,GHAL,1,0,1,40,
LMG08-01,496,1/20/2008 19:43,801,10,BBAL,1,0,1,150,
LMG08-01,496,1/20/2008 19:43,801,19,GHAL,1,0,1,220,
LMG08-01,496,1/20/2008 19:43,801,23,WISP,1,0,1,130,
LMG08-01,498,1/20/2008 17:15,801,2,,,0,,,
LMG08-01,498,1/20/2008 17:15,801,4,WISP,1,0,1,135,
LMG08-01,498,1/20/2008 17:15,801,5,WISP,1,0,1,225,
LMG08-01,498,1/20/2008 17:15,801,8,BBAL,1,0,1,225,
LMG08-01,498,1/20/2008 17:15,801,13,BBAL,1,0,1,240,
LMG08-01,498,1/20/2008 17:15,801,16,BBAL,1,0,1,225,
LMG08-01,498,1/20/2008 17:15,801,17,WISP,1,0,1,40,Stern end visibility cleared
LMG08-01,498,1/20/2008 17:15,801,19,GHAL,1,0,1,220,Stern Count
LMG08-01,498,1/20/2008 17:15,801,19,BBAL,1,0,1,225,
LMG08-01,498,1/20/2008 17:15,801,20,GHAL,1,0,1,230,
LMG08-01,498,1/20/2008 17:15,801,21,GHAL,1,0,1,230,
LMG08-01,498,1/20/2008 17:15,801,22,GHAL,1,0,1,240,Juv.
LMG08-01,498,1/20/2008 17:15,801,24,BBAL,1,0,1,340,
LMG08-01,498,1/20/2008 17:15,801,27,BBAL,1,0,1,280,
LMG08-01,506,1/20/2008 21:03,801,5,,,0,,,
LMG08-01,506,1/20/2008 21:03,801,6,GHAL,1,0,1,170,
LMG08-01,506,1/20/2008 21:03,801,8,BBAL,1,0,1,220,
LMG08-01,506,1/20/2008 21:03,801,9,GHAL,1,0,1,220,
LMG08-01,506,1/20/2008 21:03,801,12,WAAL,1,0,1,200,
LMG08-01,506,1/20/2008 21:03,801,13,WISP,1,0,1,220,Stern end
LMG08-01,506,1/20/2008 21:03,801,14,BBAL,1,0,1,180,
LMG08-01,506,1/20/2008 21:03,801,16,BBAL,1,0,1,130,Stern Count
LMG08-01,506,1/20/2008 21:03,801,17,BBAL,1,0,1,240,
LMG08-01,506,1/20/2008 21:03,801,22,GHAL,1,0,1,220,
LMG08-01,506,1/20/2008 21:03,801,25,BBAL,1,0,1,220,
LMG08-01,506,1/20/2008 21:03,801,27,BBAL,1,0,1,260,
LMG08-01,506,1/20/2008 21:03,801,28,,,0,,,
LMG08-01,508,1/20/2008 21:34,801,2,BBAL,1,0,1,225,
LMG08-01,508,1/20/2008 21:34,801,2,,,0,,,
LMG08-01,508,1/20/2008 21:34,801,5,BBAL,1,0,1,265,
LMG08-01,508,1/20/2008 21:34,801,9,BBAL,1,0,,245,
LMG08-01,508,1/20/2008 21:34,801,9,BBAL,1,0,1,225,
LMG08-01,508,1/20/2008 21:34,801,10,BBAL,1,0,1,235,
LMG08-01,508,1/20/2008 21:34,801,11,BBAL,1,0,1,300,Not + id
LMG08-01,508,1/20/2008 21:34,801,12,BBAL,1,0,1,200,
LMG08-01,508,1/20/2008 21:34,801,14,BBAL,1,0,1,230,
LMG08-01,508,1/20/2008 21:34,801,17,BBAL,1,0,1,340,Stern end
LMG08-01,508,1/20/2008 21:34,801,18,BBAL,1,0,1,265,Stern Count
LMG08-01,508,1/20/2008 21:34,801,19,BBAL,1,0,1,310,
LMG08-01,508,1/20/2008 21:34,801,22,GHAL,1,0,,230,
LMG08-01,508,1/20/2008 21:34,801,23,WISP,1,0,1,40,
LMG08-01,508,1/20/2008 21:34,801,24,BBAL,1,0,1,235,
LMG08-01,508,1/20/2008 21:34,801,25,GHAL,1,0,1,225,
LMG08-01,508,1/20/2008 21:34,801,25,UNAL,2,0,1,210,
LMG08-01,518,1/21/2008 11:36,801,3,CAPE,12,0,0,,S.c.end
LMG08-01,518,1/21/2008 11:36,801,7,SOFU,1,0,2,,Stern Count
LMG08-01,518,1/21/2008 11:36,801,11,GHAL,1,0,1,50,
LMG08-01,518,1/21/2008 11:36,801,12,BBAL,1,0,1,140,
LMG08-01,518,1/21/2008 11:36,801,15,WISP,6,0,1,60,
LMG08-01,518,1/21/2008 11:36,801,18,SOFU,1,0,2,,Juv.
LMG08-01,518,1/21/2008 11:36,801,27,CAPE,9,0,0,,
LMG08-01,518,1/21/2008 11:36,801,28,SOFU,1,0,0,,
LMG08-01,533,1/22/2008 15:20,801,2,,,0,,,
LMG08-01,533,1/22/2008 15:20,801,3,BBAL,2,0,0,,
LMG08-01,533,1/22/2008 15:20,801,3,ANPR,2,0,0,,
LMG08-01,533,1/22/2008 15:20,801,4,BBAL,8,0,1,50,
LMG08-01,533,1/22/2008 15:20,801,4,GHAL,1,0,1,190,
LMG08-01,533,1/22/2008 15:20,801,5,GHAL,1,0,0,,
LMG08-01,533,1/22/2008 15:20,801,6,GHAL,1,0,1,300,
LMG08-01,533,1/22/2008 15:20,801,8,ANPR,1,0,1,240,
LMG08-01,533,1/22/2008 15:20,801,9,ANPR,2,0,1,250,
LMG08-01,533,1/22/2008 15:20,801,10,ANPR,1,0,1,270,
LMG08-01,533,1/22/2008 15:20,801,13,ANPR,2,0,1,260,
LMG08-01,533,1/22/2008 15:20,801,14,ANPR,1,0,1,190,
LMG08-01,533,1/22/2008 15:20,801,14,ANPR,1,0,1,240,
LMG08-01,533,1/22/2008 15:20,801,15,ANPR,1,0,1,230,
LMG08-01,533,1/22/2008 15:20,801,17,ANPR,4,0,1,255,
LMG08-01,533,1/22/2008 15:20,801,18,ANPR,1,0,0,,Juv.
LMG08-01,533,1/22/2008 15:20,801,19,GHAL,1,0,1,260,
LMG08-01,533,1/22/2008 15:20,801,22,CAPE,32,0,0,,
LMG08-01,533,1/22/2008 15:20,801,23,BBAL,1,0,0,,
LMG08-01,533,1/22/2008 15:20,801,23,BBAL,1,0,0,,
LMG08-01,533,1/22/2008 15:20,801,23,ANPR,2,0,1,240,
LMG08-01,533,1/22/2008 15:20,801,24,BBAL,1,0,1,270,Juv.
LMG08-01,533,1/22/2008 15:20,801,24,GHAL,1,0,1,320,
LMG08-01,533,1/22/2008 15:20,801,25,BBAL,3,0,1,95,
LMG08-01,533,1/22/2008 15:20,801,25,BBAL,1,0,0,,
LMG08-01,533,1/22/2008 15:20,801,26,CAPE,2,0,0,,
LMG08-01,533,1/22/2008 15:20,801,27,BBAL,2,0,0,,Juv.
LMG08-01,533,1/22/2008 15:20,801,28,ANPR,1,0,1,230,
LMG08-01,533,1/22/2008 15:20,801,29,GHAL,1,0,0,,
LMG08-01,533,1/22/2008 15:20,801,29,BBAL,1,0,1,260,
LMG08-01,533,1/22/2008 15:20,801,30,ANPR,1,0,1,260,
LMG08-01,533,1/22/2008 15:20,801,31,BBAL,2,0,0,,
LMG08-01,533,1/22/2008 15:20,801,31,BBAL,2,0,0,,Stern end
LMG08-01,533,1/22/2008 15:20,801,32,GHAL,1,0,0,,
LMG08-01,533,1/22/2008 15:20,801,32,ANPR,1,0,1,275,Stern Count
LMG08-01,533,1/22/2008 15:20,801,33,GHAL,1,0,1,100,
LMG08-01,533,1/22/2008 15:20,801,34,WCPE,1,0,2,,
LMG08-01,533,1/22/2008 15:20,801,35,WISP,1,0,1,95,Not a + id
LMG08-01,533,1/22/2008 15:20,801,35,BBAL,,0,0,1,
LMG08-01,533,1/22/2008 15:20,801,36,GHAL,1,0,0,,
LMG08-01,533,1/22/2008 15:20,801,36,GHAL,2,0,0,,
LMG08-01,535,1/22/2008 16:02,801,3,BBAL,1,0,1,190,
LMG08-01,535,1/22/2008 16:02,801,5,BBAL,2,0,1,290,
LMG08-01,535,1/22/2008 16:02,801,5,ANPR,2,0,1,290,
LMG08-01,535,1/22/2008 16:02,801,5,ANPR,1,0,1,240,
LMG08-01,535,1/22/2008 16:02,801,6,BBAL,1,0,1,50,
LMG08-01,535,1/22/2008 16:02,801,7,GHAL,1,0,1,320,+ id ?
LMG08-01,535,1/22/2008 16:02,801,8,ANPR,1,0,1,280,
LMG08-01,535,1/22/2008 16:02,801,9,BBAL,1,0,1,50,
LMG08-01,535,1/22/2008 16:02,801,9,GHAL,1,0,1,350,
LMG08-01,535,1/22/2008 16:02,801,11,GHAL,1,0,1,180,
LMG08-01,535,1/22/2008 16:02,801,12,BBAL,1,0,0,,
LMG08-01,535,1/22/2008 16:02,801,13,WISP,1,0,1,70,
LMG08-01,535,1/22/2008 16:02,801,14,ANPR,1,0,1,120,
LMG08-01,535,1/22/2008 16:02,801,16,CAPE,1,0,0,,
LMG08-01,535,1/22/2008 16:02,801,16,GHAL,1,0,0,,
LMG08-01,535,1/22/2008 16:02,801,17,BBAL,1,0,0,,
LMG08-01,535,1/22/2008 16:02,801,17,BLPE,2,0,1,240,
LMG08-01,535,1/22/2008 16:02,801,19,CAPE,16,0,0,,Spp?
LMG08-01,535,1/22/2008 16:02,801,19,LMSA,1,0,1,20,
LMG08-01,535,1/22/2008 16:02,801,19,WCPE,1,0,1,300,
LMG08-01,535,1/22/2008 16:02,801,21,LMSA,1,0,1,320,#NAME?
LMG08-01,535,1/22/2008 16:02,801,21,BBAL,1,0,1,50,
LMG08-01,535,1/22/2008 16:02,801,22,GHAL,1,0,1,320,
LMG08-01,535,1/22/2008 16:02,801,23,ANPR,1,0,1,175,
LMG08-01,535,1/22/2008 16:02,801,25,ANPR,1,0,1,260,
LMG08-01,535,1/22/2008 16:02,801,27,BLPE,1,0,1,230,
LMG08-01,535,1/22/2008 16:02,801,28,GHAL,1,0,0,,
LMG08-01,535,1/22/2008 16:02,801,28,ANPR,1,0,1,230,
LMG08-01,535,1/22/2008 16:02,801,29,LMSA,1,0,0,,
LMG08-01,535,1/22/2008 16:02,801,29,WISP,1,0,1,290,S.c.
LMG08-01,535,1/22/2008 16:02,801,30,BBAL,1,0,0,,
LMG08-01,535,1/22/2008 16:02,801,30,GIPE,1,0,1,290,
LMG08-01,535,1/22/2008 16:02,801,32,CAPE,2,0,0,,
LMG08-01,535,1/22/2008 16:02,801,32,GHAL,2,0,0,,
LMG08-01,535,1/22/2008 16:02,801,33,LMSA,2,0,1,290,
LMG08-01,535,1/22/2008 16:02,801,34,CAPE,1,0,0,,
LMG08-01,543,1/22/2008 22:10,801,2,LMSA,1,0,0,,
LMG08-01,543,1/22/2008 22:10,801,3,CAPE,16,0,2,,
LMG08-01,543,1/22/2008 22:10,801,3,CAPE,1,0,0,,
LMG08-01,543,1/22/2008 22:10,801,8,LMSA,1,0,1,300,
LMG08-01,543,1/22/2008 22:10,801,10,BBAL,1,0,2,,
LMG08-01,543,1/22/2008 22:10,801,10,CAPE,1,0,2,,S.c.end
LMG08-01,543,1/22/2008 22:10,801,12,LMSA,1,0,2,,
LMG08-01,543,1/22/2008 22:10,801,14,LMSA,1,0,1,180,Stern Count
LMG08-01,543,1/22/2008 22:10,801,17,LMSA,2,0,2,,
LMG08-01,543,1/22/2008 22:10,801,19,BBAL,1,0,1,150,
LMG08-01,543,1/22/2008 22:10,801,22,LMSA,1,0,2,,
LMG08-01,543,1/22/2008 22:10,801,24,BBAL,1,0,1,160,
LMG08-01,543,1/22/2008 22:10,801,28,CAPE,13,0,0,,
LMG08-01,544,1/23/2008 1:44,801,2,BBAL,1,0,0,,
LMG08-01,544,1/23/2008 1:44,801,2,CAPE,10,0,0,,
LMG08-01,544,1/23/2008 1:44,801,2,LMSA,1,0,2,,
LMG08-01,544,1/23/2008 1:44,801,3,BBAL,1,0,2,,
LMG08-01,544,1/23/2008 1:44,801,4,LMSA,1,0,3,,
LMG08-01,544,1/23/2008 1:44,801,5,CAPE,9,0,3,,
LMG08-01,544,1/23/2008 1:44,801,8,BBAL,3,0,2,,S.c.end
LMG08-01,544,1/23/2008 1:44,801,8,GHAL,2,0,2,,Not + id
LMG08-01,544,1/23/2008 1:44,801,11,WISP,1,0,1,60,Stern Count
LMG08-01,544,1/23/2008 1:44,801,15,CAPE,9,0,2,,
LMG08-01,544,1/23/2008 1:44,801,20,WISP,1,0,1,140,
LMG08-01,544,1/23/2008 1:44,801,23,GHAL,1,0,1,60,Stern end. Vis became limited towards end
LMG08-01,544,1/23/2008 1:44,801,24,GHAL,1,0,1,160,Stern Count
LMG08-01,544,1/23/2008 1:44,801,34,CAPE,17,0,0,,
LMG08-01,552,1/23/2008 8:30,801,4,BLPE,2,0,1,230,
LMG08-01,552,1/23/2008 8:30,801,4,,,0,,,
LMG08-01,552,1/23/2008 8:30,801,11,WISP,1,0,1,50,
LMG08-01,552,1/23/2008 8:30,801,24,CAPE,1,0,1,140,
LMG08-01,552,1/23/2008 8:30,801,26,,,0,,,
LMG08-01,561,1/23/2008 15:02,801,8,BBAL,3,0,0,,
LMG08-01,561,1/23/2008 15:02,801,8,WISP,1,0,1,137,
LMG08-01,561,1/23/2008 15:02,801,11,GHAL,1,0,2,,
LMG08-01,561,1/23/2008 15:02,801,12,WCPE,1,0,1,240,
LMG08-01,561,1/23/2008 15:02,801,12,WISP,2,0,1,150,
LMG08-01,561,1/23/2008 15:02,801,13,GHAL,1,0,2,,
LMG08-01,561,1/23/2008 15:02,801,14,BBAL,2,0,2,,
LMG08-01,561,1/23/2008 15:02,801,14,GHAL,1,0,2,,
LMG08-01,561,1/23/2008 15:02,801,15,GHAL,2,0,2,,
LMG08-01,561,1/23/2008 15:02,801,18,ANPR,1,0,2,,
LMG08-01,561,1/23/2008 15:02,801,19,WISP,2,0,1,250,
LMG08-01,561,1/23/2008 15:02,801,24,ANPR,1,0,1,240,
LMG08-01,561,1/23/2008 15:02,801,25,GHAL,1,0,1,250,
LMG08-01,561,1/23/2008 15:02,801,25,WISP,1,0,2,,
LMG08-01,561,1/23/2008 15:02,801,26,CAPE,1,0,1,250,S.c.end
LMG08-01,561,1/23/2008 15:02,801,27,ANPR,1,0,2,,Stern Count
LMG08-01,561,1/23/2008 15:02,801,28,GHAL,1,0,2,,
LMG08-01,561,1/23/2008 15:02,801,29,CAPE,2,0,1,310,
LMG08-01,561,1/23/2008 15:02,801,30,WISP,1,0,2,,
LMG08-01,561,1/23/2008 15:02,801,31,SOFU,1,0,1,240,
LMG08-01,561,1/23/2008 15:02,801,33,BBAL,1,0,2,,
LMG08-01,561,1/23/2008 15:02,801,34,BBAL,1,0,0,,
LMG08-01,563,1/23/2008 15:44,801,1,GHAL,1,0,0,,
LMG08-01,563,1/23/2008 15:44,801,2,GHAL,1,0,1,250,
LMG08-01,563,1/23/2008 15:44,801,6,SOFU,1,0,1,320,
LMG08-01,563,1/23/2008 15:44,801,7,GHAL,1,0,1,140,
LMG08-01,563,1/23/2008 15:44,801,7,GHAL,1,0,1,250,
LMG08-01,563,1/23/2008 15:44,801,8,CAPE,2,0,2,,S.c.end
LMG08-01,563,1/23/2008 15:44,801,9,LMSA,1,0,1,250,Stern Count
LMG08-01,563,1/23/2008 15:44,801,10,LMSA,1,0,2,,Juv.
LMG08-01,563,1/23/2008 15:44,801,14,SOFU,1,0,2,,
LMG08-01,563,1/23/2008 15:44,801,18,SOFU,1,0,1,140,
LMG08-01,563,1/23/2008 15:44,801,23,CAPE,1,0,1,50,
LMG08-01,563,1/23/2008 15:44,801,23,SOFU,1,0,1,50,
LMG08-01,563,1/23/2008 15:44,801,24,CAPE,2,0,0,,
LMG08-01,571,1/23/2008 21:20,801,9,CAPE,3,0,0,,
LMG08-01,571,1/23/2008 21:20,801,10,GHAL,1,0,1,350,
LMG08-01,571,1/23/2008 21:20,801,10,GIPE,1,0,1,170,
LMG08-01,571,1/23/2008 21:20,801,10,CAPE,2,0,3,,
LMG08-01,571,1/23/2008 21:20,801,11,SOFU,1,0,1,40,
LMG08-01,571,1/23/2008 21:20,801,12,CAPE,1,0,0,,
LMG08-01,571,1/23/2008 21:20,801,12,CAPE,2,0,0,,
LMG08-01,571,1/23/2008 21:20,801,13,SOFU,1,0,1,10,
LMG08-01,571,1/23/2008 21:20,801,14,GIPE,1,0,0,,
LMG08-01,571,1/23/2008 21:20,801,15,WISP,1,0,1,310,
LMG08-01,571,1/23/2008 21:20,801,16,WISP,1,0,1,315,
LMG08-01,571,1/23/2008 21:20,801,16,GHAL,1,0,3,,
LMG08-01,571,1/23/2008 21:20,801,18,CAPE,3,0,0,,
LMG08-01,571,1/23/2008 21:20,801,18,BBAL,1,0,1,350,
LMG08-01,571,1/23/2008 21:20,801,19,SOFU,1,0,1,340,
LMG08-01,571,1/23/2008 21:20,801,20,WISP,130,0,1,,
LMG08-01,571,1/23/2008 21:20,801,21,SOFU,1,0,1,210,
LMG08-01,571,1/23/2008 21:20,801,21,SOFU,2,0,1,305,
LMG08-01,571,1/23/2008 21:20,801,21,SOFU,,0,1,130,
LMG08-01,571,1/23/2008 21:20,801,21,WISP,1,0,1,210,
LMG08-01,571,1/23/2008 21:20,801,24,CAPE,4,0,0,,
LMG08-01,571,1/23/2008 21:20,801,25,GHAL,1,0,1,135,
LMG08-01,571,1/23/2008 21:20,801,26,SOFU,1,0,0,,
LMG08-01,571,1/23/2008 21:20,801,27,SOFU,1,0,1,140,
LMG08-01,571,1/23/2008 21:20,801,28,GHAL,1,0,1,320,
LMG08-01,571,1/23/2008 21:20,801,29,BBAL,2,0,1,125,
LMG08-01,571,1/23/2008 21:20,801,30,WISP,1,0,1,155,
LMG08-01,571,1/23/2008 21:20,801,31,UNAL,1,0,1,100,
LMG08-01,571,1/23/2008 21:20,801,31,GHAL,1,0,1,190,
LMG08-01,571,1/23/2008 21:20,801,32,GHAL,12,0,3,,
LMG08-01,571,1/23/2008 21:20,801,34,BBAL,9,0,3,,
LMG08-01,571,1/23/2008 21:20,801,34,GHAL,1,0,1,320,
LMG08-01,571,1/23/2008 21:20,801,34,LMSA,,0,3,,
LMG08-01,571,1/23/2008 21:20,801,35,GHAL,1,0,1,250,Juv
LMG08-01,571,1/23/2008 21:20,801,35,SOFU,1,0,1,50,
LMG08-01,571,1/23/2008 21:20,801,36,SOFU,1,0,1,20,
LMG08-01,571,1/23/2008 21:20,801,36,BBAL,1,0,1,320,
LMG08-01,571,1/23/2008 21:20,801,36,SOFU,1,0,0,,
LMG08-01,571,1/23/2008 21:20,801,37,GHAL,1,0,0,,
LMG08-01,571,1/23/2008 21:20,801,38,BBAL,1,0,0,,
LMG08-01,571,1/23/2008 21:20,801,39,GHAL,1,0,0,,Stern end
LMG08-01,571,1/23/2008 21:20,801,39,SOFU,1,0,0,,
LMG08-01,571,1/23/2008 21:20,801,40,BBAL,2,0,0,,Stern Count
LMG08-01,571,1/23/2008 21:20,801,41,SOFU,2,0,0,,
LMG08-01,571,1/23/2008 21:20,801,41,WISP,1,0,6,,
LMG08-01,571,1/23/2008 21:20,801,45,SOFU,1,0,3,,
LMG08-01,571,1/23/2008 21:20,801,46,GHAL,1,0,0,,
LMG08-01,571,1/23/2008 21:20,801,48,BBAL,1,0,0,,
LMG08-01,573,1/23/2008 22:47,801,3,GHAL,2,0,0,,
LMG08-01,573,1/23/2008 22:47,801,3,CAPE,8,0,0,,
LMG08-01,573,1/23/2008 22:47,801,4,WISP,1,0,1,330,
LMG08-01,573,1/23/2008 22:47,801,4,ANPR,1,0,1,330,
LMG08-01,573,1/23/2008 22:47,801,6,ANPR,1,0,1,320,
LMG08-01,573,1/23/2008 22:47,801,6,CAPE,10,0,0,,
LMG08-01,573,1/23/2008 22:47,801,7,SOFU,1,0,1,210,
LMG08-01,573,1/23/2008 22:47,801,8,GHAL,1,0,1,10,
LMG08-01,573,1/23/2008 22:47,801,9,WISP,1,0,1,320,
LMG08-01,573,1/23/2008 22:47,801,9,BBAL,1,0,0,,
LMG08-01,573,1/23/2008 22:47,801,10,WISP,1,0,1,320,
LMG08-01,573,1/23/2008 22:47,801,11,BBAL,1,0,1,50,
LMG08-01,573,1/23/2008 22:47,801,12,ANPR,1,0,1,330,
LMG08-01,573,1/23/2008 22:47,801,13,SOFU,1,0,1,235,
LMG08-01,573,1/23/2008 22:47,801,14,GHAL,3,0,3,,
LMG08-01,573,1/23/2008 22:47,801,15,GHAL,1,0,1,330,
LMG08-01,573,1/23/2008 22:47,801,16,GHAL,1,0,1,325,
LMG08-01,573,1/23/2008 22:47,801,17,SOFU,1,0,1,325,
LMG08-01,573,1/23/2008 22:47,801,19,GIPE,1,0,1,325,
LMG08-01,573,1/23/2008 22:47,801,20,WISP,1,0,1,145,
LMG08-01,573,1/23/2008 22:47,801,21,GHAL,26,0,3,,
LMG08-01,573,1/23/2008 22:47,801,23,SOFU,6,0,3,,
LMG08-01,573,1/23/2008 22:47,801,23,BBAL,5,0,3,,
LMG08-01,573,1/23/2008 22:47,801,24,WISP,1,0,1,315,
LMG08-01,573,1/23/2008 22:47,801,25,ANPR,1,0,1,320,
LMG08-01,573,1/23/2008 22:47,801,25,GHAL,1,0,,315,
LMG08-01,573,1/23/2008 22:47,801,28,GHAL,1,0,0,,All juv.
LMG08-01,573,1/23/2008 22:47,801,29,GHAL,1,0,1,150,Stern end
LMG08-01,573,1/23/2008 22:47,801,29,GIPE,1,0,0,,Stern Count
LMG08-01,573,1/23/2008 22:47,801,30,SOFU,1,0,1,140,Stern Count
LMG08-01,573,1/23/2008 22:47,801,31,CAPE,1,0,1,140,
LMG08-01,573,1/23/2008 22:47,801,32,WISP,1,0,1,140,
LMG08-01,573,1/23/2008 22:47,801,32,WISP,1,0,1,50,
LMG08-01,573,1/23/2008 22:47,801,33,GHAL,4,0,0,,
LMG08-01,573,1/23/2008 22:47,801,34,GHAL,2,0,0,,
LMG08-01,581,1/24/2008 2:32,801,2,GHAL,3,0,0,,
LMG08-01,581,1/24/2008 2:32,801,3,WCPE,1,0,0,,
LMG08-01,581,1/24/2008 2:32,801,4,GHAL,3,0,2,,
LMG08-01,581,1/24/2008 2:32,801,5,WISP,2,0,1,220,
LMG08-01,581,1/24/2008 2:32,801,8,CAPE,1,0,1,240,
LMG08-01,581,1/24/2008 2:32,801,8,GHAL,2,0,1,60,
LMG08-01,581,1/24/2008 2:32,801,14,GHAL,1,0,2,,
LMG08-01,581,1/24/2008 2:32,801,17,GHAL,1,0,1,320,
LMG08-01,581,1/24/2008 2:32,801,19,CAPE,1,0,2,,S.c.end
LMG08-01,581,1/24/2008 2:32,801,19,GHAL,1,0,1,310,Stern Count
LMG08-01,581,1/24/2008 2:32,801,22,CAPE,3,0,1,310,
LMG08-01,581,1/24/2008 2:32,801,23,BBAL,1,0,1,240,
LMG08-01,581,1/24/2008 2:32,801,23,WISP,1,0,1,230,
LMG08-01,581,1/24/2008 2:32,801,24,WISP,1,0,1,240,
LMG08-01,581,1/24/2008 2:32,801,24,BBAL,1,0,1,240,
LMG08-01,581,1/24/2008 2:32,801,-1412,CAPE,1,0,0,,S.c.end
LMG08-01,583,1/24/2008 3:01,801,2,,,0,,,Stern Count
LMG08-01,583,1/24/2008 3:01,801,5,WISP,1,0,1,50,
LMG08-01,583,1/24/2008 3:01,801,6,SOFU,1,0,1,60,
LMG08-01,583,1/24/2008 3:01,801,6,CAPE,2,0,2,,
LMG08-01,583,1/24/2008 3:01,801,16,CAPE,2,0,1,320,
LMG08-01,583,1/24/2008 3:01,801,23,WISP,1,0,1,120,
LMG08-01,583,1/24/2008 3:01,801,27,,,0,,,
LMG08-01,591,1/24/2008 10:50,801,3,GHAL,1,0,1,135,
LMG08-01,591,1/24/2008 10:50,801,4,GHAL,1,0,1,125,
LMG08-01,591,1/24/2008 10:50,801,6,CAPE,1,0,0,,
LMG08-01,591,1/24/2008 10:50,801,10,SOFU,1,0,0,,
LMG08-01,591,1/24/2008 10:50,801,11,GHAL,1,0,1,150,
LMG08-01,591,1/24/2008 10:50,801,14,CAPE,2,0,0,,Stern end
LMG08-01,591,1/24/2008 10:50,801,22,GHAL,6,0,3,,
