"Aou","stateroute","n","occ"
5190,55045,7,0.466666666666667
5190,58001,7,0.466666666666667
5190,58003,11,0.733333333333333
5190,58004,15,1
5190,58007,15,1
5190,58008,11,0.733333333333333
5190,58013,4,0.266666666666667
5190,58014,11,0.733333333333333
5190,58017,3,0.2
5190,58019,1,0.0666666666666667
5190,58102,15,1
5190,59003,14,0.933333333333333
5190,59010,15,1
5190,59013,15,1
5190,59019,14,0.933333333333333
5190,59020,15,1
5190,59021,14,0.933333333333333
5190,60004,15,1
5190,60009,15,1
5190,60013,14,0.933333333333333
5190,60017,9,0.6
5190,60018,6,0.4
5190,60019,15,1
5190,60020,13,0.866666666666667
5190,60022,15,1
5190,60023,14,0.933333333333333
5190,60024,2,0.133333333333333
5190,60025,15,1
5190,60027,15,1
5190,60028,1,0.0666666666666667
5190,60029,12,0.8
5190,60031,14,0.933333333333333
5190,60051,13,0.866666666666667
5190,60052,15,1
5190,60056,2,0.133333333333333
5190,60057,15,1
5190,60065,15,1
5190,60069,10,0.666666666666667
5190,60070,15,1
5190,60071,15,1
5190,60075,15,1
5190,60078,15,1
5190,60079,15,1
5190,60080,15,1
5190,60081,13,0.866666666666667
5190,60082,15,1
5190,60107,12,0.8
5190,60114,15,1
5190,60116,15,1
5190,60126,14,0.933333333333333
5190,60130,8,0.533333333333333
5190,60155,12,0.8
5190,60164,15,1
5190,61022,12,0.8
5190,61029,15,1
5190,61031,9,0.6
5190,61034,10,0.666666666666667
5190,61045,2,0.133333333333333
5190,61047,15,1
5190,61048,15,1
5190,61049,15,1
5190,61053,15,1
5190,61056,10,0.666666666666667
5190,61057,12,0.8
5190,61059,10,0.666666666666667
5190,61064,15,1
5190,61065,15,1
5190,61089,13,0.866666666666667
5190,61097,2,0.133333333333333
5190,61111,7,0.466666666666667
5190,61123,11,0.733333333333333
5190,63002,13,0.866666666666667
5190,63003,15,1
5190,63004,6,0.4
5190,63010,14,0.933333333333333
5190,63011,6,0.4
5190,63014,14,0.933333333333333
5190,63024,15,1
5190,63027,15,1
5190,63101,15,1
5190,63108,10,0.666666666666667
5190,63121,11,0.733333333333333
5190,63202,12,0.8
5190,63204,6,0.4
5190,63205,7,0.466666666666667
5190,63208,1,0.0666666666666667
5190,63217,15,1
5190,63221,15,1
5190,63222,1,0.0666666666666667
5190,63228,14,0.933333333333333
5190,63304,15,1
5190,63307,6,0.4
5190,63308,6,0.4
5190,63311,5,0.333333333333333
5190,63313,7,0.466666666666667
5190,63903,7,0.466666666666667
5190,64009,3,0.2
5190,64011,1,0.0666666666666667
5190,64039,1,0.0666666666666667
5190,64043,1,0.0666666666666667
5190,64044,2,0.133333333333333
5190,64103,4,0.266666666666667
5190,66005,15,1
5190,66011,15,1
5190,66015,14,0.933333333333333
5190,66021,15,1
5190,66025,15,1
5190,66042,13,0.866666666666667
5190,66064,13,0.866666666666667
5190,66067,8,0.533333333333333
5190,66075,13,0.866666666666667
5190,66080,3,0.2
5190,66107,15,1
5190,66165,13,0.866666666666667
5190,66168,15,1
5190,66908,7,0.466666666666667
5190,67011,6,0.4
5190,67015,9,0.6
5190,67022,2,0.133333333333333
5190,67023,1,0.0666666666666667
5190,67034,1,0.0666666666666667
5190,67050,1,0.0666666666666667
5190,67051,3,0.2
5190,67067,6,0.4
5190,67070,6,0.4
5190,67125,5,0.333333333333333
5190,68005,13,0.866666666666667
5190,68006,14,0.933333333333333
5190,68012,5,0.333333333333333
5190,68014,7,0.466666666666667
5190,68015,5,0.333333333333333
5190,68018,6,0.4
5190,68022,11,0.733333333333333
5190,68066,13,0.866666666666667
5190,68113,13,0.866666666666667
5190,68119,2,0.133333333333333
5190,68203,12,0.8
5190,68209,14,0.933333333333333
5190,68216,3,0.2
5190,68219,11,0.733333333333333
5190,68225,1,0.0666666666666667
5190,68308,13,0.866666666666667
5190,68901,1,0.0666666666666667
5190,69003,3,0.2
5190,69009,2,0.133333333333333
5190,69019,11,0.733333333333333
5190,69021,3,0.2
5190,69022,7,0.466666666666667
5190,69026,12,0.8
5190,69127,15,1
5190,69142,7,0.466666666666667
5190,69211,15,1
5190,69237,15,1
5190,69238,13,0.866666666666667
5190,69251,5,0.333333333333333
5190,69904,15,1
5190,72002,15,1
5190,72004,14,0.933333333333333
5190,72006,15,1
5190,72009,12,0.8
5190,72010,7,0.466666666666667
5190,72012,13,0.866666666666667
5190,72013,1,0.0666666666666667
5190,72015,13,0.866666666666667
5190,72016,14,0.933333333333333
5190,72017,15,1
5190,72021,15,1
5190,72023,2,0.133333333333333
5190,72025,15,1
5190,72029,14,0.933333333333333
5190,72031,8,0.533333333333333
5190,72033,11,0.733333333333333
5190,72034,14,0.933333333333333
5190,72035,15,1
5190,72036,15,1
5190,72047,13,0.866666666666667
5190,72049,15,1
5190,72050,15,1
5190,72052,15,1
5190,72053,15,1
5190,72054,15,1
5190,72056,15,1
5190,72057,15,1
5190,72060,15,1
5190,72061,15,1
5190,72062,13,0.866666666666667
5190,72063,15,1
5190,72064,15,1
5190,72071,14,0.933333333333333
5190,72072,15,1
5190,72076,15,1
5190,72083,15,1
5190,72084,15,1
5190,72086,15,1
5190,72088,11,0.733333333333333
5190,72090,10,0.666666666666667
5190,72091,12,0.8
5190,72107,10,0.666666666666667
5190,72126,8,0.533333333333333
5190,72132,15,1
5190,72151,15,1
5190,72155,8,0.533333333333333
5190,72165,14,0.933333333333333
5190,72177,14,0.933333333333333
5190,72192,15,1
5190,72193,15,1
5190,72194,14,0.933333333333333
5190,72195,15,1
5190,72901,11,0.733333333333333
5190,72907,1,0.0666666666666667
5190,76001,3,0.2
5190,76004,11,0.733333333333333
5190,76005,9,0.6
5190,76009,3,0.2
5190,76165,1,0.0666666666666667
5190,76302,9,0.6
5190,80003,1,0.0666666666666667
5190,80018,15,1
5190,80021,11,0.733333333333333
5190,80051,6,0.4
5190,80055,3,0.2
5190,80116,15,1
5190,80901,14,0.933333333333333
5190,81001,9,0.6
5190,81003,5,0.333333333333333
5190,81010,4,0.266666666666667
5190,81029,2,0.133333333333333
5190,82006,8,0.533333333333333
5190,82009,3,0.2
5190,82010,6,0.4
5190,82016,12,0.8
5190,82020,15,1
5190,82023,6,0.4
5190,82025,5,0.333333333333333
5190,82026,5,0.333333333333333
5190,82034,15,1
5190,82041,15,1
5190,82042,9,0.6
5190,82130,13,0.866666666666667
5190,83017,5,0.333333333333333
5190,83020,1,0.0666666666666667
5190,83026,2,0.133333333333333
5190,83041,8,0.533333333333333
5190,83042,11,0.733333333333333
5190,83043,12,0.8
5190,83044,1,0.0666666666666667
5190,83051,10,0.666666666666667
5190,83054,14,0.933333333333333
5190,83064,2,0.133333333333333
5190,83072,6,0.4
5190,83074,2,0.133333333333333
5190,83075,9,0.6
5190,83082,14,0.933333333333333
5190,83092,15,1
5190,83140,15,1
5190,83273,2,0.133333333333333
5190,83317,15,1
5190,83319,15,1
5190,83323,6,0.4
5190,83326,13,0.866666666666667
5190,83333,1,0.0666666666666667
5190,83346,15,1
5190,83351,5,0.333333333333333
5190,83359,3,0.2
5190,83368,10,0.666666666666667
5190,83900,15,1
5190,85011,14,0.933333333333333
5190,85012,3,0.2
5190,85021,13,0.866666666666667
5190,85104,11,0.733333333333333
5190,85108,9,0.6
5190,85112,14,0.933333333333333
5190,85120,14,0.933333333333333
5190,85121,9,0.6
5190,85123,14,0.933333333333333
5190,85155,14,0.933333333333333
5190,85169,15,1
5190,85174,9,0.6
5190,85203,6,0.4
5190,85206,1,0.0666666666666667
5190,85316,8,0.533333333333333
5190,85317,1,0.0666666666666667
5190,85321,15,1
5190,85323,6,0.4
5190,85904,12,0.8
5190,87009,11,0.733333333333333
5190,87022,10,0.666666666666667
5190,88004,14,0.933333333333333
5190,88005,15,1
5190,88007,15,1
5190,88023,7,0.466666666666667
5190,88026,14,0.933333333333333
5190,88028,6,0.4
5190,88029,12,0.8
5190,88042,15,1
5190,88043,12,0.8
5190,88044,11,0.733333333333333
5190,88048,15,1
5190,88051,13,0.866666666666667
5190,88914,3,0.2
5190,88924,8,0.533333333333333
5190,89001,1,0.0666666666666667
5190,89002,15,1
5190,89004,9,0.6
5190,89005,15,1
5190,89006,15,1
5190,89029,1,0.0666666666666667
5190,89036,15,1
5190,89043,3,0.2
5190,89057,4,0.266666666666667
5190,89066,15,1
5190,89071,8,0.533333333333333
5190,89075,14,0.933333333333333
5190,89078,9,0.6
5190,89079,12,0.8
5190,89111,13,0.866666666666667
5190,89906,13,0.866666666666667
5190,90003,8,0.533333333333333
5190,90014,7,0.466666666666667
5190,90016,5,0.333333333333333
5190,90019,14,0.933333333333333
5190,90026,2,0.133333333333333
5190,90030,3,0.2
5190,90037,12,0.8
5190,90041,15,1
5190,90046,3,0.2
5190,90048,15,1
5190,90140,10,0.666666666666667
5190,91004,1,0.0666666666666667
5190,91005,2,0.133333333333333
5190,91008,4,0.266666666666667
5190,91009,6,0.4
5190,91010,13,0.866666666666667
5190,91012,14,0.933333333333333
5190,91013,3,0.2
5190,91014,12,0.8
5190,91015,8,0.533333333333333
5190,91016,1,0.0666666666666667
5190,91017,5,0.333333333333333
5190,91019,11,0.733333333333333
5190,91020,3,0.2
5190,91022,4,0.266666666666667
5190,91024,6,0.4
5190,91029,1,0.0666666666666667
5190,91031,9,0.6
5190,91033,3,0.2
5190,91039,15,1
5190,91042,14,0.933333333333333
5190,91044,13,0.866666666666667
5190,91047,11,0.733333333333333
5190,91048,15,1
5190,91049,13,0.866666666666667
5190,91054,12,0.8
5190,91055,15,1
5190,91057,11,0.733333333333333
5190,91063,15,1
5190,91068,15,1
5190,91118,7,0.466666666666667
5190,91167,15,1
5190,91303,3,0.2
5190,91308,1,0.0666666666666667
5190,91313,12,0.8
5190,91314,11,0.733333333333333
5190,91315,12,0.8
5190,91319,6,0.4
5190,91320,8,0.533333333333333
5190,91322,13,0.866666666666667
5190,92002,9,0.6
5190,92019,2,0.133333333333333
5190,92026,2,0.133333333333333
5190,92028,4,0.266666666666667
5190,92042,6,0.4
5190,92053,1,0.0666666666666667
5190,92087,1,0.0666666666666667
5190,92104,11,0.733333333333333
5190,92120,1,0.0666666666666667
5195,33002,6,0.4
5210,2162,5,0.333333333333333
5210,3021,3,0.2
5210,3118,1,0.0666666666666667
5210,3125,11,0.733333333333333
5210,3224,14,0.933333333333333
5210,3318,2,0.133333333333333
5210,3321,12,0.8
5210,4010,1,0.0666666666666667
5210,6014,4,0.266666666666667
5210,11003,7,0.466666666666667
5210,11006,3,0.2
5210,11045,2,0.133333333333333
5210,11081,2,0.133333333333333
5210,11085,1,0.0666666666666667
5210,11126,15,1
5210,11208,14,0.933333333333333
5210,11222,4,0.266666666666667
5210,11223,8,0.533333333333333
5210,11244,5,0.333333333333333
5210,11255,1,0.0666666666666667
5210,11402,11,0.733333333333333
5210,11608,15,1
5210,14006,1,0.0666666666666667
5210,14018,3,0.2
5210,14071,6,0.4
5210,14082,8,0.533333333333333
5210,14156,2,0.133333333333333
5210,14175,5,0.333333333333333
5210,14188,3,0.2
5210,14193,2,0.133333333333333
5210,14198,1,0.0666666666666667
5210,14319,2,0.133333333333333
5210,14434,1,0.0666666666666667
5210,14435,5,0.333333333333333
5210,17011,11,0.733333333333333
5210,17012,1,0.0666666666666667
5210,17017,3,0.2
5210,17031,1,0.0666666666666667
5210,17040,13,0.866666666666667
5210,17046,7,0.466666666666667
5210,17047,1,0.0666666666666667
5210,17052,3,0.2
5210,17203,13,0.866666666666667
5210,17209,6,0.4
5210,17211,8,0.533333333333333
5210,17217,3,0.2
5210,17222,9,0.6
5210,17318,8,0.533333333333333
5210,17322,6,0.4
5210,17362,10,0.666666666666667
5210,17367,3,0.2
5210,17372,14,0.933333333333333
5210,33002,10,0.666666666666667
5210,33018,15,1
5210,33023,1,0.0666666666666667
5210,33025,13,0.866666666666667
5210,33208,13,0.866666666666667
5210,33212,14,0.933333333333333
5210,33217,1,0.0666666666666667
5210,33218,14,0.933333333333333
5210,44006,3,0.2
5210,44007,1,0.0666666666666667
5210,44032,1,0.0666666666666667
5210,45013,1,0.0666666666666667
5210,45101,1,0.0666666666666667
5210,49014,3,0.2
5210,49017,2,0.133333333333333
5210,49131,1,0.0666666666666667
5210,49906,1,0.0666666666666667
5210,50033,6,0.4
5210,50047,1,0.0666666666666667
5210,50072,1,0.0666666666666667
5210,53002,8,0.533333333333333
5210,53013,13,0.866666666666667
5210,53015,10,0.666666666666667
5210,53019,2,0.133333333333333
5210,53025,14,0.933333333333333
5210,53026,7,0.466666666666667
5210,53036,6,0.4
5210,53040,13,0.866666666666667
5210,53064,14,0.933333333333333
5210,53087,4,0.266666666666667
5210,53800,3,0.2
5210,54900,1,0.0666666666666667
5210,58017,1,0.0666666666666667
5210,60004,6,0.4
5210,60013,2,0.133333333333333
5210,60022,1,0.0666666666666667
5210,60028,7,0.466666666666667
5210,60052,1,0.0666666666666667
5210,60069,5,0.333333333333333
5210,60078,1,0.0666666666666667
5210,60107,9,0.6
5210,60116,4,0.266666666666667
5210,61073,2,0.133333333333333
5210,63308,1,0.0666666666666667
5210,68054,1,0.0666666666666667
5210,69003,3,0.2
5210,69019,2,0.133333333333333
5210,69026,2,0.133333333333333
5210,69029,15,1
5210,69127,1,0.0666666666666667
5210,69142,9,0.6
5210,69238,15,1
5210,69243,7,0.466666666666667
5210,69251,2,0.133333333333333
5210,69252,15,1
5210,69253,7,0.466666666666667
5210,76125,1,0.0666666666666667
5210,76190,1,0.0666666666666667
5210,81029,15,1
5210,81911,13,0.866666666666667
5210,82902,1,0.0666666666666667
5210,85121,1,0.0666666666666667
5210,85156,9,0.6
5210,85174,1,0.0666666666666667
5210,85206,12,0.8
5210,89001,12,0.8
5210,89002,10,0.666666666666667
5210,89004,4,0.266666666666667
5210,89019,10,0.666666666666667
5210,89029,5,0.333333333333333
5210,89036,12,0.8
5210,89043,9,0.6
5210,89049,10,0.666666666666667
5210,89053,14,0.933333333333333
5210,89066,1,0.0666666666666667
5210,89071,11,0.733333333333333
5210,89078,4,0.266666666666667
5210,89079,2,0.133333333333333
5210,89111,2,0.133333333333333
5210,89152,8,0.533333333333333
5210,89906,15,1
5210,89909,13,0.866666666666667
5210,91004,1,0.0666666666666667
5210,91005,1,0.0666666666666667
5210,91008,2,0.133333333333333
5210,91024,3,0.2
5210,91303,3,0.2
5210,92001,2,0.133333333333333
5210,92030,4,0.266666666666667
5210,92042,8,0.533333333333333
5210,92053,10,0.666666666666667
5210,92077,13,0.866666666666667
5210,92084,1,0.0666666666666667
5210,92087,14,0.933333333333333
5210,92148,1,0.0666666666666667
5220,3004,6,0.4
5220,3007,9,0.6
5220,3008,9,0.6
5220,3010,7,0.466666666666667
5220,3021,3,0.2
5220,3041,11,0.733333333333333
5220,3118,10,0.666666666666667
5220,3119,2,0.133333333333333
5220,3125,9,0.6
5220,3192,1,0.0666666666666667
5220,3224,3,0.2
5220,3318,11,0.733333333333333
5220,3319,1,0.0666666666666667
5220,3321,7,0.466666666666667
5220,3418,1,0.0666666666666667
5220,3419,4,0.266666666666667
5220,3420,5,0.333333333333333
5220,3423,9,0.6
5220,3883,1,0.0666666666666667
5220,11003,1,0.0666666666666667
5220,11074,5,0.333333333333333
5220,11085,6,0.4
5220,17203,5,0.333333333333333
5220,44006,2,0.133333333333333
5220,44032,2,0.133333333333333
5220,45013,2,0.133333333333333
5220,49014,2,0.133333333333333
5220,49906,1,0.0666666666666667
5220,50032,2,0.133333333333333
5220,50033,1,0.0666666666666667
5220,50047,1,0.0666666666666667
5220,50072,3,0.2
5220,53800,3,0.2
5220,57010,2,0.133333333333333
5220,58017,1,0.0666666666666667
5220,58019,1,0.0666666666666667
5220,65014,1,0.0666666666666667
5220,65020,2,0.133333333333333
5220,65027,3,0.2
5220,68026,2,0.133333333333333
5220,68054,1,0.0666666666666667
5220,68066,3,0.2
5220,76039,9,0.6
5220,76125,4,0.266666666666667
5220,76165,3,0.2
5220,76190,1,0.0666666666666667
5220,87015,1,0.0666666666666667
5220,91006,2,0.133333333333333
5220,91008,1,0.0666666666666667
5220,92077,2,0.133333333333333
5225,44032,1,0.0666666666666667
5225,53800,1,0.0666666666666667
5270,3408,2,0.133333333333333
5270,3409,2,0.133333333333333
5275,3004,12,0.8
5275,3041,10,0.666666666666667
5275,3051,12,0.8
5275,3408,15,1
5275,3409,15,1
5280,3007,14,0.933333333333333
5280,3008,15,1
5280,3010,15,1
5280,3011,15,1
5280,3041,5,0.333333333333333
5280,3051,3,0.2
5280,3117,15,1
5280,3118,13,0.866666666666667
5280,3119,6,0.4
5280,3192,15,1
5280,3318,12,0.8
5280,3319,9,0.6
5280,3418,13,0.866666666666667
5280,3419,15,1
5280,3420,15,1
5280,3423,15,1
5280,3444,15,1
5280,3883,15,1
5280,76039,1,0.0666666666666667
5290,2001,15,1
5290,2010,11,0.733333333333333
5290,2014,14,0.933333333333333
5290,2029,6,0.4
5290,2043,5,0.333333333333333
5290,2045,8,0.533333333333333
5290,2047,3,0.2
5290,2050,3,0.2
5290,2057,12,0.8
5290,2060,11,0.733333333333333
5290,2065,4,0.266666666666667
5290,2072,15,1
5290,2105,13,0.866666666666667
5290,2109,12,0.8
5290,2111,13,0.866666666666667
5290,2156,9,0.6
5290,2162,15,1
5290,2164,5,0.333333333333333
5290,2204,8,0.533333333333333
5290,2211,1,0.0666666666666667
5290,2212,4,0.266666666666667
5290,4002,9,0.6
5290,4003,7,0.466666666666667
5290,4004,6,0.4
5290,4010,2,0.133333333333333
5290,4022,15,1
5290,4028,8,0.533333333333333
5290,4040,10,0.666666666666667
5290,4105,13,0.866666666666667
5290,4115,15,1
5290,4136,13,0.866666666666667
5290,4204,9,0.6
5290,4213,3,0.2
5290,4229,15,1
5290,4304,10,0.666666666666667
5290,7004,1,0.0666666666666667
5290,7008,3,0.2
5290,7010,1,0.0666666666666667
5290,7015,4,0.266666666666667
5290,7019,4,0.266666666666667
5290,7020,11,0.733333333333333
5290,7023,14,0.933333333333333
5290,7024,7,0.466666666666667
5290,7027,15,1
5290,7028,15,1
5290,7111,4,0.266666666666667
5290,7901,10,0.666666666666667
5290,7902,9,0.6
5290,11006,5,0.333333333333333
5290,11045,4,0.266666666666667
5290,11208,15,1
5290,11222,5,0.333333333333333
5290,11223,7,0.466666666666667
5290,11234,1,0.0666666666666667
5290,11402,7,0.466666666666667
5290,11608,15,1
5290,14006,13,0.866666666666667
5290,14021,15,1
5290,14071,14,0.933333333333333
5290,14080,14,0.933333333333333
5290,14083,14,0.933333333333333
5290,14098,14,0.933333333333333
5290,14138,3,0.2
5290,14153,5,0.333333333333333
5290,14155,15,1
5290,14160,1,0.0666666666666667
5290,14186,15,1
5290,14189,4,0.266666666666667
5290,14190,3,0.2
5290,14193,15,1
5290,14198,1,0.0666666666666667
5290,14319,15,1
5290,17004,11,0.733333333333333
5290,17009,13,0.866666666666667
5290,17011,1,0.0666666666666667
5290,17012,10,0.666666666666667
5290,17017,14,0.933333333333333
5290,17031,6,0.4
5290,17037,4,0.266666666666667
5290,17046,4,0.266666666666667
5290,17047,1,0.0666666666666667
5290,17052,1,0.0666666666666667
5290,17055,10,0.666666666666667
5290,17203,3,0.2
5290,17209,4,0.266666666666667
5290,17222,6,0.4
5290,17305,12,0.8
5290,17309,3,0.2
5290,17312,6,0.4
5290,17359,10,0.666666666666667
5290,17362,13,0.866666666666667
5290,17372,2,0.133333333333333
5290,17900,14,0.933333333333333
5290,18003,15,1
5290,18008,15,1
5290,18009,15,1
5290,18102,15,1
5290,21001,15,1
5290,21003,15,1
5290,21010,15,1
5290,21105,15,1
5290,21109,15,1
5290,27010,12,0.8
5290,27014,1,0.0666666666666667
5290,27015,7,0.466666666666667
5290,27027,14,0.933333333333333
5290,27031,13,0.866666666666667
5290,27033,1,0.0666666666666667
5290,27036,15,1
5290,27046,3,0.2
5290,27050,3,0.2
5290,33010,10,0.666666666666667
5290,33014,7,0.466666666666667
5290,33018,6,0.4
5290,33020,1,0.0666666666666667
5290,33021,7,0.466666666666667
5290,33022,12,0.8
5290,33023,4,0.266666666666667
5290,33025,15,1
5290,33027,9,0.6
5290,33124,7,0.466666666666667
5290,33128,1,0.0666666666666667
5290,33211,8,0.533333333333333
5290,33217,9,0.6
5290,33218,6,0.4
5290,33219,13,0.866666666666667
5290,33221,9,0.6
5290,34001,15,1
5290,34002,15,1
5290,34003,15,1
5290,34020,14,0.933333333333333
5290,34022,15,1
5290,34025,15,1
5290,34027,15,1
5290,34029,13,0.866666666666667
5290,34030,15,1
5290,34031,13,0.866666666666667
5290,34032,13,0.866666666666667
5290,34038,11,0.733333333333333
5290,34041,8,0.533333333333333
5290,34042,13,0.866666666666667
5290,34044,15,1
5290,34046,15,1
5290,34049,15,1
5290,34051,13,0.866666666666667
5290,34052,15,1
5290,34053,13,0.866666666666667
5290,34059,14,0.933333333333333
5290,34060,15,1
5290,34061,15,1
5290,34063,15,1
5290,34065,15,1
5290,34066,15,1
5290,34067,15,1
5290,34070,15,1
5290,34071,15,1
5290,34074,15,1
5290,34075,13,0.866666666666667
5290,34080,15,1
5290,34302,15,1
5290,34304,15,1
5290,34306,15,1
5290,34308,15,1
5290,34312,14,0.933333333333333
5290,34314,15,1
5290,34316,15,1
5290,35005,15,1
5290,35009,15,1
5290,35010,15,1
5290,35011,15,1
5290,35012,15,1
5290,35013,15,1
5290,35014,15,1
5290,35021,15,1
5290,35035,15,1
5290,35037,15,1
5290,35038,15,1
5290,35306,15,1
5290,35314,15,1
5290,35315,12,0.8
5290,35901,15,1
5290,35903,15,1
5290,36001,15,1
5290,36002,15,1
5290,36006,15,1
5290,36013,15,1
5290,36015,14,0.933333333333333
5290,36028,15,1
5290,38006,15,1
5290,38007,12,0.8
5290,38014,13,0.866666666666667
5290,38015,15,1
5290,38016,15,1
5290,38017,14,0.933333333333333
